payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9019074,LN-500994,CUST-100662,2025-03-20,499.25,499.25,Scheduled,Wire,Posted,False,False,,2025-03-20,2025-03-30,True,False
PMT-9019692,LN-503848,CUST-101960,2025-03-22,174.58,174.58,Scheduled,Cash,Posted,False,False,,2025-03-22,2025-03-30,True,False
PMT-9019890,LN-503645,CUST-102384,2025-03-23,2745.62,2745.62,Scheduled,Cash,Posted,False,False,,2025-03-23,2025-03-30,True,False
PMT-9020182,LN-501477,CUST-106403,2025-03-24,870.19,870.19,Scheduled,Debit Card,Posted,False,False,,2025-03-24,2025-03-30,True,False
PMT-9020203,LN-500670,CUST-106538,2025-03-24,648.74,648.74,Scheduled,ACH,Posted,False,False,,2025-03-24,2025-03-30,True,False
PMT-9020281,LN-509441,CUST-104354,2025-03-24,600.89,600.89,Scheduled,ACH,Posted,False,False,,2025-03-24,2025-03-30,True,False
PMT-9020405,LN-503012,CUST-103590,2025-03-25,1098.94,1098.94,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-30,True,False
PMT-9020617,LN-505471,CUST-104979,2025-03-25,244.69,244.69,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-30,True,False
PMT-9021038,LN-502453,CUST-107713,2025-03-27,215.06,215.06,Scheduled,Debit Card,Posted,False,False,,2025-03-27,2025-03-30,True,False
PMT-9021162,LN-509505,CUST-102955,2025-03-27,962.61,962.61,Scheduled,ACH,Posted,False,False,,2025-03-27,2025-03-30,True,False
PMT-9021198,LN-500824,CUST-100039,2025-03-27,592.45,592.45,Scheduled,Check,Posted,False,False,,2025-03-27,2025-03-30,True,False
PMT-9021498,LN-508049,CUST-106818,2025-03-30,313.28,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021499,LN-502870,CUST-107138,2025-03-30,83.06,0.0,Extra,ACH,Returned,False,True,,2025-03-30,2025-03-30,False,False
PMT-9021500,LN-505518,CUST-103005,2025-03-30,279.58,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021501,LN-508994,CUST-100263,2025-03-30,180.73,0.0,Extra,Wire,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021502,LN-505447,CUST-101374,2025-03-30,324.85,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021503,LN-509538,CUST-102702,2025-03-30,271.71,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021504,LN-501984,CUST-106644,2025-03-30,159.04,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021505,LN-509519,CUST-106670,2025-03-30,229.54,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021506,LN-501630,CUST-100118,2025-03-30,39.51,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021507,LN-503716,CUST-100784,2025-03-30,63.13,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021508,LN-500142,CUST-106534,2025-03-30,338.22,0.0,Extra,Check,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021509,LN-502575,CUST-106764,2025-03-30,237.5,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021510,LN-506085,CUST-105143,2025-03-30,236.24,0.0,Extra,Cash,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021511,LN-507627,CUST-105564,2025-03-30,7196.09,15404.142500000005,Settlement,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021512,LN-503604,CUST-104169,2025-03-30,37.45,0.0,Extra,ACH,Posted,False,False,,2025-03-30,2025-03-30,False,False
PMT-9021513,LN-508423,CUST-102980,2025-03-30,392.02,0.0,Extra,Cash,Posted,False,False,,2025-03-30,2025-03-30,False,False
