application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200538,CUST-105515,Auto,41528.28,R5,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-200785,CUST-100005,Auto,16680.81,R6,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-200878,CUST-105547,Auto,15981.61,R3,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-201319,CUST-105988,HELOC,132465.25,R4,2025-01-28,Approved,2025-02-01,RISK_ENGINE
APP-202165,CUST-106179,Auto,25810.18,R3,2025-01-28,Approved,2025-02-01,RISK_ENGINE
APP-202270,CUST-104763,Auto,43753.66,R3,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-203314,CUST-101908,Personal,34447.42,R1,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-204141,CUST-103584,Personal,20342.56,R5,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-204213,CUST-107992,HELOC,66406.92,R5,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-204997,CUST-100389,Personal,27911.56,R4,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-205191,CUST-102812,HELOC,62814.86,R4,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-205625,CUST-104438,Auto,21536.62,R3,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-205755,CUST-100487,Auto,46916.64,R5,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-205898,CUST-101278,Credit Card,1465.24,R1,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-206757,CUST-100413,Auto,13687.41,R3,2025-01-28,Approved,2025-01-31,RISK_ENGINE
APP-207118,CUST-102032,Auto,52765.83,R4,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-208610,CUST-106706,Auto,12931.68,R3,2025-01-28,Approved,2025-01-31,RISK_ENGINE
APP-208661,CUST-101095,Credit Card,2680.87,R4,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-208689,CUST-103544,Credit Card,14747.23,R3,2025-01-28,Approved,2025-02-01,RISK_ENGINE
APP-209358,CUST-104214,Credit Card,22780.51,R3,2025-01-28,Approved,2025-01-31,RISK_ENGINE
APP-209497,CUST-100030,Auto,17584.14,R4,2025-01-28,Approved,2025-01-31,RISK_ENGINE
APP-209574,CUST-107333,HELOC,65674.84,R2,2025-01-28,Approved,2025-01-31,RISK_ENGINE
APP-209629,CUST-100414,Personal,7025.74,R4,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-209754,CUST-100798,Personal,8596.29,R4,2025-01-28,Approved,2025-01-31,RISK_ENGINE
APP-209950,CUST-107517,Auto,38993.78,R2,2025-01-28,Approved,2025-01-30,RISK_ENGINE
APP-210045,CUST-104949,Personal,22382.29,R4,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-210294,CUST-107400,Auto,36759.91,R1,2025-01-28,Approved,2025-02-01,RISK_ENGINE
APP-210747,CUST-107428,Auto,22523.85,R7,2025-01-28,Approved,2025-01-29,RISK_ENGINE
APP-210833,CUST-105820,Auto,8296.36,R3,2025-01-28,Approved,2025-01-29,RISK_ENGINE
