contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000399,LN-500746,CUST-105510,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000676,LN-501292,CUST-106639,2025-02-20,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000843,LN-501605,CUST-105733,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001384,LN-502701,CUST-103278,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001663,LN-503300,CUST-102287,2025-02-20,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001694,LN-503367,CUST-107118,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002237,LN-504374,CUST-106732,2025-02-20,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,True
CTC-60002641,LN-505174,,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,True
CTC-60002921,LN-505833,CUST-105347,2025-02-20,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003040,LN-506023,CUST-100737,2025-02-20,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003440,LN-506789,CUST-102079,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004598,LN-509167,CUST-102562,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004711,LN-509412,CUST-100487,2025-02-20,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004741,LN-509465,CUST-103802,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004896,LN-509734,CUST-101894,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004955,LN-509857,CUST-100596,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005201,LN-500317,CUST-102210,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005393,LN-500812,CUST-101582,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005418,LN-500941,CUST-101535,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005556,LN-501327,CUST-101708,2025-02-20,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60005787,LN-501762,CUST-104203,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005989,LN-502395,CUST-106279,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006154,LN-502778,CUST-104225,2025-02-20,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60006574,LN-503906,CUST-102109,2025-02-20,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60006799,LN-504464,CUST-105947,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007023,LN-505217,CUST-100219,2025-02-20,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60007450,LN-506560,CUST-105745,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007586,LN-506863,CUST-100300,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007908,LN-507728,CUST-100376,2025-02-20,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60007912,LN-507737,CUST-106439,2025-02-20,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008057,LN-508102,CUST-105183,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008125,LN-508238,CUST-105465,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008354,LN-508789,CUST-106800,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008801,LN-509943,CUST-104610,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008834,LN-509968,CUST-104052,2025-02-20,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60009405,LN-502034,CUST-103040,2025-02-20,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009568,LN-502468,CUST-103345,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009753,LN-503117,CUST-102869,2025-02-20,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009774,LN-503207,CUST-104222,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010524,LN-505449,CUST-103180,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011132,LN-507795,CUST-104504,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011170,LN-507918,CUST-100147,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011650,LN-509544,CUST-100344,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011763,LN-509795,CUST-107181,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012533,LN-501503,CUST-103955,2025-02-20,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60012794,LN-501828,CUST-107049,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012951,LN-502196,CUST-100076,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013209,LN-502630,CUST-103846,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013225,LN-502656,CUST-103938,2025-02-20,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013446,LN-503210,CUST-106724,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013632,LN-503407,CUST-107454,2025-02-20,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013680,LN-503462,CUST-106358,2025-02-20,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013828,LN-503729,CUST-104601,2025-02-20,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
