loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500285,APP-200305,CUST-105329,HELOC,HELOC Standard,2024-03-01,2024-03-02,110221.74,0.0925,105,True,Real Estate,10,R2,LOAN_SERVICING
LN-501053,APP-201124,CUST-101273,Personal,Personal Standard,2024-03-01,2024-03-01,19674.05,0.1612,12,False,None,16,R3,LOAN_SERVICING
LN-501134,APP-201213,CUST-101440,Personal,Personal Standard,2024-03-01,2024-03-03,24401.91,0.1192,40,False,None,1,R2,LOAN_SERVICING
LN-501178,APP-201262,CUST-107771,Auto,Auto Standard,2024-03-01,2024-03-02,38965.62,0.0956,65,True,Vehicle,10,R3,LOAN_SERVICING
LN-501580,APP-201703,CUST-105018,Credit Card,Credit Card Standard,2024-03-01,2024-03-03,3053.49,0.1804,0,False,None,26,R4,LOAN_SERVICING
LN-501630,APP-201759,CUST-100118,Credit Card,Credit Card Standard,2024-03-01,2024-03-03,24547.78,0.2095,0,False,None,12,R4,LOAN_SERVICING
LN-502304,APP-202493,CUST-105818,Auto,Auto Standard,2024-03-01,2024-03-03,29658.76,0.0947,45,True,Vehicle,7,R3,LOAN_SERVICING
LN-502619,APP-202841,CUST-103081,Auto,Auto Standard,2024-03-01,2024-03-02,26631.2,0.1041,37,True,Vehicle,13,R6,LOAN_SERVICING
LN-502928,APP-203170,CUST-107426,Auto,Auto Standard,2024-03-01,2024-03-02,33861.94,0.0892,39,True,Vehicle,25,R4,LOAN_SERVICING
LN-503753,APP-204066,CUST-102215,Auto,Auto Standard,2024-03-01,2024-03-03,14075.15,0.0557,66,True,Vehicle,27,R2,LOAN_SERVICING
LN-504110,APP-204462,CUST-102830,Auto,Auto Standard,2024-03-01,2024-03-01,23628.11,0.093,37,True,Vehicle,18,R3,LOAN_SERVICING
LN-504168,APP-204525,CUST-102687,Auto,Auto Standard,2024-03-01,2024-03-02,48602.98,0.062,38,True,Vehicle,8,R5,LOAN_SERVICING
LN-504448,APP-204819,CUST-107831,HELOC,HELOC Standard,2024-03-01,2024-03-01,30528.53,0.0658,98,True,Real Estate,2,R7,LOAN_SERVICING
LN-504793,APP-205197,CUST-103256,Auto,Auto Standard,2024-03-01,2024-03-03,25447.69,0.0657,59,True,Vehicle,13,R4,LOAN_SERVICING
LN-505034,APP-205471,CUST-106097,Auto,Auto Standard,2024-03-01,2024-03-01,18697.9,0.0862,71,True,Vehicle,16,R3,LOAN_SERVICING
LN-505099,APP-205541,CUST-103130,Credit Card,Credit Card Standard,2024-03-01,2024-03-03,9343.21,0.1789,0,False,None,7,R4,LOAN_SERVICING
LN-505525,APP-206003,CUST-102810,Personal,Personal Standard,2024-03-01,2024-03-01,4729.14,0.0901,51,False,None,2,R2,LOAN_SERVICING
LN-505982,APP-206499,CUST-105757,Auto,Auto Standard,2024-03-01,2024-03-01,19407.66,0.0696,51,True,Vehicle,14,R4,LOAN_SERVICING
LN-506014,APP-206534,CUST-101751,Credit Card,Credit Card Standard,2024-03-01,2024-03-03,21422.15,0.2461,0,False,None,22,R1,LOAN_SERVICING
LN-506145,APP-206674,CUST-101650,Auto,Auto Standard,2024-03-01,2024-03-02,12413.26,0.0717,47,True,Vehicle,12,R2,LOAN_SERVICING
LN-506677,APP-207252,CUST-102651,Auto,Auto Standard,2024-03-01,2024-03-03,28472.16,0.1022,39,True,Vehicle,21,R4,LOAN_SERVICING
LN-507025,APP-207624,CUST-100624,Mortgage,Mortgage Standard,2024-03-01,2024-03-01,163945.73,0.0735,212,True,Real Estate,24,R4,LOAN_SERVICING
LN-507713,APP-208372,CUST-101329,Auto,Auto Standard,2024-03-01,2024-03-02,37465.91,0.061,52,True,Vehicle,22,R4,LOAN_SERVICING
LN-507889,APP-208557,CUST-107046,Auto,Auto Standard,2024-03-01,2024-03-03,37398.1,0.102,45,True,Vehicle,17,R5,LOAN_SERVICING
LN-508283,APP-208982,CUST-103181,Auto,Auto Standard,2024-03-01,2024-03-03,41513.39,0.0586,54,True,Vehicle,13,R7,LOAN_SERVICING
LN-508515,APP-209239,CUST-100082,Personal,Personal Standard,2024-03-01,2024-03-01,20677.58,0.1619,38,False,None,10,R4,LOAN_SERVICING
LN-508602,APP-209333,CUST-102056,Mortgage,Mortgage Standard,2024-03-01,2024-03-02,293208.68,0.0559,292,True,Real Estate,10,R1,LOAN_SERVICING
