application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200218,CUST-104919,Auto,9065.27,R3,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-201063,CUST-100662,Personal,15594.76,R5,2024-04-05,Approved,2024-04-08,RISK_ENGINE
APP-201533,CUST-101986,Auto,37329.98,R5,2024-04-05,Approved,2024-04-08,RISK_ENGINE
APP-202317,CUST-102249,Auto,9811.3,R1,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-202398,CUST-100530,Personal,11600.68,R3,2024-04-05,Approved,2024-04-09,RISK_ENGINE
APP-202408,CUST-106907,Personal,15586.04,R4,2024-04-05,Approved,2024-04-07,RISK_ENGINE
APP-204319,CUST-107252,Personal,3458.69,R3,2024-04-05,Approved,2024-04-07,RISK_ENGINE
APP-204341,CUST-101797,Credit Card,15538.49,R6,2024-04-05,Approved,2024-04-07,RISK_ENGINE
APP-204626,CUST-103471,Credit Card,23412.52,R4,2024-04-05,Approved,2024-04-07,RISK_ENGINE
APP-204631,CUST-105427,Auto,43489.08,R3,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-204957,CUST-104066,Personal,17915.4,R5,2024-04-05,Approved,2024-04-08,RISK_ENGINE
APP-205225,CUST-101588,Personal,18619.96,R4,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-205813,CUST-100847,Personal,30194.99,R2,2024-04-05,Approved,2024-04-09,RISK_ENGINE
APP-205863,CUST-102437,Auto,12579.84,R3,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-206842,CUST-103557,Mortgage,253702.98,R1,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-207258,CUST-101608,Auto,43062.53,R6,2024-04-05,Approved,2024-04-09,RISK_ENGINE
APP-207961,CUST-102110,HELOC,56834.76,R5,2024-04-05,Approved,2024-04-08,RISK_ENGINE
APP-208120,CUST-103757,Auto,34321.2,R4,2024-04-05,Approved,2024-04-08,RISK_ENGINE
APP-209368,CUST-106589,HELOC,90966.31,R5,2024-04-05,Declined,2024-04-06,RISK_ENGINE
APP-210780,CUST-106656,Auto,37738.94,R4,2024-04-05,Approved,2024-04-06,RISK_ENGINE
APP-210800,CUST-105528,Personal,2201.85,R4,2024-04-05,Approved,2024-04-08,RISK_ENGINE
