application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200028,CUST-102800,Personal,3343.09,R1,2024-08-29,Approved,2024-09-01,RISK_ENGINE
APP-200288,CUST-107413,Mortgage,430389.84,R4,2024-08-29,Declined,2024-08-30,RISK_ENGINE
APP-201044,CUST-104266,Personal,27983.49,R3,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-202088,CUST-106010,Credit Card,2356.07,R2,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-202212,CUST-100581,Personal,4044.95,R3,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-202296,CUST-105915,Auto,19025.54,R5,2024-08-29,Approved,2024-09-01,RISK_ENGINE
APP-202608,CUST-104299,Auto,43200.92,R3,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-202667,CUST-104765,Auto,11343.92,R2,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-202880,CUST-103938,Auto,40155.05,R2,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-203071,CUST-100360,Auto,30343.49,R4,2024-08-29,Approved,2024-09-01,RISK_ENGINE
APP-203182,CUST-101101,Personal,32233.17,R2,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-203665,CUST-101317,HELOC,32156.75,R2,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-203860,CUST-100919,Auto,50259.85,R6,2024-08-29,Declined,2024-09-02,RISK_ENGINE
APP-204180,CUST-107512,Auto,20506.26,R6,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-205082,CUST-104605,Credit Card,8364.72,R2,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-205125,CUST-100085,Auto,25454.84,R6,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-206050,CUST-103693,Personal,31322.0,R2,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-206106,CUST-100819,Credit Card,21437.24,R2,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-206258,CUST-106079,Credit Card,10057.07,R2,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-206679,CUST-100281,HELOC,137501.71,R3,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-206697,CUST-106657,Mortgage,132787.95,R3,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-206786,CUST-101892,Personal,12078.59,R1,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-206884,CUST-100309,Auto,50957.89,R5,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-207025,CUST-100044,Mortgage,270560.7,R5,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-207073,CUST-104402,Auto,49423.28,R1,2024-08-29,Approved,2024-08-30,RISK_ENGINE
APP-207192,CUST-101129,Credit Card,3140.39,R6,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-207261,CUST-103408,Mortgage,235657.21,R5,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-207343,CUST-101804,Auto,49007.47,R2,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-207970,CUST-105910,Auto,16400.32,R3,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-208160,CUST-102103,Credit Card,17225.45,R3,2024-08-29,Approved,2024-09-01,RISK_ENGINE
APP-208499,CUST-103019,Credit Card,7669.03,R4,2024-08-29,Approved,2024-08-31,RISK_ENGINE
APP-208502,CUST-103257,Credit Card,15851.32,R4,2024-08-29,Approved,2024-09-01,RISK_ENGINE
APP-208535,CUST-101659,Personal,20346.43,R3,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-208748,CUST-100724,Personal,16203.02,R2,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-210071,CUST-107790,Auto,8280.03,R2,2024-08-29,Approved,2024-09-02,RISK_ENGINE
APP-210453,CUST-104695,Credit Card,612.2,R4,2024-08-29,Approved,2024-09-01,RISK_ENGINE
APP-210603,CUST-101778,Auto,47869.78,R6,2024-08-29,Approved,2024-08-31,RISK_ENGINE
