customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-100107,2025-03-03,2025-03-16,666,R4,True,CREDIT_BUREAU
CUST-102791,2025-03-03,2025-03-16,798,R1,True,CREDIT_BUREAU
CUST-101792,2025-03-03,2025-03-16,689,R4,True,CREDIT_BUREAU
CUST-100470,2025-03-03,2025-03-16,679,R4,True,CREDIT_BUREAU
CUST-105761,2025-03-03,2025-03-16,615,R6,True,CREDIT_BUREAU
CUST-103674,2025-03-03,2025-03-16,707,R3,True,CREDIT_BUREAU
CUST-102386,2025-03-03,2025-03-16,642,R5,True,CREDIT_BUREAU
CUST-107146,2025-03-03,2025-03-16,595,R6,True,CREDIT_BUREAU
CUST-105888,2025-03-03,2025-03-16,675,R4,True,CREDIT_BUREAU
CUST-105468,2025-03-03,2025-03-16,821,R1,True,CREDIT_BUREAU
CUST-102146,2025-03-03,2025-03-16,767,R2,True,CREDIT_BUREAU
CUST-105817,2025-03-03,2025-03-16,448,R7,True,CREDIT_BUREAU
CUST-102989,2025-03-03,2025-03-16,759,R2,True,CREDIT_BUREAU
CUST-105804,2025-03-03,2025-03-16,761,R2,True,CREDIT_BUREAU
CUST-107774,2025-03-03,2025-03-16,673,R4,True,CREDIT_BUREAU
CUST-100271,2025-03-03,2025-03-16,732,R3,True,CREDIT_BUREAU
CUST-101166,2025-03-03,2025-03-16,811,R1,True,CREDIT_BUREAU
CUST-102342,2025-03-03,2025-03-16,593,R6,True,CREDIT_BUREAU
CUST-104731,2025-03-03,2025-03-16,610,R6,True,CREDIT_BUREAU
CUST-100774,2025-03-03,2025-03-16,688,R4,True,CREDIT_BUREAU
CUST-106341,2025-03-03,2025-03-16,676,R4,True,CREDIT_BUREAU
CUST-106201,2025-03-03,2025-03-16,680,R4,True,CREDIT_BUREAU
CUST-102024,2025-03-03,2025-03-16,816,R1,True,CREDIT_BUREAU
CUST-102435,2025-03-03,2025-03-16,603,R6,True,CREDIT_BUREAU
CUST-105695,2025-03-03,2025-03-16,666,R4,True,CREDIT_BUREAU
CUST-105031,2025-03-03,2025-03-16,681,R4,True,CREDIT_BUREAU
CUST-105166,2025-03-03,2025-03-16,740,R2,True,CREDIT_BUREAU
CUST-103298,2025-03-03,2025-03-16,832,R1,True,CREDIT_BUREAU
CUST-105070,2025-03-03,2025-03-16,699,R4,True,CREDIT_BUREAU
CUST-107266,2025-03-03,2025-03-16,681,R4,True,CREDIT_BUREAU
CUST-102410,2025-03-03,2025-03-16,717,R3,True,CREDIT_BUREAU
CUST-105807,2025-03-03,2025-03-16,648,R5,True,CREDIT_BUREAU
CUST-107531,2025-03-03,2025-03-16,815,R1,True,CREDIT_BUREAU
CUST-107566,2025-03-03,2025-03-16,759,R2,True,CREDIT_BUREAU
CUST-106615,2025-03-03,2025-03-16,759,R2,True,CREDIT_BUREAU
CUST-101119,2025-03-03,2025-03-16,817,R1,True,CREDIT_BUREAU
CUST-102658,2025-03-03,2025-03-16,651,R5,True,CREDIT_BUREAU
CUST-101329,2025-03-03,2025-03-16,686,R4,True,CREDIT_BUREAU
CUST-101917,2025-03-03,2025-03-16,619,R6,True,CREDIT_BUREAU
CUST-105542,2025-03-03,2025-03-16,770,R2,True,CREDIT_BUREAU
CUST-106087,2025-03-03,2025-03-16,690,R4,True,CREDIT_BUREAU
CUST-101454,2025-03-03,2025-03-16,703,R3,True,CREDIT_BUREAU
CUST-105285,2025-03-03,2025-03-16,625,R5,True,CREDIT_BUREAU
CUST-102244,2025-03-03,2025-03-16,707,R3,True,CREDIT_BUREAU
CUST-105860,2025-03-03,2025-03-16,720,R3,True,CREDIT_BUREAU
CUST-104882,2025-03-03,2025-03-16,712,R3,True,CREDIT_BUREAU
