application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200031,CUST-105200,Personal,29062.12,R6,2025-04-22,Approved,2025-04-24,RISK_ENGINE
APP-200384,CUST-106354,Auto,22814.37,R5,2025-04-22,Approved,2025-04-26,RISK_ENGINE
APP-200755,CUST-102767,Auto,38913.64,R3,2025-04-22,Approved,2025-04-23,RISK_ENGINE
APP-201078,CUST-103982,Auto,20388.69,R1,2025-04-22,Approved,2025-04-25,RISK_ENGINE
APP-201274,CUST-102424,Personal,17593.85,R5,2025-04-22,Approved,2025-04-23,RISK_ENGINE
APP-201851,CUST-104940,Credit Card,9343.38,R2,2025-04-22,Approved,2025-04-23,RISK_ENGINE
APP-202595,CUST-106573,Personal,8266.95,R3,2025-04-22,Approved,2025-04-24,RISK_ENGINE
APP-203486,CUST-100119,Personal,21702.98,R5,2025-04-22,Approved,2025-04-24,RISK_ENGINE
APP-203557,CUST-100522,Personal,19768.03,R1,2025-04-22,Approved,2025-04-25,RISK_ENGINE
APP-204133,CUST-101862,Auto,14656.64,R4,2025-04-22,Approved,2025-04-25,RISK_ENGINE
APP-204363,CUST-107064,Auto,13102.09,R3,2025-04-22,Approved,2025-04-23,RISK_ENGINE
APP-206446,CUST-100161,Credit Card,19404.46,R3,2025-04-22,Approved,2025-04-23,RISK_ENGINE
APP-206774,CUST-100707,Personal,21434.04,R3,2025-04-22,Declined,2025-04-24,RISK_ENGINE
APP-207203,CUST-101630,Personal,24328.26,R4,2025-04-22,Approved,2025-04-23,RISK_ENGINE
APP-207367,CUST-103826,Auto,16569.02,R2,2025-04-22,Approved,2025-04-24,RISK_ENGINE
APP-207468,CUST-107750,Credit Card,11147.97,R4,2025-04-22,Approved,2025-04-26,RISK_ENGINE
APP-207686,CUST-103822,Personal,2389.5,R3,2025-04-22,Approved,2025-04-24,RISK_ENGINE
APP-207746,CUST-106683,Personal,12356.92,R7,2025-04-22,Approved,2025-04-26,RISK_ENGINE
APP-208452,CUST-106406,Auto,21415.48,R3,2025-04-22,Approved,2025-04-25,RISK_ENGINE
APP-208583,CUST-106334,Personal,24988.6,R6,2025-04-22,Declined,2025-04-25,RISK_ENGINE
APP-208965,CUST-102345,Auto,14287.9,R1,2025-04-22,Declined,2025-04-24,RISK_ENGINE
APP-210089,CUST-106577,Auto,33067.07,R5,2025-04-22,Approved,2025-04-24,RISK_ENGINE
APP-210240,CUST-102926,Credit Card,19938.45,R2,2025-04-22,Approved,2025-04-25,RISK_ENGINE
APP-210803,CUST-103693,Auto,48028.95,R3,2025-04-22,Approved,2025-04-24,RISK_ENGINE
