loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500744,APP-200797,CUST-100910,Credit Card,Credit Card Standard,2024-07-11,2024-07-12,5558.56,0.175,0,False,None,12,R2,LOAN_SERVICING
LN-500915,APP-200980,CUST-102558,Auto,Auto Standard,2024-07-11,2024-07-12,13128.7,0.1024,42,True,Vehicle,26,R1,LOAN_SERVICING
LN-501093,APP-201168,CUST-100201,Personal,Personal Standard,2024-07-11,2024-07-13,16151.17,0.1115,22,False,None,4,R7,LOAN_SERVICING
LN-501404,APP-201510,CUST-107241,Auto,Auto Standard,2024-07-11,2024-07-12,41873.57,0.0899,65,True,Vehicle,15,R2,LOAN_SERVICING
LN-501595,APP-201719,CUST-106103,HELOC,HELOC Standard,2024-07-11,2024-07-13,15066.4,0.0896,172,True,Real Estate,9,R1,LOAN_SERVICING
LN-501897,APP-202049,CUST-101367,Personal,Personal Standard,2024-07-11,2024-07-11,4067.4,0.1413,13,False,None,10,R5,LOAN_SERVICING
LN-502133,APP-202307,CUST-104287,Auto,Auto Standard,2024-07-11,2024-07-11,20110.82,0.0779,55,True,Vehicle,28,R2,LOAN_SERVICING
LN-502331,APP-202524,CUST-101720,HELOC,HELOC Standard,2024-07-11,2024-07-12,35341.4,0.0615,91,True,Real Estate,2,R2,LOAN_SERVICING
LN-502696,APP-202922,CUST-101500,Credit Card,Credit Card Standard,2024-07-11,2024-07-13,12398.85,0.2416,0,False,None,7,R2,LOAN_SERVICING
LN-503210,APP-203480,CUST-106724,HELOC,HELOC Standard,2024-07-11,2024-07-13,19426.19,0.0781,148,True,Real Estate,17,R3,LOAN_SERVICING
LN-504484,APP-204857,CUST-101545,Auto,Auto Standard,2024-07-11,2024-07-13,18924.97,0.0699,52,True,Vehicle,8,R4,LOAN_SERVICING
LN-504562,APP-204942,CUST-106720,Mortgage,Mortgage Standard,2024-07-11,2024-07-11,423108.09,0.0619,355,True,Real Estate,20,R6,LOAN_SERVICING
LN-504601,APP-204982,CUST-101918,Auto,Auto Standard,2024-07-11,2024-07-11,35072.32,0.0997,47,True,Vehicle,15,R2,LOAN_SERVICING
LN-504637,APP-205022,CUST-101718,Auto,Auto Standard,2024-07-11,2024-07-11,12792.14,0.0878,38,True,Vehicle,23,R4,LOAN_SERVICING
LN-505343,APP-205803,CUST-107567,Auto,Auto Standard,2024-07-11,2024-07-13,49403.19,0.0676,44,True,Vehicle,8,R3,LOAN_SERVICING
LN-505918,APP-206430,CUST-107040,Auto,Auto Standard,2024-07-11,2024-07-11,22270.05,0.0824,61,True,Vehicle,7,R5,LOAN_SERVICING
LN-506319,APP-206866,CUST-105682,Auto,Auto Standard,2024-07-11,2024-07-12,29745.47,0.0941,55,True,Vehicle,10,R7,LOAN_SERVICING
LN-506585,APP-207157,CUST-106601,Auto,Auto Standard,2024-07-11,2024-07-11,11372.76,0.0849,52,True,Vehicle,28,R3,LOAN_SERVICING
LN-506612,APP-207185,CUST-105934,Auto,Auto Standard,2024-07-11,2024-07-11,18152.13,0.0629,68,True,Vehicle,11,R3,LOAN_SERVICING
LN-506645,APP-207219,CUST-101283,Credit Card,Credit Card Standard,2024-07-11,2024-07-11,10712.87,0.1566,0,False,None,1,R3,LOAN_SERVICING
LN-506951,APP-207547,CUST-102949,Personal,Personal Standard,2024-07-11,2024-07-12,5799.12,0.1306,30,False,None,16,R2,LOAN_SERVICING
LN-507082,APP-207687,CUST-104875,Auto,Auto Standard,2024-07-11,2024-07-12,13271.63,0.0782,58,True,Vehicle,17,R6,LOAN_SERVICING
LN-507485,APP-208130,CUST-102434,Credit Card,Credit Card Standard,2024-07-11,2024-07-13,23993.72,0.1515,0,False,None,19,R3,LOAN_SERVICING
LN-508037,APP-208716,CUST-103526,Personal,Personal Standard,2024-07-11,2024-07-13,14080.81,0.1667,23,False,None,13,R6,LOAN_SERVICING
LN-508099,APP-208780,CUST-106896,Personal,Personal Standard,2024-07-11,2024-07-11,18138.26,0.0804,20,False,None,22,R1,LOAN_SERVICING
LN-509613,APP-210426,CUST-105628,Personal,Personal Standard,2024-07-11,2024-07-13,15696.09,0.2027,58,False,None,22,R3,LOAN_SERVICING
