loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500024,APP-200027,CUST-106375,Personal,Personal Standard,2024-06-15,2024-06-17,10683.96,0.1457,46,False,None,21,R5,LOAN_SERVICING
LN-500343,APP-200366,CUST-101858,Personal,Personal Standard,2024-06-15,2024-06-15,7333.35,0.1684,37,False,None,2,R4,LOAN_SERVICING
LN-500383,APP-200408,CUST-101274,Credit Card,Credit Card Standard,2024-06-15,2024-06-17,11927.95,0.2133,0,False,None,6,R6,LOAN_SERVICING
LN-500793,APP-200851,CUST-106204,Auto,Auto Standard,2024-06-15,2024-06-16,33684.26,0.0815,46,True,Vehicle,15,R2,LOAN_SERVICING
LN-501377,APP-201480,CUST-106329,Auto,Auto Standard,2024-06-15,2024-06-15,43348.41,0.0709,48,True,Vehicle,2,R4,LOAN_SERVICING
LN-501457,APP-201567,CUST-102873,Personal,Personal Standard,2024-06-15,2024-06-16,27072.03,0.0999,13,False,None,4,R5,LOAN_SERVICING
LN-502503,APP-202713,CUST-103467,HELOC,HELOC Standard,2024-06-15,2024-06-16,115602.38,0.0756,115,True,Real Estate,6,R1,LOAN_SERVICING
LN-502606,APP-202827,CUST-106867,Auto,Auto Standard,2024-06-15,2024-06-16,51895.22,0.0458,46,True,Vehicle,15,R3,LOAN_SERVICING
LN-503131,APP-203394,CUST-107499,Auto,Auto Standard,2024-06-15,2024-06-16,42243.8,0.0833,44,True,Vehicle,28,R3,LOAN_SERVICING
LN-503230,APP-203501,CUST-107264,Auto,Auto Standard,2024-06-15,2024-06-15,10683.25,0.0494,39,True,Vehicle,1,R7,LOAN_SERVICING
LN-503338,APP-203619,CUST-104647,Auto,Auto Standard,2024-06-15,2024-06-15,24327.42,0.079,57,True,Vehicle,18,R2,LOAN_SERVICING
LN-504586,APP-204967,CUST-101453,Auto,Auto Standard,2024-06-15,2024-06-16,35058.52,0.0701,38,True,Vehicle,17,R1,LOAN_SERVICING
LN-504812,APP-205216,CUST-100104,Personal,Personal Standard,2024-06-15,2024-06-17,12371.39,0.2023,25,False,None,24,R6,LOAN_SERVICING
LN-505323,APP-205780,CUST-103944,HELOC,HELOC Standard,2024-06-15,2024-06-15,114877.79,0.0803,79,True,Real Estate,7,R3,LOAN_SERVICING
LN-506105,APP-206631,CUST-107534,Auto,Auto Standard,2024-06-15,2024-06-15,9515.1,0.0702,72,True,Vehicle,11,R5,LOAN_SERVICING
LN-506115,APP-206642,CUST-102122,Credit Card,Credit Card Standard,2024-06-15,2024-06-17,24646.56,0.2146,0,False,None,8,R3,LOAN_SERVICING
LN-506311,APP-206856,CUST-103801,Auto,Auto Standard,2024-06-15,2024-06-16,28556.43,0.0536,61,True,Vehicle,6,R4,LOAN_SERVICING
LN-506603,APP-207176,CUST-107120,Credit Card,Credit Card Standard,2024-06-15,2024-06-15,20445.92,0.2164,0,False,None,19,R3,LOAN_SERVICING
LN-507493,APP-208139,CUST-106747,Personal,Personal Standard,2024-06-15,2024-06-16,26826.7,0.2175,54,False,None,17,R4,LOAN_SERVICING
LN-507999,APP-208676,CUST-106321,Personal,Personal Standard,2024-06-15,2024-06-16,13030.68,0.1191,34,False,None,18,R1,LOAN_SERVICING
LN-509756,APP-210583,CUST-106320,HELOC,HELOC Standard,2024-06-15,2024-06-17,12390.68,0.0606,168,True,Real Estate,16,R2,LOAN_SERVICING
