loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500307,APP-200329,CUST-104440,HELOC,HELOC Standard,2024-02-11,2024-02-11,125504.24,0.0894,130,True,Real Estate,28,R3,LOAN_SERVICING
LN-500748,APP-200801,CUST-104385,Auto,Auto Standard,2024-02-11,2024-02-13,50290.73,0.0736,72,True,Vehicle,7,R6,LOAN_SERVICING
LN-501040,APP-201111,CUST-100712,Mortgage,Mortgage Standard,2024-02-11,2024-02-11,228982.88,0.0659,346,True,Real Estate,14,R5,LOAN_SERVICING
LN-501253,APP-201345,CUST-102729,Auto,Auto Standard,2024-02-11,2024-02-13,18842.93,0.0473,63,True,Vehicle,5,R4,LOAN_SERVICING
LN-501401,APP-201506,CUST-104798,Personal,Personal Standard,2024-02-11,2024-02-12,28048.3,0.1405,44,False,None,5,R4,LOAN_SERVICING
LN-502629,APP-202851,CUST-101276,Personal,Personal Standard,2024-02-11,2024-02-13,34543.88,0.1339,23,False,None,18,R4,LOAN_SERVICING
LN-502970,APP-203215,CUST-107294,Auto,Auto Standard,2024-02-11,2024-02-12,22744.0,0.0858,37,True,Vehicle,13,R1,LOAN_SERVICING
LN-503780,APP-204095,CUST-104269,HELOC,HELOC Standard,2024-02-11,2024-02-13,10358.1,0.0631,164,True,Real Estate,3,R3,LOAN_SERVICING
LN-504775,APP-205177,CUST-107493,HELOC,HELOC Standard,2024-02-11,2024-02-11,85452.01,0.08,163,True,Real Estate,11,R3,LOAN_SERVICING
LN-505033,APP-205470,CUST-104908,Personal,Personal Standard,2024-02-11,2024-02-11,33862.97,0.205,52,False,None,11,R3,LOAN_SERVICING
LN-505426,APP-205894,CUST-104564,Auto,Auto Standard,2024-02-11,2024-02-11,29140.86,0.0722,45,True,Vehicle,10,R1,LOAN_SERVICING
LN-505638,APP-206128,CUST-106126,Mortgage,Mortgage Standard,2024-02-11,2024-02-11,343660.21,0.0594,268,True,Real Estate,3,R5,LOAN_SERVICING
LN-505749,APP-206248,CUST-103811,Credit Card,Credit Card Standard,2024-02-11,2024-02-12,5079.98,0.1914,0,False,None,14,R2,LOAN_SERVICING
LN-505772,APP-206272,CUST-106049,Auto,Auto Standard,2024-02-11,2024-02-11,50568.93,0.0629,46,True,Vehicle,18,R6,LOAN_SERVICING
LN-505792,APP-206293,CUST-102075,Credit Card,Credit Card Standard,2024-02-11,2024-02-12,3899.79,0.2593,0,False,None,11,R2,LOAN_SERVICING
LN-506034,APP-206555,CUST-106988,Auto,Auto Standard,2024-02-11,2024-02-12,47208.12,0.0584,55,True,Vehicle,16,R4,LOAN_SERVICING
LN-506085,APP-206609,CUST-105143,Personal,Personal Standard,2024-02-11,2024-02-12,11577.52,0.1117,30,False,None,19,R6,LOAN_SERVICING
LN-506182,APP-206713,CUST-105842,Personal,Personal Standard,2024-02-11,2024-02-12,3243.22,0.1231,60,False,None,12,R4,LOAN_SERVICING
LN-506720,APP-207302,CUST-103840,Credit Card,Credit Card Standard,2024-02-11,2024-02-11,14457.44,0.2486,0,False,None,13,R5,LOAN_SERVICING
LN-507071,APP-207676,CUST-104811,Personal,Personal Standard,2024-02-11,2024-02-11,33495.02,0.2139,50,False,None,16,R3,LOAN_SERVICING
LN-507206,APP-207822,CUST-104599,HELOC,HELOC Standard,2024-02-11,2024-02-13,139185.41,0.0835,159,True,Real Estate,4,R5,LOAN_SERVICING
LN-507377,APP-208009,CUST-105341,HELOC,HELOC Standard,2024-02-11,2024-02-12,146545.55,0.0683,123,True,Real Estate,26,R1,LOAN_SERVICING
LN-507762,APP-208421,CUST-102223,Credit Card,Credit Card Standard,2024-02-11,2024-02-12,12418.42,0.2356,0,False,None,1,R3,LOAN_SERVICING
LN-508845,APP-209593,CUST-103529,Auto,Auto Standard,2024-02-11,2024-02-11,14511.93,0.0927,53,True,Vehicle,23,R3,LOAN_SERVICING
