payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9000328,LN-507764,CUST-102151,2025-01-02,1191.28,1191.28,Scheduled,ACH,Posted,False,False,,2025-01-02,2025-01-05,True,False
PMT-9000641,LN-503141,CUST-101445,2025-01-03,579.88,579.88,Scheduled,ACH,Posted,False,False,,2025-01-03,2025-01-05,True,False
PMT-9000731,LN-506128,CUST-102760,2025-01-03,197.18,197.18,Scheduled,Cash,Posted,False,False,,2025-01-03,2025-01-05,True,False
PMT-9001025,LN-506195,CUST-106134,2025-01-05,1221.39,1221.39,Scheduled,Debit Card,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001026,LN-502868,CUST-100872,2025-01-05,605.7,605.7,Scheduled,ACH,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001027,LN-506203,CUST-104042,2025-01-05,1453.1,1453.1,Scheduled,Cash,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001028,LN-506209,CUST-103083,2025-01-05,307.02,307.02,Scheduled,Check,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001029,LN-500337,CUST-105683,2025-01-05,259.74,259.74,Scheduled,Wire,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001030,LN-505970,CUST-107525,2025-01-05,886.16,886.16,Scheduled,Check,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001031,LN-503268,CUST-107578,2025-01-05,1014.08,1014.08,Scheduled,Check,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001032,LN-502639,CUST-102509,2025-01-05,1306.01,1306.01,Scheduled,Check,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001033,LN-503151,CUST-103094,2025-01-05,1192.97,1192.97,Scheduled,ACH,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001034,LN-503249,CUST-104153,2025-01-05,262.39,262.39,Scheduled,Wire,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001035,LN-506165,CUST-102746,2025-01-05,692.88,692.88,Scheduled,ACH,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001036,LN-505344,CUST-103810,2025-01-05,434.42,434.42,Scheduled,ACH,Posted,False,False,,2025-01-05,2025-01-05,False,False
PMT-9001037,LN-506274,CUST-104194,2025-01-05,1036.49,1036.49,Scheduled,Debit Card,Posted,False,False,,2025-01-05,2025-01-05,False,False
