payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9033850,LN-506282,CUST-101382,2025-05-13,476.84,476.84,Scheduled,Check,Posted,False,False,,2025-05-13,2025-05-23,True,False
PMT-9033911,LN-501333,CUST-104009,2025-05-13,420.54,420.54,Scheduled,Wire,Posted,False,False,,2025-05-13,2025-05-23,True,False
PMT-9033984,LN-507098,CUST-101422,2025-05-13,378.13,378.13,Scheduled,Check,Posted,False,False,,2025-05-13,2025-05-23,True,False
PMT-9034163,LN-506871,CUST-107214,2025-05-13,56.26,56.26,Scheduled,ACH,Posted,False,False,,2025-05-13,2025-05-23,True,False
PMT-9034454,LN-501961,CUST-100307,2025-05-14,1110.87,1110.87,Scheduled,ACH,Posted,False,False,,2025-05-14,2025-05-23,True,False
PMT-9034573,LN-506288,CUST-102744,2025-05-15,279.3,0.0,Extra,ACH,Posted,False,False,,2025-05-15,2025-05-23,True,False
PMT-9034605,LN-501493,CUST-105158,2025-05-15,738.81,738.81,Scheduled,Debit Card,Posted,False,False,,2025-05-15,2025-05-23,True,False
PMT-9035280,LN-503359,CUST-104096,2025-05-17,926.75,926.75,Scheduled,Debit Card,Posted,False,False,,2025-05-17,2025-05-23,True,False
PMT-9035344,LN-502106,CUST-102126,2025-05-17,124.91,0.0,Extra,Debit Card,Posted,False,False,,2025-05-17,2025-05-23,True,False
PMT-9035459,LN-508739,CUST-104659,2025-05-18,587.01,587.01,Scheduled,ACH,Posted,False,False,,2025-05-18,2025-05-23,True,False
PMT-9035916,LN-509706,CUST-101860,2025-05-19,207.56,207.56,Scheduled,ACH,Posted,False,False,,2025-05-19,2025-05-23,True,False
PMT-9036466,LN-509751,CUST-102038,2025-05-21,258.91,258.91,Scheduled,ACH,Posted,False,False,,2025-05-21,2025-05-23,True,False
PMT-9036590,LN-502576,CUST-103441,2025-05-21,480.03,480.03,Scheduled,ACH,Posted,False,False,,2025-05-21,2025-05-23,True,False
PMT-9036984,LN-505173,CUST-107694,2025-05-23,956.86,956.86,Scheduled,ACH,Posted,False,False,,2025-05-23,2025-05-23,False,False
PMT-9036985,LN-507997,CUST-101568,2025-05-23,281.45,281.45,Scheduled,ACH,Posted,False,False,,2025-05-23,2025-05-23,False,False
PMT-9036986,LN-503819,CUST-106309,2025-05-23,706.29,706.29,Scheduled,Check,Posted,False,False,,2025-05-23,2025-05-23,False,False
PMT-9036987,LN-507836,CUST-103257,2025-05-23,105.39,105.39,Scheduled,ACH,Posted,False,False,,2025-05-23,2025-05-23,False,False
PMT-9036988,LN-505812,CUST-100454,2025-05-23,251.95,0.0,Extra,Debit Card,Posted,False,False,,2025-05-23,2025-05-23,False,False
PMT-9036989,LN-502407,CUST-106259,2025-05-23,1338.7,1338.7,Scheduled,ACH,Posted,False,False,,2025-05-23,2025-05-23,False,False
