loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500297,APP-200318,CUST-107582,Auto,Auto Standard,2025-01-08,2025-01-08,15766.18,0.072,64,True,Vehicle,27,R2,LOAN_SERVICING
LN-501056,APP-201128,CUST-105116,Auto,Auto Standard,2025-01-08,2025-01-10,49410.81,0.0801,65,True,Vehicle,18,R3,LOAN_SERVICING
LN-501210,APP-201299,CUST-101771,HELOC,HELOC Standard,2025-01-08,2025-01-10,10713.77,0.0999,131,True,Real Estate,1,R6,LOAN_SERVICING
LN-502098,APP-202269,CUST-100921,Credit Card,Credit Card Standard,2025-01-08,2025-01-10,15932.6,0.2007,0,False,None,15,R1,LOAN_SERVICING
LN-502298,APP-202486,CUST-100446,HELOC,HELOC Standard,2025-01-08,2025-01-08,63037.09,0.0883,149,True,Real Estate,17,R2,LOAN_SERVICING
LN-502312,APP-202503,CUST-105985,Auto,Auto Standard,2025-01-08,2025-01-10,44189.14,0.1059,53,True,Vehicle,8,R1,LOAN_SERVICING
LN-502771,APP-203002,CUST-100053,Auto,Auto Standard,2025-01-08,2025-01-08,15753.91,0.0605,56,True,Vehicle,8,R5,LOAN_SERVICING
LN-503049,APP-203300,CUST-100710,Auto,Auto Standard,2025-01-08,2025-01-10,30978.76,0.0926,64,True,Vehicle,18,R3,LOAN_SERVICING
LN-503524,APP-203822,CUST-100985,Auto,Auto Standard,2025-01-08,2025-01-09,37678.58,0.0589,64,True,Vehicle,13,R2,LOAN_SERVICING
LN-503581,APP-203883,CUST-102664,Auto,Auto Standard,2025-01-08,2025-01-09,34514.33,0.0864,39,True,Vehicle,10,R4,LOAN_SERVICING
LN-503768,APP-204083,CUST-100035,Auto,Auto Standard,2025-01-08,2025-01-08,23129.06,0.1057,66,True,Vehicle,10,R1,LOAN_SERVICING
LN-504178,APP-204535,CUST-101791,Personal,Personal Standard,2025-01-08,2025-01-10,25495.04,0.1354,28,False,None,21,R4,LOAN_SERVICING
LN-504769,APP-205171,CUST-102975,Credit Card,Credit Card Standard,2025-01-08,2025-01-08,963.08,0.164,0,False,None,22,R4,LOAN_SERVICING
LN-505251,APP-205706,CUST-103735,Auto,Auto Standard,2025-01-08,2025-01-08,52490.76,0.0895,51,True,Vehicle,5,R4,LOAN_SERVICING
LN-506339,APP-206890,CUST-107380,Personal,Personal Standard,2025-01-08,2025-01-10,2003.33,0.1244,31,False,None,26,R2,LOAN_SERVICING
LN-507084,APP-207689,CUST-102354,Personal,Personal Standard,2025-01-08,2025-01-09,26585.96,0.1044,28,False,None,7,R4,LOAN_SERVICING
LN-507137,APP-207749,CUST-100653,Auto,Auto Standard,2025-01-08,2025-01-10,47537.84,0.0638,50,True,Vehicle,23,R3,LOAN_SERVICING
LN-507237,APP-207855,CUST-106481,Credit Card,Credit Card Standard,2025-01-08,2025-01-09,4871.21,0.1715,0,False,None,25,R2,LOAN_SERVICING
LN-507597,APP-208252,CUST-107474,HELOC,HELOC Standard,2025-01-08,2025-01-08,79040.09,0.0618,113,True,Real Estate,27,R1,LOAN_SERVICING
LN-507776,APP-208439,CUST-100077,Personal,Personal Standard,2025-01-08,2025-01-08,13463.35,0.1606,25,False,None,15,R1,LOAN_SERVICING
LN-508163,APP-208853,CUST-103564,Mortgage,Mortgage Standard,2025-01-08,2025-01-10,145135.14,0.0568,271,True,Real Estate,13,R2,LOAN_SERVICING
LN-508347,APP-209054,CUST-100040,Auto,Auto Standard,2025-01-08,2025-01-09,24994.26,0.0812,50,True,Vehicle,4,R3,LOAN_SERVICING
LN-508974,APP-209729,CUST-105927,Personal,Personal Standard,2025-01-08,2025-01-09,8831.38,0.1813,21,False,None,18,R5,LOAN_SERVICING
LN-509457,APP-210258,CUST-103085,Auto,Auto Standard,2025-01-08,2025-01-10,47044.31,0.073,48,True,Vehicle,18,R5,LOAN_SERVICING
LN-509529,APP-210335,CUST-103884,Auto,Auto Standard,2025-01-08,2025-01-09,22979.84,0.0826,39,True,Vehicle,1,R5,LOAN_SERVICING
LN-509684,APP-210504,CUST-105598,Personal,Personal Standard,2025-01-08,2025-01-10,6267.16,0.0854,27,False,None,20,R2,LOAN_SERVICING
