customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-106715,2025-06-03,2025-06-14,429,R7,True,CREDIT_BUREAU
CUST-102546,2025-06-03,2025-06-14,690,R4,True,CREDIT_BUREAU
CUST-106339,2025-06-03,2025-06-14,642,R5,True,CREDIT_BUREAU
CUST-107848,2025-06-03,2025-06-14,705,R3,True,CREDIT_BUREAU
CUST-102913,2025-06-03,2025-06-14,784,R1,True,CREDIT_BUREAU
CUST-106981,2025-06-03,2025-06-14,817,R1,True,CREDIT_BUREAU
CUST-100047,2025-06-03,2025-06-14,645,R5,True,CREDIT_BUREAU
CUST-107247,2025-06-03,2025-06-14,672,R4,True,CREDIT_BUREAU
CUST-104074,2025-06-03,2025-06-14,751,R2,True,CREDIT_BUREAU
CUST-106403,2025-06-03,2025-06-14,734,R3,True,CREDIT_BUREAU
CUST-103068,2025-06-03,2025-06-14,717,R3,True,CREDIT_BUREAU
CUST-102813,2025-06-03,2025-06-14,650,R5,True,CREDIT_BUREAU
CUST-101548,2025-06-03,2025-06-14,833,R1,True,CREDIT_BUREAU
CUST-104297,2025-06-03,2025-06-14,644,R5,True,CREDIT_BUREAU
CUST-107465,2025-06-03,2025-06-14,705,R3,True,CREDIT_BUREAU
CUST-106644,2025-06-03,2025-06-14,716,R3,True,CREDIT_BUREAU
CUST-104279,2025-06-03,2025-06-14,642,R5,True,CREDIT_BUREAU
CUST-106271,2025-06-03,2025-06-14,684,R4,True,CREDIT_BUREAU
CUST-100735,2025-06-03,2025-06-14,726,R3,True,CREDIT_BUREAU
CUST-106510,2025-06-03,2025-06-14,616,R6,True,CREDIT_BUREAU
CUST-105494,2025-06-03,2025-06-14,714,R3,True,CREDIT_BUREAU
CUST-102093,2025-06-03,2025-06-14,657,R5,True,CREDIT_BUREAU
CUST-105483,2025-06-03,2025-06-14,749,R2,True,CREDIT_BUREAU
CUST-107992,2025-06-03,2025-06-14,621,R5,True,CREDIT_BUREAU
CUST-101731,2025-06-03,2025-06-14,715,R3,True,CREDIT_BUREAU
CUST-103774,2025-06-03,2025-06-14,825,R1,True,CREDIT_BUREAU
CUST-102131,2025-06-03,2025-06-14,816,R1,True,CREDIT_BUREAU
CUST-104073,2025-06-03,2025-06-14,602,R6,True,CREDIT_BUREAU
CUST-100571,2025-06-03,2025-06-14,718,R3,True,CREDIT_BUREAU
CUST-105021,2025-06-03,2025-06-14,718,R3,True,CREDIT_BUREAU
CUST-104774,2025-06-03,2025-06-14,725,R3,True,CREDIT_BUREAU
CUST-107668,2025-06-03,2025-06-14,684,R4,True,CREDIT_BUREAU
CUST-102154,2025-06-03,2025-06-14,770,R2,True,CREDIT_BUREAU
CUST-100781,2025-06-03,2025-06-14,695,R4,True,CREDIT_BUREAU
CUST-100825,2025-06-03,2025-06-14,642,R5,True,CREDIT_BUREAU
CUST-102110,2025-06-03,2025-06-14,647,R5,True,CREDIT_BUREAU
CUST-102784,2025-06-03,2025-06-14,701,R3,True,CREDIT_BUREAU
CUST-104231,2025-06-03,2025-06-14,624,R5,True,CREDIT_BUREAU
CUST-102591,2025-06-03,2025-06-14,766,R2,True,CREDIT_BUREAU
CUST-106009,2025-06-03,2025-06-14,630,R5,True,CREDIT_BUREAU
CUST-100237,2025-06-03,2025-06-14,665,R4,True,CREDIT_BUREAU
CUST-107346,2025-06-03,2025-06-14,829,R1,True,CREDIT_BUREAU
CUST-101538,2025-06-03,2025-06-14,814,R1,True,CREDIT_BUREAU
CUST-101016,2025-06-03,2025-06-14,805,R1,True,CREDIT_BUREAU
CUST-105627,2025-06-03,2025-06-14,683,R4,True,CREDIT_BUREAU
CUST-107952,2025-06-03,2025-06-14,669,R4,True,CREDIT_BUREAU
CUST-100592,2025-06-03,2025-06-14,637,R5,True,CREDIT_BUREAU
CUST-106727,2025-06-03,2025-06-14,770,R2,True,CREDIT_BUREAU
CUST-105696,2025-06-03,2025-06-14,687,R4,True,CREDIT_BUREAU
CUST-101115,2025-06-03,2025-06-14,708,R3,True,CREDIT_BUREAU
CUST-106108,2025-06-03,2025-06-14,763,R2,True,CREDIT_BUREAU
CUST-107246,2025-06-03,2025-06-14,723,R3,True,CREDIT_BUREAU
CUST-106484,2025-06-03,2025-06-14,667,R4,True,CREDIT_BUREAU
