payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9000111,LN-507819,CUST-105713,2025-01-01,730.93,730.93,Scheduled,ACH,Posted,False,False,,2025-01-01,2025-01-09,True,False
PMT-9000300,LN-502005,CUST-106271,2025-01-02,385.95,385.95,Scheduled,Check,Posted,False,False,,2025-01-02,2025-01-09,True,False
PMT-9000549,LN-505345,CUST-105265,2025-01-03,985.87,985.87,Scheduled,ACH,Posted,False,False,,2025-01-03,2025-01-09,True,False
PMT-9000623,LN-508928,CUST-104858,2025-01-03,1257.2,1257.2,Scheduled,ACH,Posted,False,False,,2025-01-03,2025-01-09,True,False
PMT-9000671,LN-501490,CUST-101809,2025-01-03,731.7,731.7,Scheduled,Check,Posted,False,False,,2025-01-03,2025-01-09,True,False
PMT-9000686,LN-508391,CUST-102370,2025-01-03,219.79,219.79,Scheduled,ACH,Posted,False,False,,2025-01-03,2025-01-09,True,False
PMT-9000898,LN-503827,CUST-107188,2025-01-04,678.1,678.1,Scheduled,Debit Card,Posted,False,False,,2025-01-04,2025-01-09,True,False
PMT-9001147,LN-501751,CUST-100476,2025-01-05,287.61,287.61,Scheduled,Check,Posted,False,False,,2025-01-05,2025-01-09,True,False
PMT-9001163,LN-501637,CUST-104582,2025-01-05,519.47,519.47,Scheduled,ACH,Posted,False,False,,2025-01-05,2025-01-09,True,False
PMT-9001264,LN-501253,CUST-102729,2025-01-05,299.09,299.09,Scheduled,ACH,Posted,False,False,,2025-01-05,2025-01-09,True,False
PMT-9002035,LN-507373,CUST-104983,2025-01-09,272.2,272.2,Scheduled,Check,Posted,False,False,,2025-01-09,2025-01-09,False,False
PMT-9002036,LN-504960,CUST-107437,2025-01-09,369.33,369.33,Scheduled,Check,Posted,False,False,,2025-01-09,2025-01-09,False,False
PMT-9002037,LN-502032,CUST-101508,2025-01-09,456.26,456.26,Scheduled,Check,Posted,False,False,,2025-01-09,2025-01-09,False,False
PMT-9002038,LN-507322,CUST-106233,2025-01-09,553.01,553.01,Scheduled,Debit Card,Posted,False,False,,2025-01-09,2025-01-09,False,False
PMT-9002039,LN-503380,CUST-100958,2025-01-09,1034.7,1034.7,Scheduled,ACH,Posted,False,False,,2025-01-09,2025-01-09,False,False
