application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200617,CUST-107015,Personal,8565.04,R6,2025-01-23,Approved,2025-01-27,RISK_ENGINE
APP-201572,CUST-106515,Auto,52734.35,R6,2025-01-23,Approved,2025-01-26,RISK_ENGINE
APP-201816,CUST-106466,Credit Card,24563.79,R3,2025-01-23,Approved,2025-01-24,RISK_ENGINE
APP-202213,CUST-106524,HELOC,143469.1,R1,2025-01-23,Declined,2025-01-25,RISK_ENGINE
APP-202292,CUST-101027,Credit Card,19257.01,R4,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-202974,CUST-101851,Personal,21123.05,R3,2025-01-23,Approved,2025-01-27,RISK_ENGINE
APP-203318,CUST-104098,Auto,39759.83,R6,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-205240,CUST-103575,Credit Card,12247.07,R3,2025-01-23,Declined,2025-01-24,RISK_ENGINE
APP-205651,CUST-105617,Auto,21789.58,R1,2025-01-23,Declined,2025-01-26,RISK_ENGINE
APP-205723,CUST-105794,Personal,5956.06,R2,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-205996,CUST-103005,Mortgage,412082.25,R2,2025-01-23,Approved,2025-01-24,RISK_ENGINE
APP-206027,CUST-106048,Auto,29979.16,R3,2025-01-23,Approved,2025-01-24,RISK_ENGINE
APP-206377,CUST-101318,Auto,33863.22,R5,2025-01-23,Approved,2025-01-26,RISK_ENGINE
APP-206403,CUST-103897,Credit Card,12451.16,R4,2025-01-23,Approved,2025-01-27,RISK_ENGINE
APP-206935,CUST-101694,Personal,25433.21,R1,2025-01-23,Approved,2025-01-26,RISK_ENGINE
APP-207072,CUST-100382,Credit Card,12127.4,R3,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-207331,CUST-107891,Auto,51710.57,R3,2025-01-23,Declined,2025-01-25,RISK_ENGINE
APP-207813,CUST-104268,Personal,32688.53,R1,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-207955,CUST-103366,Auto,53269.27,R3,2025-01-23,Approved,2025-01-24,RISK_ENGINE
APP-208043,CUST-102689,HELOC,99684.62,R4,2025-01-23,Declined,2025-01-24,RISK_ENGINE
APP-208171,CUST-103667,HELOC,80755.95,R2,2025-01-23,Approved,2025-01-27,RISK_ENGINE
APP-208952,CUST-107871,Auto,54694.22,R4,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-209326,CUST-106080,Auto,29513.76,R6,2025-01-23,Approved,2025-01-24,RISK_ENGINE
APP-209435,CUST-101864,Auto,39947.07,R3,2025-01-23,Approved,2025-01-25,RISK_ENGINE
APP-209686,CUST-100639,HELOC,74151.31,R2,2025-01-23,Approved,2025-01-26,RISK_ENGINE
APP-210104,CUST-104386,HELOC,100643.43,R3,2025-01-23,Approved,2025-01-26,RISK_ENGINE
APP-210741,CUST-101917,Credit Card,10363.89,R4,2025-01-23,Approved,2025-01-26,RISK_ENGINE
