application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200088,CUST-102882,Auto,42358.68,R3,2025-05-09,Approved,2025-05-13,RISK_ENGINE
APP-201165,CUST-104866,Auto,20785.82,R5,2025-05-09,Approved,2025-05-13,RISK_ENGINE
APP-201989,CUST-104689,Personal,6697.45,R2,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-202071,CUST-107299,Credit Card,24154.04,R3,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-202077,CUST-106816,Personal,14667.06,R4,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-202226,CUST-106586,Auto,31014.4,R5,2025-05-09,Approved,2025-05-13,RISK_ENGINE
APP-202275,CUST-100767,HELOC,104816.14,R1,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-203005,CUST-107308,Auto,9947.62,R4,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-204290,CUST-100648,Credit Card,11056.93,R1,2025-05-09,Approved,2025-05-13,RISK_ENGINE
APP-204755,CUST-103490,Credit Card,19408.65,R2,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-205104,CUST-105400,Personal,17963.0,R7,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-205145,CUST-103621,Mortgage,433332.9,R2,2025-05-09,Approved,2025-05-13,RISK_ENGINE
APP-205403,CUST-107692,Auto,10083.22,R4,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-205892,CUST-104957,Auto,46512.64,R2,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-206168,CUST-107683,Personal,19574.95,R5,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-206250,CUST-105854,Credit Card,9938.43,R4,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-206264,CUST-100603,Credit Card,12484.49,R2,2025-05-09,Approved,2025-05-11,RISK_ENGINE
APP-206462,CUST-106280,Auto,38694.06,R5,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-207680,CUST-105489,Mortgage,281105.91,R3,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-207791,CUST-103576,Auto,48337.13,R2,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-208179,CUST-102557,Personal,25040.95,R3,2025-05-09,Approved,2025-05-13,RISK_ENGINE
APP-208214,CUST-101886,Auto,13041.51,R4,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-208613,CUST-100950,Credit Card,2705.86,R3,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-209129,CUST-100538,Auto,27403.66,R2,2025-05-09,Approved,2025-05-10,RISK_ENGINE
APP-209461,CUST-100981,Auto,52503.2,R2,2025-05-09,Approved,2025-05-11,RISK_ENGINE
APP-209957,CUST-101290,HELOC,142695.25,R3,2025-05-09,Approved,2025-05-12,RISK_ENGINE
APP-210244,CUST-100559,Credit Card,6097.25,R2,2025-05-09,Declined,2025-05-12,RISK_ENGINE
APP-210743,CUST-107548,Auto,15726.75,R2,2025-05-09,Approved,2025-05-11,RISK_ENGINE
