application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200245,CUST-106855,Mortgage,200101.02,R3,2024-11-06,Approved,2024-11-09,RISK_ENGINE
APP-201581,CUST-105418,Auto,33410.03,R5,2024-11-06,Declined,2024-11-09,RISK_ENGINE
APP-201630,CUST-104322,Auto,17630.27,R1,2024-11-06,Approved,2024-11-08,RISK_ENGINE
APP-201785,CUST-106037,Auto,44723.69,R4,2024-11-06,Approved,2024-11-07,RISK_ENGINE
APP-202161,CUST-102009,Personal,34007.74,R1,2024-11-06,Approved,2024-11-08,RISK_ENGINE
APP-202866,CUST-106049,Auto,44020.99,R4,2024-11-06,Approved,2024-11-09,RISK_ENGINE
APP-202942,CUST-100640,Credit Card,3267.88,R6,2024-11-06,Approved,2024-11-10,RISK_ENGINE
APP-203161,CUST-102979,Auto,22289.73,R4,2024-11-06,Approved,2024-11-09,RISK_ENGINE
APP-203404,CUST-104746,Auto,41596.94,R5,2024-11-06,Declined,2024-11-09,RISK_ENGINE
APP-203632,CUST-102707,Auto,40084.71,R1,2024-11-06,Declined,2024-11-10,RISK_ENGINE
APP-203684,CUST-107922,Credit Card,11030.57,R3,2024-11-06,Approved,2024-11-08,RISK_ENGINE
APP-204306,CUST-102988,HELOC,42416.33,R2,2024-11-06,Approved,2024-11-09,RISK_ENGINE
APP-204359,CUST-103524,Auto,43406.96,R4,2024-11-06,Approved,2024-11-10,RISK_ENGINE
APP-204511,CUST-103495,HELOC,96640.72,R7,2024-11-06,Approved,2024-11-08,RISK_ENGINE
APP-206422,CUST-101085,Credit Card,22998.77,R2,2024-11-06,Declined,2024-11-07,RISK_ENGINE
APP-207848,CUST-107419,Credit Card,765.29,R1,2024-11-06,Approved,2024-11-07,RISK_ENGINE
APP-209001,CUST-107398,Credit Card,19691.36,R4,2024-11-06,Declined,2024-11-09,RISK_ENGINE
APP-209984,CUST-102782,Personal,13414.28,R4,2024-11-06,Approved,2024-11-07,RISK_ENGINE
