contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000146,LN-500265,CUST-100983,2025-04-19,COL-1111,OUTBOUND_CALL,Outbound,Busy,False,30.0,False,CALL_CENTER,False
CTC-60001440,LN-502826,CUST-101352,2025-04-19,COL-1004,OUTBOUND_CALL,Outbound,Right Party Contact,True,306.0,False,CALL_CENTER,False
CTC-60002668,LN-505238,CUST-100884,2025-04-19,COL-1076,OUTBOUND_CALL,Outbound,Right Party Contact,True,64.0,False,CALL_CENTER,False
CTC-60002957,LN-505874,CUST-103422,2025-04-19,COL-1025,OUTBOUND_CALL,Outbound,Right Party Contact,True,276.0,False,CALL_CENTER,False
CTC-60003757,LN-507384,CUST-100320,2025-04-19,COL-1047,OUTBOUND_CALL,Outbound,Right Party Contact,True,315.0,False,CALL_CENTER,False
CTC-60004862,LN-509700,CUST-101602,2025-04-19,COL-1076,OUTBOUND_CALL,Outbound,No Answer,False,22.0,False,CALL_CENTER,False
CTC-60005156,LN-500233,CUST-105377,2025-04-19,COL-1007,OUTBOUND_CALL,Outbound,No Answer,False,23.0,False,CALL_CENTER,False
CTC-60006020,LN-502460,CUST-105047,2025-04-19,COL-1050,OUTBOUND_CALL,Outbound,No Answer,False,31.0,False,CALL_CENTER,False
CTC-60006087,LN-502586,CUST-102098,2025-04-19,COL-1048,OUTBOUND_CALL,Outbound,Right Party Contact,True,270.0,False,CALL_CENTER,False
CTC-60006561,LN-503890,CUST-101034,2025-04-19,COL-1050,OUTBOUND_CALL,Outbound,Right Party Contact,True,577.0,False,CALL_CENTER,False
CTC-60007300,LN-505944,CUST-104010,2025-04-19,COL-1080,OUTBOUND_CALL,Outbound,Right Party Contact,True,498.0,False,CALL_CENTER,False
CTC-60007547,LN-506806,CUST-105913,2025-04-19,COL-1074,OUTBOUND_CALL,Outbound,Wrong Party,False,19.0,False,CALL_CENTER,False
CTC-60008791,LN-509918,CUST-102766,2025-04-19,COL-1001,OUTBOUND_CALL,Outbound,No Answer,False,31.0,False,CALL_CENTER,False
CTC-60008821,LN-509963,CUST-107802,2025-04-19,COL-1089,OUTBOUND_CALL,Outbound,Right Party Contact,True,139.0,False,CALL_CENTER,False
CTC-60010074,LN-504055,CUST-100899,2025-04-19,COL-1018,OUTBOUND_CALL,Outbound,No Answer,False,16.0,False,CALL_CENTER,False
CTC-60010498,LN-505356,CUST-104726,2025-04-19,COL-1058,OUTBOUND_CALL,Outbound,Right Party Contact,True,285.0,False,CALL_CENTER,False
CTC-60010533,LN-505460,CUST-104653,2025-04-19,COL-1117,OUTBOUND_CALL,Outbound,Right Party Contact,True,531.0,False,CALL_CENTER,False
CTC-60011461,LN-508744,CUST-100466,2025-04-19,COL-1049,OUTBOUND_CALL,Outbound,Voicemail,False,7.0,False,CALL_CENTER,False
CTC-60011471,LN-508768,CUST-102522,2025-04-19,COL-1032,OUTBOUND_CALL,Outbound,Right Party Contact,True,212.0,False,CALL_CENTER,False
CTC-60011622,LN-509396,CUST-100074,2025-04-19,COL-1086,OUTBOUND_CALL,Outbound,Right Party Contact,True,342.0,False,CALL_CENTER,False
CTC-60011677,LN-509574,CUST-103907,2025-04-19,COL-1086,OUTBOUND_CALL,Outbound,No Answer,False,6.0,False,CALL_CENTER,False
CTC-60012967,LN-502204,CUST-102217,2025-04-19,COL-1108,OUTBOUND_CALL,Outbound,No Answer,False,22.0,False,CALL_CENTER,False
CTC-60014162,LN-504182,CUST-105755,2025-04-19,COL-1009,OUTBOUND_CALL,Outbound,Busy,False,37.0,False,CALL_CENTER,False
CTC-60014564,LN-504906,CUST-107996,2025-04-19,COL-1039,OUTBOUND_CALL,Outbound,Busy,False,12.0,False,CALL_CENTER,False
CTC-60014964,LN-505644,CUST-107805,2025-04-19,COL-1022,OUTBOUND_CALL,Outbound,Voicemail,False,38.0,False,CALL_CENTER,False
CTC-60015014,LN-505750,CUST-102299,2025-04-19,COL-1064,OUTBOUND_CALL,Outbound,Right Party Contact,True,334.0,False,CALL_CENTER,False
CTC-60015171,LN-506048,CUST-100674,2025-04-19,COL-1084,OUTBOUND_CALL,Outbound,Right Party Contact,True,719.0,False,CALL_CENTER,False
CTC-60015836,LN-507125,CUST-100785,2025-04-19,COL-1039,OUTBOUND_CALL,Outbound,Right Party Contact,True,436.0,False,CALL_CENTER,False
CTC-60016186,LN-507745,CUST-103349,2025-04-19,COL-1118,OUTBOUND_CALL,Outbound,Busy,False,32.0,False,CALL_CENTER,False
CTC-60016607,LN-508174,CUST-106298,2025-04-19,COL-1003,OUTBOUND_CALL,Outbound,Right Party Contact,True,157.0,False,CALL_CENTER,False
CTC-60017252,LN-509157,CUST-100866,2025-04-19,COL-1093,OUTBOUND_CALL,Outbound,Wrong Party,False,28.0,False,CALL_CENTER,False
