application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200286,CUST-102510,Credit Card,12713.89,R1,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-201208,CUST-103010,HELOC,144039.83,R3,2025-04-13,Approved,2025-04-15,RISK_ENGINE
APP-201906,CUST-104180,Auto,28578.17,R2,2025-04-13,Approved,2025-04-16,RISK_ENGINE
APP-202341,CUST-100541,Auto,49149.61,R3,2025-04-13,Approved,2025-04-15,RISK_ENGINE
APP-202570,CUST-100348,Auto,45615.22,R1,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-202957,CUST-107753,Credit Card,16366.18,R3,2025-04-13,Approved,2025-04-17,RISK_ENGINE
APP-203490,CUST-105054,Personal,20719.36,R3,2025-04-13,Declined,2025-04-15,RISK_ENGINE
APP-203507,CUST-106105,Credit Card,17290.68,R4,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-203903,CUST-105345,Auto,32325.89,R4,2025-04-13,Approved,2025-04-17,RISK_ENGINE
APP-204274,CUST-106627,Auto,11417.53,R1,2025-04-13,Approved,2025-04-15,RISK_ENGINE
APP-204953,CUST-100387,Auto,39202.72,R5,2025-04-13,Approved,2025-04-15,RISK_ENGINE
APP-205995,CUST-100842,Mortgage,549522.89,R3,2025-04-13,Approved,2025-04-15,RISK_ENGINE
APP-206217,CUST-104323,HELOC,99701.93,R4,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-206304,CUST-102977,Auto,48889.56,R1,2025-04-13,Approved,2025-04-15,RISK_ENGINE
APP-207134,CUST-102117,Auto,42839.22,R5,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-208855,CUST-101679,Credit Card,4605.38,R1,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-209122,CUST-107629,Auto,45193.2,R2,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-209446,CUST-103200,Auto,13450.11,R4,2025-04-13,Approved,2025-04-14,RISK_ENGINE
APP-209964,CUST-105838,HELOC,135304.82,R6,2025-04-13,Approved,2025-04-16,RISK_ENGINE
