application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200177,CUST-106671,Personal,18710.09,R5,2025-01-10,Approved,2025-01-12,RISK_ENGINE
APP-200459,CUST-106715,Mortgage,488375.37,R7,2025-01-10,Approved,2025-01-12,RISK_ENGINE
APP-200847,CUST-106656,Auto,8448.13,R3,2025-01-10,Approved,2025-01-14,RISK_ENGINE
APP-201369,CUST-102701,Auto,27217.92,R1,2025-01-10,Declined,2025-01-12,RISK_ENGINE
APP-201592,CUST-104572,Personal,24674.0,R4,2025-01-10,Approved,2025-01-11,RISK_ENGINE
APP-202329,CUST-105388,Credit Card,10907.35,R1,2025-01-10,Approved,2025-01-13,RISK_ENGINE
APP-202543,CUST-107796,HELOC,73828.81,R5,2025-01-10,Approved,2025-01-11,RISK_ENGINE
APP-202882,CUST-107599,Credit Card,4375.01,R2,2025-01-10,Approved,2025-01-11,RISK_ENGINE
APP-202891,CUST-107894,Personal,33742.28,R2,2025-01-10,Approved,2025-01-13,RISK_ENGINE
APP-202893,CUST-100850,Credit Card,17641.68,R2,2025-01-10,Approved,2025-01-12,RISK_ENGINE
APP-203064,CUST-105168,Auto,29092.18,R6,2025-01-10,Declined,2025-01-13,RISK_ENGINE
APP-203888,CUST-105297,Credit Card,12942.35,R4,2025-01-10,Declined,2025-01-14,RISK_ENGINE
APP-206681,CUST-103949,Personal,18717.13,R2,2025-01-10,Approved,2025-01-11,RISK_ENGINE
APP-208819,CUST-103923,Personal,2418.62,R1,2025-01-10,Declined,2025-01-13,RISK_ENGINE
APP-208861,CUST-105594,Auto,34417.69,R1,2025-01-10,Approved,2025-01-13,RISK_ENGINE
APP-209101,CUST-106259,Auto,9647.56,R1,2025-01-10,Approved,2025-01-14,RISK_ENGINE
APP-209399,CUST-101061,Auto,46748.04,R4,2025-01-10,Approved,2025-01-13,RISK_ENGINE
APP-209881,CUST-100189,Auto,31720.74,R4,2025-01-10,Approved,2025-01-14,RISK_ENGINE
APP-209958,CUST-103346,HELOC,119366.55,R5,2025-01-10,Approved,2025-01-13,RISK_ENGINE
APP-210409,CUST-103943,Auto,54790.5,R5,2025-01-10,Approved,2025-01-13,RISK_ENGINE
