application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200659,CUST-106801,Credit Card,13563.91,R4,2025-05-24,Approved,2025-05-27,RISK_ENGINE
APP-200710,CUST-107504,Auto,13934.61,R5,2025-05-24,Approved,2025-05-28,RISK_ENGINE
APP-200741,CUST-102011,Personal,34981.87,R6,2025-05-24,Approved,2025-05-27,RISK_ENGINE
APP-200967,CUST-100565,Personal,26183.5,R6,2025-05-24,Approved,2025-05-28,RISK_ENGINE
APP-204117,CUST-107756,Auto,16636.41,R4,2025-05-24,Approved,2025-05-26,RISK_ENGINE
APP-205024,CUST-104848,Credit Card,12327.93,R3,2025-05-24,Approved,2025-05-28,RISK_ENGINE
APP-205665,CUST-102849,Credit Card,9900.68,R5,2025-05-24,Approved,2025-05-27,RISK_ENGINE
APP-205740,CUST-100599,Personal,4404.09,R5,2025-05-24,Approved,2025-05-25,RISK_ENGINE
APP-207908,CUST-107436,Credit Card,8743.4,R4,2025-05-24,Approved,2025-05-27,RISK_ENGINE
APP-208071,CUST-103054,Auto,26181.09,R2,2025-05-24,Approved,2025-05-28,RISK_ENGINE
APP-209034,CUST-102917,Auto,54058.88,R3,2025-05-24,Approved,2025-05-25,RISK_ENGINE
APP-209577,CUST-104932,Auto,21324.57,R3,2025-05-24,Approved,2025-05-26,RISK_ENGINE
APP-209634,CUST-101188,Auto,37898.18,R4,2025-05-24,Approved,2025-05-25,RISK_ENGINE
APP-209985,CUST-104004,Auto,44276.91,R3,2025-05-24,Approved,2025-05-28,RISK_ENGINE
APP-210247,CUST-102017,HELOC,73035.45,R6,2025-05-24,Approved,2025-05-26,RISK_ENGINE
APP-210443,CUST-107578,Credit Card,2646.42,R2,2025-05-24,Approved,2025-05-28,RISK_ENGINE
APP-210528,CUST-103141,Auto,49595.06,R5,2025-05-24,Approved,2025-05-25,RISK_ENGINE
APP-210559,CUST-106776,Auto,20380.35,R3,2025-05-24,Approved,2025-05-25,RISK_ENGINE
