customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-103339,2025-03-03,2025-03-10,614,R6,True,CREDIT_BUREAU
CUST-101429,2025-03-03,2025-03-10,826,R1,True,CREDIT_BUREAU
CUST-106858,2025-03-03,2025-03-10,714,R3,True,CREDIT_BUREAU
CUST-106897,2025-03-03,2025-03-10,804,R1,True,CREDIT_BUREAU
CUST-100062,2025-03-03,2025-03-10,731,R3,True,CREDIT_BUREAU
CUST-105225,2025-03-03,2025-03-10,750,R2,True,CREDIT_BUREAU
CUST-102194,2025-03-03,2025-03-10,714,R3,True,CREDIT_BUREAU
CUST-102473,2025-03-03,2025-03-10,673,R4,True,CREDIT_BUREAU
CUST-101688,2025-03-03,2025-03-10,701,R3,True,CREDIT_BUREAU
CUST-103693,2025-03-03,2025-03-10,646,R5,True,CREDIT_BUREAU
CUST-102762,2025-03-03,2025-03-10,744,R2,True,CREDIT_BUREAU
CUST-105288,2025-03-03,2025-03-10,625,R5,True,CREDIT_BUREAU
CUST-105006,2025-03-03,2025-03-10,680,R4,True,CREDIT_BUREAU
CUST-103781,2025-03-03,2025-03-10,682,R4,True,CREDIT_BUREAU
CUST-107249,2025-03-03,2025-03-10,718,R3,True,CREDIT_BUREAU
CUST-104990,2025-03-03,2025-03-10,815,R1,True,CREDIT_BUREAU
CUST-105878,2025-03-03,2025-03-10,615,R6,True,CREDIT_BUREAU
CUST-103264,2025-03-03,2025-03-10,796,R1,True,CREDIT_BUREAU
CUST-101904,2025-03-03,2025-03-10,669,R4,True,CREDIT_BUREAU
CUST-103038,2025-03-03,2025-03-10,716,R3,True,CREDIT_BUREAU
CUST-101327,2025-03-03,2025-03-10,647,R5,True,CREDIT_BUREAU
CUST-106222,2025-03-03,2025-03-10,765,R2,True,CREDIT_BUREAU
CUST-101863,2025-03-03,2025-03-10,657,R5,True,CREDIT_BUREAU
CUST-106335,2025-03-03,2025-03-10,716,R3,True,CREDIT_BUREAU
CUST-101134,2025-03-03,2025-03-10,762,R2,True,CREDIT_BUREAU
CUST-106731,2025-03-03,2025-03-10,814,R1,True,CREDIT_BUREAU
CUST-105231,2025-03-03,2025-03-10,722,R3,True,CREDIT_BUREAU
CUST-105634,2025-03-03,2025-03-10,728,R3,True,CREDIT_BUREAU
CUST-101164,2025-03-03,2025-03-10,711,R3,True,CREDIT_BUREAU
CUST-103747,2025-03-03,2025-03-10,601,R6,True,CREDIT_BUREAU
CUST-102312,2025-03-03,2025-03-10,754,R2,True,CREDIT_BUREAU
CUST-100127,2025-03-03,2025-03-10,673,R4,True,CREDIT_BUREAU
CUST-104139,2025-03-03,2025-03-10,633,R5,True,CREDIT_BUREAU
CUST-103305,2025-03-03,2025-03-10,622,R5,True,CREDIT_BUREAU
CUST-102952,2025-03-03,2025-03-10,671,R4,True,CREDIT_BUREAU
CUST-103226,2025-03-03,2025-03-10,681,R4,True,CREDIT_BUREAU
CUST-104357,2025-03-03,2025-03-10,733,R3,True,CREDIT_BUREAU
CUST-103618,2025-03-03,2025-03-10,616,R6,True,CREDIT_BUREAU
CUST-103084,2025-03-03,2025-03-10,683,R4,True,CREDIT_BUREAU
CUST-103997,2025-03-03,2025-03-10,652,R5,True,CREDIT_BUREAU
CUST-104649,2025-03-03,2025-03-10,677,R4,True,CREDIT_BUREAU
CUST-104886,2025-03-03,2025-03-10,709,R3,True,CREDIT_BUREAU
CUST-101409,2025-03-03,2025-03-10,602,R6,True,CREDIT_BUREAU
CUST-106629,2025-03-03,2025-03-10,631,R5,True,CREDIT_BUREAU
CUST-107696,2025-03-03,2025-03-10,671,R4,True,CREDIT_BUREAU
CUST-100490,2025-03-03,2025-03-10,762,R2,True,CREDIT_BUREAU
CUST-101977,2025-03-03,2025-03-10,620,R5,True,CREDIT_BUREAU
CUST-104011,2025-03-03,2025-03-10,820,R1,True,CREDIT_BUREAU
