contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000623,LN-501122,CUST-105908,2025-03-04,COL-1025,OUTBOUND_CALL,Outbound,No Answer,False,21.0,False,CALL_CENTER,False
CTC-60000655,LN-501198,CUST-107003,2025-03-04,COL-1053,OUTBOUND_CALL,Outbound,Wrong Party,False,6.0,False,CALL_CENTER,False
CTC-60002371,LN-504686,CUST-101065,2025-03-04,COL-1010,OUTBOUND_CALL,Outbound,Busy,False,8.0,False,CALL_CENTER,False
CTC-60003266,LN-506486,CUST-104644,2025-03-04,COL-1070,OUTBOUND_CALL,Outbound,Right Party Contact,True,171.0,False,CALL_CENTER,False
CTC-60003361,LN-506677,CUST-102651,2025-03-04,COL-1111,OUTBOUND_CALL,Outbound,Voicemail,False,41.0,False,CALL_CENTER,False
CTC-60004692,LN-509378,CUST-104175,2025-03-04,COL-1053,OUTBOUND_CALL,Outbound,No Answer,False,39.0,False,CALL_CENTER,False
CTC-60005240,LN-500392,CUST-105201,2025-03-04,COL-1074,OUTBOUND_CALL,Outbound,Right Party Contact,True,371.0,False,CALL_CENTER,False
CTC-60005348,LN-500728,CUST-105654,2025-03-04,COL-1001,OUTBOUND_CALL,Outbound,Right Party Contact,True,493.0,False,CALL_CENTER,False
CTC-60005679,LN-501596,CUST-102237,2025-03-04,COL-1008,OUTBOUND_CALL,Outbound,No Answer,False,10.0,False,CALL_CENTER,False
CTC-60005810,LN-501841,CUST-104738,2025-03-04,COL-1024,OUTBOUND_CALL,Outbound,Right Party Contact,True,570.0,False,CALL_CENTER,False
CTC-60006157,LN-502778,CUST-104225,2025-03-04,COL-1001,OUTBOUND_CALL,Outbound,Right Party Contact,True,327.0,False,CALL_CENTER,False
CTC-60007002,LN-505151,CUST-107966,2025-03-04,COL-1050,OUTBOUND_CALL,Outbound,No Answer,False,8.0,False,CALL_CENTER,False
CTC-60007055,LN-505286,CUST-101959,2025-03-04,COL-1080,OUTBOUND_CALL,Outbound,Wrong Party,False,9.0,False,CALL_CENTER,False
CTC-60007433,LN-506508,CUST-105863,2025-03-04,COL-1069,OUTBOUND_CALL,Outbound,No Answer,False,36.0,False,CALL_CENTER,False
CTC-60008194,LN-508391,CUST-102370,2025-03-04,COL-1066,OUTBOUND_CALL,Outbound,Voicemail,False,25.0,False,CALL_CENTER,False
CTC-60009014,LN-500467,CUST-105623,2025-03-04,COL-1110,OUTBOUND_CALL,Outbound,No Answer,False,17.0,False,CALL_CENTER,False
CTC-60009028,LN-500569,CUST-103902,2025-03-04,COL-1036,OUTBOUND_CALL,Outbound,Voicemail,False,5.0,False,CALL_CENTER,False
CTC-60009214,LN-501383,CUST-106747,2025-03-04,COL-1012,OUTBOUND_CALL,Outbound,Right Party Contact,True,465.0,False,CALL_CENTER,False
CTC-60009479,LN-502204,CUST-102217,2025-03-04,COL-1032,OUTBOUND_CALL,Outbound,Right Party Contact,True,288.0,False,CALL_CENTER,False
CTC-60010444,LN-505225,CUST-102680,2025-03-04,COL-1032,OUTBOUND_CALL,Outbound,No Answer,False,44.0,False,CALL_CENTER,False
CTC-60010622,LN-505809,CUST-107198,2025-03-04,COL-1026,OUTBOUND_CALL,Outbound,No Answer,False,18.0,False,CALL_CENTER,False
CTC-60011717,LN-509683,CUST-102576,2025-03-04,COL-1086,OUTBOUND_CALL,Outbound,No Answer,False,27.0,False,CALL_CENTER,False
CTC-60011769,LN-509795,CUST-107181,2025-03-04,COL-1037,OUTBOUND_CALL,Outbound,Wrong Party,False,16.0,False,CALL_CENTER,False
CTC-60012514,LN-501491,CUST-103777,2025-03-04,COL-1009,OUTBOUND_CALL,Outbound,Right Party Contact,True,429.0,False,CALL_CENTER,False
CTC-60012873,LN-502042,CUST-104923,2025-03-04,COL-1113,OUTBOUND_CALL,Outbound,No Answer,False,30.0,False,CALL_CENTER,False
CTC-60014320,LN-504484,CUST-101545,2025-03-04,COL-1064,OUTBOUND_CALL,Outbound,Right Party Contact,True,660.0,False,CALL_CENTER,False
CTC-60014399,LN-504623,CUST-100109,2025-03-04,COL-1022,OUTBOUND_CALL,Outbound,No Answer,False,11.0,False,CALL_CENTER,False
CTC-60015066,LN-505917,CUST-104586,2025-03-04,COL-1006,OUTBOUND_CALL,Outbound,No Answer,False,42.0,False,CALL_CENTER,False
CTC-60015274,LN-506230,CUST-104631,2025-03-04,COL-1108,OUTBOUND_CALL,Outbound,Right Party Contact,True,159.0,False,CALL_CENTER,False
CTC-60015472,LN-506575,CUST-104769,2025-03-04,COL-1083,OUTBOUND_CALL,Outbound,Right Party Contact,True,402.0,False,CALL_CENTER,False
CTC-60016334,LN-507899,CUST-102292,2025-03-04,COL-1106,OUTBOUND_CALL,Outbound,No Answer,False,6.0,False,CALL_CENTER,False
CTC-60016706,LN-508252,CUST-107583,2025-03-04,COL-1082,OUTBOUND_CALL,Outbound,Right Party Contact,True,405.0,False,CALL_CENTER,False
CTC-60017238,LN-509157,CUST-100866,2025-03-04,COL-1084,OUTBOUND_CALL,Outbound,Voicemail,False,22.0,False,CALL_CENTER,False
CTC-60017369,LN-509389,CUST-100421,2025-03-04,COL-1084,OUTBOUND_CALL,Outbound,No Answer,False,8.0,False,CALL_CENTER,False
CTC-60017662,LN-509867,CUST-107439,2025-03-04,COL-1022,OUTBOUND_CALL,Outbound,No Answer,False,29.0,False,CALL_CENTER,False
CTC-60017787,LN-510005,CUST-103042,2025-03-04,COL-1108,OUTBOUND_CALL,Outbound,Right Party Contact,True,157.0,False,CALL_CENTER,False
