loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500097,APP-200103,CUST-106482,Auto,Auto Standard,2025-02-20,2025-02-20,20696.91,0.0803,40,True,Vehicle,14,R1,LOAN_SERVICING
LN-500966,APP-201033,CUST-100536,Auto,Auto Standard,2025-02-20,2025-02-20,39720.68,0.0953,60,True,Vehicle,11,R4,LOAN_SERVICING
LN-501350,APP-201450,CUST-107762,Personal,Personal Standard,2025-02-20,2025-02-20,32134.08,0.1034,12,False,None,12,R4,LOAN_SERVICING
LN-501880,APP-202031,CUST-102145,Credit Card,Credit Card Standard,2025-02-20,2025-02-22,19380.86,0.1739,0,False,None,21,R2,LOAN_SERVICING
LN-502207,APP-202386,CUST-107842,HELOC,HELOC Standard,2025-02-20,2025-02-20,58366.81,0.087,106,True,Real Estate,26,R6,LOAN_SERVICING
LN-502728,APP-202958,CUST-106920,HELOC,HELOC Standard,2025-02-20,2025-02-20,96144.64,0.0675,133,True,Real Estate,25,R4,LOAN_SERVICING
LN-502752,APP-202982,CUST-101155,Personal,Personal Standard,2025-02-20,2025-02-22,32428.71,0.1096,24,False,None,12,R6,LOAN_SERVICING
LN-503036,APP-203287,CUST-100481,HELOC,HELOC Standard,2025-02-20,2025-02-21,140604.76,0.061,169,True,Real Estate,24,R2,LOAN_SERVICING
LN-503451,APP-203744,CUST-105878,Credit Card,Credit Card Standard,2025-02-20,2025-02-22,12212.96,0.2077,0,False,None,14,R6,LOAN_SERVICING
LN-503683,APP-203992,CUST-101993,Auto,Auto Standard,2025-02-20,2025-02-20,37061.15,0.0722,42,True,Vehicle,28,R4,LOAN_SERVICING
LN-504905,APP-205318,CUST-101046,Auto,Auto Standard,2025-02-20,2025-02-22,52842.8,0.0877,63,True,Vehicle,3,R1,LOAN_SERVICING
LN-504932,APP-205350,CUST-106872,Credit Card,Credit Card Standard,2025-02-20,2025-02-22,22611.97,0.2592,0,False,None,2,R3,LOAN_SERVICING
LN-504948,APP-205369,CUST-106272,Auto,Auto Standard,2025-02-20,2025-02-21,51078.35,0.0904,72,True,Vehicle,4,R5,LOAN_SERVICING
LN-505293,APP-205749,CUST-104036,Auto,Auto Standard,2025-02-20,2025-02-21,14490.53,0.0699,69,True,Vehicle,24,R4,LOAN_SERVICING
LN-505623,APP-206110,CUST-105944,Credit Card,Credit Card Standard,2025-02-20,2025-02-20,23664.03,0.1985,0,False,None,26,R5,LOAN_SERVICING
LN-506649,APP-207223,CUST-107556,Credit Card,Credit Card Standard,2025-02-20,2025-02-22,12660.09,0.2159,0,False,None,22,R2,LOAN_SERVICING
LN-506818,APP-207404,CUST-104985,Personal,Personal Standard,2025-02-20,2025-02-20,24464.81,0.0887,44,False,None,27,R4,LOAN_SERVICING
LN-507849,APP-208516,CUST-106875,Auto,Auto Standard,2025-02-20,2025-02-20,32346.27,0.1041,37,True,Vehicle,5,R5,LOAN_SERVICING
LN-508207,APP-208901,CUST-102020,Mortgage,Mortgage Standard,2025-02-20,2025-02-20,181369.18,0.057,346,True,Real Estate,10,R3,LOAN_SERVICING
LN-509323,APP-210110,CUST-102734,Auto,Auto Standard,2025-02-20,2025-02-20,11209.03,0.0736,45,True,Vehicle,8,R2,LOAN_SERVICING
LN-509384,APP-210176,CUST-105346,Mortgage,Mortgage Standard,2025-02-20,2025-02-21,318975.31,0.0665,320,True,Real Estate,22,R2,LOAN_SERVICING
LN-509632,APP-210447,CUST-101244,Credit Card,Credit Card Standard,2025-02-20,2025-02-21,2706.23,0.1746,0,False,None,6,R4,LOAN_SERVICING
