contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000318,LN-500569,CUST-103902,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000355,LN-500629,CUST-103976,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000614,LN-501103,CUST-102645,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001119,LN-502233,CUST-101769,2025-01-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001152,LN-502287,CUST-107838,2025-01-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001176,LN-502337,CUST-100879,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001278,LN-502547,CUST-104472,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001524,LN-502990,CUST-102392,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001585,LN-503115,CUST-103578,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001786,LN-503498,CUST-107580,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001848,LN-503651,CUST-100319,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001862,LN-503675,CUST-105370,2025-01-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002149,LN-504223,CUST-106873,2025-01-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002251,LN-504421,CUST-102275,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002392,LN-504709,CUST-102994,2025-01-10,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002466,LN-504825,CUST-105787,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002601,LN-505106,CUST-106702,2025-01-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002734,LN-505371,CUST-104660,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003224,LN-506432,CUST-103306,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003391,LN-506717,CUST-104787,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003600,LN-507111,CUST-104512,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003827,LN-507585,CUST-107414,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003999,LN-507918,CUST-100147,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004326,LN-508674,CUST-102057,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004386,LN-508782,CUST-105177,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004648,LN-509278,CUST-106301,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004678,LN-509340,CUST-103081,2025-01-10,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004681,LN-509341,CUST-100283,2025-01-10,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004812,LN-509622,CUST-102648,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004851,LN-509690,CUST-106474,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005284,LN-500545,CUST-105174,2025-01-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60007122,LN-505449,CUST-103180,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007565,LN-506835,CUST-104774,2025-01-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007664,LN-507154,CUST-103704,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008266,LN-508650,CUST-105512,2025-01-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009433,LN-502128,CUST-103099,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009685,LN-502853,CUST-101051,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010784,LN-506374,CUST-100118,2025-01-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60011117,LN-507768,CUST-103654,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011364,LN-508464,CUST-101618,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011370,LN-508541,CUST-106408,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012170,LN-500758,CUST-104498,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012245,LN-500904,CUST-100370,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012497,LN-501491,CUST-103777,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012589,LN-501545,CUST-102191,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012720,LN-501753,CUST-107234,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012916,LN-502167,CUST-106480,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013197,LN-502630,CUST-103846,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013257,LN-502663,CUST-106510,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013336,LN-502972,CUST-105228,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013844,LN-503736,CUST-102166,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014094,LN-504103,CUST-100874,2025-01-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014538,LN-504896,CUST-103323,2025-01-10,,EMAIL,Outbound,Delivered,True,,True,COLLECTIONS_PLATFORM,False
CTC-60014630,LN-505013,CUST-102412,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014648,LN-505017,CUST-106099,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014864,LN-505328,CUST-104027,2025-01-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015029,LN-505801,CUST-103039,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015347,LN-506277,CUST-103683,2025-01-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015507,LN-506592,CUST-100272,2025-01-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015831,LN-507117,CUST-103609,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60016004,LN-507540,CUST-101585,2025-01-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
