application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200170,CUST-107095,HELOC,90665.96,R4,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-200539,CUST-104059,Credit Card,3183.65,R3,2025-01-07,Approved,2025-01-10,RISK_ENGINE
APP-201628,CUST-105140,Personal,10195.38,R4,2025-01-07,Approved,2025-01-11,RISK_ENGINE
APP-201973,CUST-100588,Personal,18117.16,R1,2025-01-07,Approved,2025-01-08,RISK_ENGINE
APP-202086,CUST-104184,Auto,30641.48,R5,2025-01-07,Approved,2025-01-11,RISK_ENGINE
APP-203602,CUST-103431,Auto,54134.95,R4,2025-01-07,Approved,2025-01-11,RISK_ENGINE
APP-205572,CUST-102664,Auto,12269.54,R1,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-205877,CUST-103398,Auto,10371.51,R7,2025-01-07,Approved,2025-01-08,RISK_ENGINE
APP-206640,CUST-104869,Credit Card,11834.35,R5,2025-01-07,Approved,2025-01-10,RISK_ENGINE
APP-206902,CUST-101951,Credit Card,5299.82,R3,2025-01-07,Declined,2025-01-11,RISK_ENGINE
APP-207231,CUST-104539,Auto,51222.36,R4,2025-01-07,Approved,2025-01-10,RISK_ENGINE
APP-207581,CUST-102887,Personal,12233.55,R3,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-207882,CUST-105901,Auto,22621.68,R1,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-208142,CUST-100633,Credit Card,19273.17,R5,2025-01-07,Approved,2025-01-10,RISK_ENGINE
APP-208218,CUST-102690,Credit Card,19456.54,R5,2025-01-07,Approved,2025-01-08,RISK_ENGINE
APP-209408,CUST-102599,Personal,31435.31,R3,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-209943,CUST-106762,Auto,32142.96,R3,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-210211,CUST-106433,Auto,54547.63,R1,2025-01-07,Approved,2025-01-09,RISK_ENGINE
APP-210731,CUST-107147,HELOC,60461.15,R1,2025-01-07,Approved,2025-01-10,RISK_ENGINE
