loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-502274,APP-202460,CUST-105922,Auto,Auto Standard,2024-11-11,2024-11-11,35393.52,0.0728,61,True,Vehicle,12,R7,LOAN_SERVICING
LN-502431,APP-202630,CUST-103879,Auto,Auto Standard,2024-11-11,2024-11-11,23412.65,0.1003,38,True,Vehicle,21,R4,LOAN_SERVICING
LN-502676,APP-202900,CUST-100793,HELOC,HELOC Standard,2024-11-11,2024-11-13,28594.97,0.0816,101,True,Real Estate,11,R4,LOAN_SERVICING
LN-502714,APP-202942,CUST-100640,Credit Card,Credit Card Standard,2024-11-11,2024-11-12,2782.61,0.188,0,False,None,4,R6,LOAN_SERVICING
LN-504019,APP-204359,CUST-103524,Auto,Auto Standard,2024-11-11,2024-11-13,47243.12,0.0984,51,True,Vehicle,9,R4,LOAN_SERVICING
LN-504098,APP-204448,CUST-103097,Credit Card,Credit Card Standard,2024-11-11,2024-11-12,11291.63,0.2174,0,False,None,9,R3,LOAN_SERVICING
LN-505401,APP-205869,CUST-102677,Auto,Auto Standard,2024-11-11,2024-11-12,11306.08,0.0457,57,True,Vehicle,28,R3,LOAN_SERVICING
LN-505809,APP-206312,CUST-107198,Mortgage,Mortgage Standard,2024-11-11,2024-11-13,450041.45,0.0723,247,True,Real Estate,13,R5,LOAN_SERVICING
LN-505894,APP-206405,CUST-100022,Personal,Personal Standard,2024-11-11,2024-11-12,7768.48,0.0905,16,False,None,27,R6,LOAN_SERVICING
LN-506046,APP-206568,CUST-100465,Personal,Personal Standard,2024-11-11,2024-11-13,11808.58,0.0844,51,False,None,24,R2,LOAN_SERVICING
LN-506953,APP-207549,CUST-103555,Credit Card,Credit Card Standard,2024-11-11,2024-11-13,14037.75,0.2001,0,False,None,17,R1,LOAN_SERVICING
LN-507127,APP-207736,CUST-106260,Mortgage,Mortgage Standard,2024-11-11,2024-11-11,193467.87,0.0673,331,True,Real Estate,20,R4,LOAN_SERVICING
LN-507299,APP-207923,CUST-106119,Auto,Auto Standard,2024-11-11,2024-11-11,22339.94,0.1054,53,True,Vehicle,24,R3,LOAN_SERVICING
LN-507322,APP-207950,CUST-106233,Personal,Personal Standard,2024-11-11,2024-11-12,27650.39,0.0929,50,False,None,9,R2,LOAN_SERVICING
LN-507561,APP-208213,CUST-103776,Auto,Auto Standard,2024-11-11,2024-11-12,10492.51,0.0822,50,True,Vehicle,20,R3,LOAN_SERVICING
LN-509253,APP-210038,CUST-104271,Personal,Personal Standard,2024-11-11,2024-11-13,19831.89,0.1705,17,False,None,20,R6,LOAN_SERVICING
