loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500231,APP-200244,CUST-104740,Auto,Auto Standard,2024-05-19,2024-05-20,27811.88,0.0974,62,True,Vehicle,22,R5,LOAN_SERVICING
LN-500237,APP-200251,CUST-103827,Auto,Auto Standard,2024-05-19,2024-05-19,15925.65,0.0492,42,True,Vehicle,9,R5,LOAN_SERVICING
LN-500566,APP-200603,CUST-101163,Personal,Personal Standard,2024-05-19,2024-05-20,15168.69,0.1115,51,False,None,25,R3,LOAN_SERVICING
LN-501151,APP-201231,CUST-105721,Personal,Personal Standard,2024-05-19,2024-05-21,24238.45,0.1157,36,False,None,9,R1,LOAN_SERVICING
LN-501569,APP-201691,CUST-105008,Personal,Personal Standard,2024-05-19,2024-05-19,21130.34,0.1323,24,False,None,10,R4,LOAN_SERVICING
LN-502394,APP-202589,CUST-106431,Auto,Auto Standard,2024-05-19,2024-05-20,47406.26,0.1095,49,True,Vehicle,1,R6,LOAN_SERVICING
LN-502947,APP-203190,CUST-107774,Auto,Auto Standard,2024-05-19,2024-05-19,45826.78,0.0967,39,True,Vehicle,24,R4,LOAN_SERVICING
LN-503257,APP-203530,CUST-101891,Personal,Personal Standard,2024-05-19,2024-05-20,34532.99,0.1233,55,False,None,9,R2,LOAN_SERVICING
LN-503710,APP-204020,CUST-106661,Auto,Auto Standard,2024-05-19,2024-05-20,51802.42,0.0748,69,True,Vehicle,2,R4,LOAN_SERVICING
LN-503721,APP-204032,CUST-104806,Auto,Auto Standard,2024-05-19,2024-05-20,35098.14,0.0992,38,True,Vehicle,23,R1,LOAN_SERVICING
LN-504016,APP-204356,CUST-103527,Personal,Personal Standard,2024-05-19,2024-05-20,25670.7,0.1724,14,False,None,15,R2,LOAN_SERVICING
LN-504183,APP-204542,CUST-105405,Auto,Auto Standard,2024-05-19,2024-05-21,35907.37,0.058,62,True,Vehicle,28,R1,LOAN_SERVICING
LN-504759,APP-205159,CUST-107967,HELOC,HELOC Standard,2024-05-19,2024-05-19,71699.16,0.0655,97,True,Real Estate,6,R4,LOAN_SERVICING
LN-505135,APP-205580,CUST-107581,Credit Card,Credit Card Standard,2024-05-19,2024-05-19,5288.84,0.1551,0,False,None,15,R4,LOAN_SERVICING
LN-505137,APP-205582,CUST-100029,Credit Card,Credit Card Standard,2024-05-19,2024-05-20,4867.15,0.2468,0,False,None,4,R1,LOAN_SERVICING
LN-505431,APP-205899,CUST-101432,Personal,Personal Standard,2024-05-19,2024-05-20,19879.05,0.1634,15,False,None,27,R4,LOAN_SERVICING
LN-505577,APP-206061,CUST-105592,Auto,Auto Standard,2024-05-19,2024-05-20,24207.06,0.0583,48,True,Vehicle,18,R5,LOAN_SERVICING
LN-505839,APP-206346,CUST-103542,Personal,Personal Standard,2024-05-19,2024-05-19,5226.77,0.1473,59,False,None,16,R5,LOAN_SERVICING
LN-506019,APP-206539,CUST-101561,HELOC,HELOC Standard,2024-05-19,2024-05-20,92750.03,0.0776,78,True,Real Estate,4,R4,LOAN_SERVICING
LN-506024,APP-206545,CUST-106602,Credit Card,Credit Card Standard,2024-05-19,2024-05-19,6989.57,0.1656,0,False,None,23,R3,LOAN_SERVICING
LN-506274,APP-206817,CUST-104194,Mortgage,Mortgage Standard,2024-05-19,2024-05-20,215590.43,0.0693,208,True,Real Estate,5,R1,LOAN_SERVICING
LN-506631,APP-207204,CUST-105405,Personal,Personal Standard,2024-05-19,2024-05-21,26333.35,0.1935,15,False,None,7,R4,LOAN_SERVICING
LN-507483,APP-208128,CUST-101606,Auto,Auto Standard,2024-05-19,2024-05-21,38615.06,0.0857,40,True,Vehicle,28,R4,LOAN_SERVICING
LN-507627,APP-208282,CUST-105564,Auto,Auto Standard,2024-05-19,2024-05-20,17195.33,0.0897,36,True,Vehicle,7,R4,LOAN_SERVICING
LN-508502,APP-209224,CUST-102844,Auto,Auto Standard,2024-05-19,2024-05-20,16015.91,0.0972,65,True,Vehicle,10,R3,LOAN_SERVICING
LN-508869,APP-209618,CUST-104139,HELOC,HELOC Standard,2024-05-19,2024-05-19,137279.57,0.0968,130,True,Real Estate,11,R4,LOAN_SERVICING
LN-508988,APP-209746,CUST-102274,Credit Card,Credit Card Standard,2024-05-19,2024-05-21,9606.82,0.2041,0,False,None,20,R2,LOAN_SERVICING
