payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9033041,LN-509564,CUST-102596,2025-05-10,64.72,0.0,Extra,Check,Posted,False,False,,2025-05-10,2025-05-20,True,False
PMT-9033458,LN-509430,CUST-101895,2025-05-11,881.69,881.69,Scheduled,Check,Posted,False,False,,2025-05-11,2025-05-20,True,False
PMT-9033583,LN-502813,CUST-107514,2025-05-12,965.45,965.45,Scheduled,ACH,Posted,False,False,,2025-05-12,2025-05-20,True,False
PMT-9034038,LN-508585,CUST-107694,2025-05-13,798.37,798.37,Scheduled,Check,Posted,False,False,,2025-05-13,2025-05-20,True,False
PMT-9034250,LN-504583,CUST-106863,2025-05-14,936.95,936.95,Scheduled,ACH,Posted,False,False,,2025-05-14,2025-05-20,True,False
PMT-9034442,LN-507210,CUST-107404,2025-05-14,638.63,638.63,Scheduled,Debit Card,Posted,False,False,,2025-05-14,2025-05-20,True,False
PMT-9034747,LN-506474,CUST-105886,2025-05-15,936.91,936.91,Scheduled,Debit Card,Posted,False,False,,2025-05-15,2025-05-20,True,False
PMT-9035077,LN-502820,CUST-104779,2025-05-16,226.06,226.06,Scheduled,ACH,Posted,False,False,,2025-05-16,2025-05-20,True,False
PMT-9035175,LN-507508,CUST-106746,2025-05-17,797.65,797.65,Scheduled,ACH,Posted,False,False,,2025-05-17,2025-05-20,True,False
PMT-9035269,LN-504792,CUST-104197,2025-05-17,1374.12,1374.12,Scheduled,Check,Posted,False,False,,2025-05-17,2025-05-20,True,False
PMT-9035279,LN-504999,CUST-101200,2025-05-17,227.87,227.87,Scheduled,Debit Card,Posted,False,False,,2025-05-17,2025-05-20,True,False
PMT-9035366,LN-508824,CUST-106546,2025-05-17,295.64,295.64,Scheduled,Debit Card,Posted,False,False,,2025-05-17,2025-05-20,True,False
PMT-9035424,LN-507386,CUST-101912,2025-05-18,882.52,882.52,Scheduled,ACH,Posted,False,False,,2025-05-18,2025-05-20,True,False
PMT-9036053,LN-508983,CUST-103115,2025-05-20,270.3,270.3,Scheduled,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036054,LN-508432,CUST-100714,2025-05-20,742.95,742.95,Scheduled,Check,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036055,LN-500164,CUST-100191,2025-05-20,93.28,93.28,Scheduled,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036056,LN-500404,CUST-102382,2025-05-20,536.88,536.88,Scheduled,Debit Card,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036057,LN-508205,CUST-100423,2025-05-20,271.03,0.0,Extra,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036058,LN-500000,CUST-107530,2025-05-20,417.32,417.32,Scheduled,Cash,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036059,LN-500846,CUST-103043,2025-05-20,749.83,749.83,Scheduled,Debit Card,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036061,LN-500923,CUST-102968,2025-05-20,861.22,861.22,Scheduled,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036062,LN-506851,CUST-104183,2025-05-20,223.23,0.0,Extra,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036063,LN-500874,CUST-105796,2025-05-20,369.3,369.3,Scheduled,Check,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036064,LN-509697,CUST-101679,2025-05-20,742.17,742.17,Scheduled,Debit Card,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036065,LN-508988,CUST-102274,2025-05-20,800.56,400.28,Scheduled,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036066,LN-508709,CUST-105651,2025-05-20,221.73,221.73,Scheduled,Wire,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036067,LN-508416,CUST-100451,2025-05-20,314.14,0.0,Extra,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036068,LN-503709,CUST-100765,2025-05-20,366.32,0.0,Extra,Check,Posted,False,False,,2025-05-20,2025-05-20,False,False
PMT-9036070,LN-504221,CUST-101116,2025-05-20,169.62,0.0,Extra,ACH,Posted,False,False,,2025-05-20,2025-05-20,False,False
