loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500485,APP-200516,CUST-104828,Auto,Auto Standard,2025-05-08,2025-05-09,11996.53,0.0829,66,True,Vehicle,11,R5,LOAN_SERVICING
LN-501112,APP-201189,CUST-104465,Credit Card,Credit Card Standard,2025-05-08,2025-05-10,14194.73,0.1776,0,False,None,7,R5,LOAN_SERVICING
LN-502161,APP-202337,CUST-107388,Personal,Personal Standard,2025-05-08,2025-05-08,18697.38,0.2038,19,False,None,19,R3,LOAN_SERVICING
LN-504084,APP-204432,CUST-103968,Personal,Personal Standard,2025-05-08,2025-05-08,16231.85,0.2171,22,False,None,14,R5,LOAN_SERVICING
LN-504365,APP-204732,CUST-104563,Personal,Personal Standard,2025-05-08,2025-05-08,6303.15,0.2018,31,False,None,8,R6,LOAN_SERVICING
LN-504681,APP-205073,CUST-106325,HELOC,HELOC Standard,2025-05-08,2025-05-10,143907.84,0.0938,98,True,Real Estate,4,R4,LOAN_SERVICING
LN-504689,APP-205083,CUST-107569,Personal,Personal Standard,2025-05-08,2025-05-10,20998.74,0.1324,42,False,None,13,R4,LOAN_SERVICING
LN-504860,APP-205267,CUST-101057,Auto,Auto Standard,2025-05-08,2025-05-10,36325.09,0.0934,53,True,Vehicle,2,R4,LOAN_SERVICING
LN-505037,APP-205474,CUST-101494,Auto,Auto Standard,2025-05-08,2025-05-09,10351.58,0.1055,57,True,Vehicle,9,R4,LOAN_SERVICING
LN-505717,APP-206214,CUST-104088,Personal,Personal Standard,2025-05-08,2025-05-08,18995.91,0.1572,46,False,None,28,R4,LOAN_SERVICING
LN-505938,APP-206450,CUST-104408,HELOC,HELOC Standard,2025-05-08,2025-05-09,23880.89,0.094,104,True,Real Estate,20,R5,LOAN_SERVICING
LN-506881,APP-207471,CUST-104381,Personal,Personal Standard,2025-05-08,2025-05-08,12505.04,0.1845,49,False,None,22,R1,LOAN_SERVICING
LN-507034,APP-207633,CUST-105886,Auto,Auto Standard,2025-05-08,2025-05-08,46489.85,0.1024,68,True,Vehicle,24,R3,LOAN_SERVICING
LN-507277,APP-207899,CUST-106774,Auto,Auto Standard,2025-05-08,2025-05-10,30497.01,0.0538,58,True,Vehicle,4,R1,LOAN_SERVICING
LN-507289,APP-207911,CUST-102502,Auto,Auto Standard,2025-05-08,2025-05-08,47894.8,0.0714,53,True,Vehicle,25,R3,LOAN_SERVICING
LN-507709,APP-208368,CUST-100369,Auto,Auto Standard,2025-05-08,2025-05-09,50690.86,0.0559,63,True,Vehicle,2,R2,LOAN_SERVICING
LN-507757,APP-208416,CUST-105215,Auto,Auto Standard,2025-05-08,2025-05-10,12739.48,0.0776,46,True,Vehicle,14,R1,LOAN_SERVICING
LN-508150,APP-208840,CUST-104961,Credit Card,Credit Card Standard,2025-05-08,2025-05-10,15000.65,0.1976,0,False,None,28,R3,LOAN_SERVICING
LN-509095,APP-209864,CUST-104570,Auto,Auto Standard,2025-05-08,2025-05-10,8059.82,0.0926,50,True,Vehicle,28,R1,LOAN_SERVICING
LN-509487,APP-210290,CUST-107923,Personal,Personal Standard,2025-05-08,2025-05-09,10521.8,0.152,60,False,None,15,R4,LOAN_SERVICING
