application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200524,CUST-106419,Personal,12857.35,R3,2025-04-25,Approved,2025-04-26,RISK_ENGINE
APP-201216,CUST-103045,Auto,41342.78,R2,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-201559,CUST-103753,Personal,31209.29,R4,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-203186,CUST-103187,Auto,32595.01,R6,2025-04-25,Approved,2025-04-26,RISK_ENGINE
APP-203940,CUST-104441,Auto,49721.1,R3,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-204204,CUST-102462,Auto,40676.81,R4,2025-04-25,Approved,2025-04-28,RISK_ENGINE
APP-204673,CUST-102040,Personal,3134.0,R2,2025-04-25,Approved,2025-04-27,RISK_ENGINE
APP-204859,CUST-103530,Personal,25219.89,R7,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-205349,CUST-102383,Personal,34000.28,R4,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-206680,CUST-102504,Auto,32000.44,R7,2025-04-25,Approved,2025-04-26,RISK_ENGINE
APP-206730,CUST-101339,Auto,52805.75,R3,2025-04-25,Approved,2025-04-27,RISK_ENGINE
APP-207040,CUST-105013,Credit Card,4443.92,R4,2025-04-25,Approved,2025-04-26,RISK_ENGINE
APP-207267,CUST-104847,Credit Card,4899.35,R5,2025-04-25,Declined,2025-04-27,RISK_ENGINE
APP-207525,CUST-102671,HELOC,35100.22,R3,2025-04-25,Declined,2025-04-26,RISK_ENGINE
APP-208620,CUST-105835,Personal,18493.02,R3,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-208797,CUST-102471,HELOC,34397.13,R1,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-208914,CUST-101544,Credit Card,13495.93,R2,2025-04-25,Approved,2025-04-28,RISK_ENGINE
APP-210123,CUST-100573,Credit Card,8287.57,R3,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-210133,CUST-107162,Personal,12582.08,R6,2025-04-25,Approved,2025-04-28,RISK_ENGINE
APP-210365,CUST-102972,Auto,8194.05,R4,2025-04-25,Approved,2025-04-29,RISK_ENGINE
APP-210618,CUST-106026,Personal,14541.34,R3,2025-04-25,Approved,2025-04-28,RISK_ENGINE
APP-210801,CUST-106881,HELOC,90509.49,R1,2025-04-25,Declined,2025-04-26,RISK_ENGINE
