application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200618,CUST-101432,Auto,8077.67,R1,2024-11-20,Approved,2024-11-22,RISK_ENGINE
APP-200726,CUST-104161,Personal,28512.46,R6,2024-11-20,Approved,2024-11-24,RISK_ENGINE
APP-200775,CUST-106924,HELOC,48883.2,R1,2024-11-20,Approved,2024-11-21,RISK_ENGINE
APP-200958,CUST-102938,Auto,43881.35,R2,2024-11-20,Approved,2024-11-21,RISK_ENGINE
APP-201644,CUST-103294,Auto,30404.31,R4,2024-11-20,Approved,2024-11-23,RISK_ENGINE
APP-201991,CUST-104788,Auto,39299.01,R7,2024-11-20,Approved,2024-11-23,RISK_ENGINE
APP-203108,CUST-107138,Auto,16060.82,R2,2024-11-20,Approved,2024-11-21,RISK_ENGINE
APP-203677,CUST-101830,Credit Card,11434.34,R1,2024-11-20,Approved,2024-11-22,RISK_ENGINE
APP-203834,CUST-105188,Credit Card,7434.93,R3,2024-11-20,Approved,2024-11-22,RISK_ENGINE
APP-205391,CUST-101242,Auto,19805.41,R6,2024-11-20,Approved,2024-11-22,RISK_ENGINE
APP-205698,CUST-103758,Personal,16870.23,R2,2024-11-20,Approved,2024-11-24,RISK_ENGINE
APP-206196,CUST-107624,Personal,7270.88,R6,2024-11-20,Approved,2024-11-23,RISK_ENGINE
APP-207144,CUST-107669,Auto,33836.88,R2,2024-11-20,Approved,2024-11-21,RISK_ENGINE
APP-207410,CUST-100365,Auto,40011.17,R6,2024-11-20,Approved,2024-11-23,RISK_ENGINE
APP-207979,CUST-107186,Auto,38360.55,R1,2024-11-20,Approved,2024-11-22,RISK_ENGINE
APP-208045,CUST-104540,Personal,30781.99,R3,2024-11-20,Approved,2024-11-23,RISK_ENGINE
APP-208174,CUST-102517,Auto,25763.19,R3,2024-11-20,Declined,2024-11-23,RISK_ENGINE
APP-208559,CUST-100891,Personal,31093.86,R2,2024-11-20,Approved,2024-11-24,RISK_ENGINE
APP-209427,CUST-100927,Personal,8946.81,R3,2024-11-20,Approved,2024-11-22,RISK_ENGINE
APP-210140,CUST-107875,Credit Card,15486.41,R4,2024-11-20,Approved,2024-11-24,RISK_ENGINE
APP-210448,CUST-106079,HELOC,63840.56,R3,2024-11-20,Approved,2024-11-23,RISK_ENGINE
APP-210491,CUST-105195,Auto,48999.4,R4,2024-11-20,Approved,2024-11-21,RISK_ENGINE
