loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500498,APP-200529,CUST-107245,Personal,Personal Standard,2025-03-03,2025-03-03,23804.06,0.114,14,False,None,17,R3,LOAN_SERVICING
LN-501506,APP-201620,CUST-106829,Auto,Auto Standard,2025-03-03,2025-03-03,16037.24,0.0934,36,True,Vehicle,25,R5,LOAN_SERVICING
LN-501657,APP-201787,CUST-102068,Credit Card,Credit Card Standard,2025-03-03,2025-03-04,24267.63,0.2187,0,False,None,3,R2,LOAN_SERVICING
LN-503013,APP-203261,CUST-102284,Auto,Auto Standard,2025-03-03,2025-03-03,18652.99,0.0511,71,True,Vehicle,26,R1,LOAN_SERVICING
LN-503023,APP-203274,CUST-102377,Auto,Auto Standard,2025-03-03,2025-03-03,10077.72,0.0629,64,True,Vehicle,19,R3,LOAN_SERVICING
LN-503217,APP-203487,CUST-104070,Credit Card,Credit Card Standard,2025-03-03,2025-03-05,17147.25,0.2424,0,False,None,12,R4,LOAN_SERVICING
LN-503405,APP-203694,CUST-102810,Credit Card,Credit Card Standard,2025-03-03,2025-03-05,1597.79,0.2414,0,False,None,12,R3,LOAN_SERVICING
LN-503477,APP-203773,CUST-104655,Credit Card,Credit Card Standard,2025-03-03,2025-03-03,6896.55,0.2428,0,False,None,20,R5,LOAN_SERVICING
LN-504125,APP-204480,CUST-100976,Credit Card,Credit Card Standard,2025-03-03,2025-03-05,9477.54,0.2574,0,False,None,8,R5,LOAN_SERVICING
LN-504533,APP-204908,CUST-103435,Auto,Auto Standard,2025-03-03,2025-03-05,47202.52,0.0529,57,True,Vehicle,27,R4,LOAN_SERVICING
LN-504758,APP-205158,CUST-107025,Personal,Personal Standard,2025-03-03,2025-03-03,15615.47,0.1067,12,False,None,25,R1,LOAN_SERVICING
LN-505272,APP-205727,CUST-103366,Auto,Auto Standard,2025-03-03,2025-03-03,31261.57,0.1054,47,True,Vehicle,6,R3,LOAN_SERVICING
LN-505587,APP-206073,CUST-103177,Credit Card,Credit Card Standard,2025-03-03,2025-03-05,20775.26,0.1857,0,False,None,22,R7,LOAN_SERVICING
LN-505608,APP-206095,CUST-103610,Credit Card,Credit Card Standard,2025-03-03,2025-03-04,20579.24,0.187,0,False,None,13,R6,LOAN_SERVICING
LN-506405,APP-206967,CUST-104764,Credit Card,Credit Card Standard,2025-03-03,2025-03-04,597.8,0.2433,0,False,None,24,R4,LOAN_SERVICING
LN-506771,APP-207357,CUST-100786,Credit Card,Credit Card Standard,2025-03-03,2025-03-05,11481.25,0.2275,0,False,None,26,R4,LOAN_SERVICING
LN-506880,APP-207470,CUST-101223,Personal,Personal Standard,2025-03-03,2025-03-04,32531.92,0.1416,22,False,None,3,R3,LOAN_SERVICING
LN-507634,APP-208289,CUST-103397,Credit Card,Credit Card Standard,2025-03-03,2025-03-03,4062.24,0.1901,0,False,None,10,R1,LOAN_SERVICING
LN-507963,APP-208638,CUST-104709,HELOC,HELOC Standard,2025-03-03,2025-03-05,46017.32,0.0983,96,True,Real Estate,26,R4,LOAN_SERVICING
LN-508354,APP-209061,CUST-104672,Personal,Personal Standard,2025-03-03,2025-03-04,14448.4,0.1948,23,False,None,17,R4,LOAN_SERVICING
LN-509296,APP-210082,CUST-103134,Auto,Auto Standard,2025-03-03,2025-03-03,23112.65,0.0819,66,True,Vehicle,2,R4,LOAN_SERVICING
LN-509478,APP-210281,CUST-103233,Personal,Personal Standard,2025-03-03,2025-03-05,22188.8,0.1309,34,False,None,15,R6,LOAN_SERVICING
LN-509764,APP-210592,CUST-104886,Credit Card,Credit Card Standard,2025-03-03,2025-03-05,15896.27,0.2161,0,False,None,2,R2,LOAN_SERVICING
