application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200285,CUST-103606,Credit Card,5588.03,R3,2024-06-24,Approved,2024-06-26,RISK_ENGINE
APP-201057,CUST-101973,Personal,25686.51,R3,2024-06-24,Approved,2024-06-25,RISK_ENGINE
APP-202157,CUST-105773,Auto,36830.21,R1,2024-06-24,Approved,2024-06-26,RISK_ENGINE
APP-203081,CUST-103675,HELOC,128848.08,R6,2024-06-24,Declined,2024-06-28,RISK_ENGINE
APP-203332,CUST-105599,Credit Card,5383.63,R2,2024-06-24,Approved,2024-06-27,RISK_ENGINE
APP-203614,CUST-104241,HELOC,93617.84,R2,2024-06-24,Approved,2024-06-25,RISK_ENGINE
APP-203870,CUST-106272,Auto,12271.33,R2,2024-06-24,Approved,2024-06-28,RISK_ENGINE
APP-204391,CUST-105237,Auto,34110.91,R3,2024-06-24,Approved,2024-06-26,RISK_ENGINE
APP-204863,CUST-100205,Credit Card,5909.23,R6,2024-06-24,Approved,2024-06-26,RISK_ENGINE
APP-205122,CUST-100192,Personal,3077.18,R4,2024-06-24,Approved,2024-06-25,RISK_ENGINE
APP-205584,CUST-106916,Credit Card,24071.45,R5,2024-06-24,Approved,2024-06-25,RISK_ENGINE
APP-205987,CUST-103531,Personal,12169.47,R5,2024-06-24,Approved,2024-06-27,RISK_ENGINE
APP-206433,CUST-105868,Auto,13532.41,R1,2024-06-24,Approved,2024-06-28,RISK_ENGINE
APP-207722,CUST-107991,Personal,10326.48,R1,2024-06-24,Approved,2024-06-27,RISK_ENGINE
APP-207797,CUST-101559,Personal,2895.64,R4,2024-06-24,Approved,2024-06-28,RISK_ENGINE
APP-208735,CUST-106963,Auto,37331.86,R6,2024-06-24,Approved,2024-06-25,RISK_ENGINE
APP-209282,CUST-101192,Personal,29992.53,R1,2024-06-24,Approved,2024-06-27,RISK_ENGINE
APP-209494,CUST-103366,Credit Card,11546.83,R3,2024-06-24,Approved,2024-06-27,RISK_ENGINE
APP-209582,CUST-104856,Personal,6015.85,R2,2024-06-24,Approved,2024-06-26,RISK_ENGINE
APP-210725,CUST-103371,Auto,54075.17,R4,2024-06-24,Approved,2024-06-25,RISK_ENGINE
APP-210771,CUST-102914,Mortgage,211664.5,R3,2024-06-24,Approved,2024-06-27,RISK_ENGINE
