customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-102187,2025-02-03,2025-02-11,694,R4,True,CREDIT_BUREAU
CUST-103086,2025-02-03,2025-02-11,773,R2,True,CREDIT_BUREAU
CUST-101423,2025-02-03,2025-02-11,653,R5,True,CREDIT_BUREAU
CUST-105120,2025-02-03,2025-02-11,755,R2,True,CREDIT_BUREAU
CUST-104498,2025-02-03,2025-02-11,448,R7,True,CREDIT_BUREAU
CUST-107061,2025-02-03,2025-02-11,649,R5,True,CREDIT_BUREAU
CUST-104918,2025-02-03,2025-02-11,677,R4,True,CREDIT_BUREAU
CUST-106650,2025-02-03,2025-02-11,750,R2,True,CREDIT_BUREAU
CUST-101196,2025-02-03,2025-02-11,733,R3,True,CREDIT_BUREAU
CUST-105457,2025-02-03,2025-02-11,682,R4,True,CREDIT_BUREAU
CUST-103458,2025-02-03,2025-02-11,759,R2,True,CREDIT_BUREAU
CUST-101350,2025-02-03,2025-02-11,694,R4,True,CREDIT_BUREAU
CUST-106966,2025-02-03,2025-02-11,684,R4,True,CREDIT_BUREAU
CUST-104354,2025-02-03,2025-02-11,644,R5,True,CREDIT_BUREAU
CUST-103764,2025-02-03,2025-02-11,751,R2,True,CREDIT_BUREAU
CUST-104499,2025-02-03,2025-02-11,843,R1,True,CREDIT_BUREAU
CUST-101153,2025-02-03,2025-02-11,749,R2,True,CREDIT_BUREAU
CUST-104888,2025-02-03,2025-02-11,753,R2,True,CREDIT_BUREAU
CUST-106417,2025-02-03,2025-02-11,788,R1,True,CREDIT_BUREAU
CUST-103832,2025-02-03,2025-02-11,668,R4,True,CREDIT_BUREAU
CUST-107908,2025-02-03,2025-02-11,772,R2,True,CREDIT_BUREAU
CUST-103544,2025-02-03,2025-02-11,817,R1,True,CREDIT_BUREAU
CUST-103461,2025-02-03,2025-02-11,710,R3,True,CREDIT_BUREAU
CUST-102124,2025-02-03,2025-02-11,805,R1,True,CREDIT_BUREAU
CUST-107620,2025-02-03,2025-02-11,627,R5,True,CREDIT_BUREAU
CUST-103417,2025-02-03,2025-02-11,621,R5,True,CREDIT_BUREAU
CUST-106504,2025-02-03,2025-02-11,833,R1,True,CREDIT_BUREAU
CUST-101241,2025-02-03,2025-02-11,624,R5,True,CREDIT_BUREAU
CUST-106631,2025-02-03,2025-02-11,800,R1,True,CREDIT_BUREAU
CUST-101256,2025-02-03,2025-02-11,676,R4,True,CREDIT_BUREAU
CUST-102186,2025-02-03,2025-02-11,689,R4,True,CREDIT_BUREAU
CUST-104493,2025-02-03,2025-02-11,778,R2,True,CREDIT_BUREAU
CUST-105136,2025-02-03,2025-02-11,718,R3,True,CREDIT_BUREAU
CUST-104066,2025-02-03,2025-02-11,630,R5,True,CREDIT_BUREAU
CUST-100762,2025-02-03,2025-02-11,652,R5,True,CREDIT_BUREAU
CUST-102026,2025-02-03,2025-02-11,777,R2,True,CREDIT_BUREAU
CUST-105844,2025-02-03,2025-02-11,676,R4,True,CREDIT_BUREAU
CUST-100465,2025-02-03,2025-02-11,770,R2,True,CREDIT_BUREAU
CUST-100896,2025-02-03,2025-02-11,575,R7,True,CREDIT_BUREAU
CUST-106196,2025-02-03,2025-02-11,686,R4,True,CREDIT_BUREAU
CUST-106976,2025-02-03,2025-02-11,437,R7,True,CREDIT_BUREAU
CUST-102646,2025-02-03,2025-02-11,706,R3,True,CREDIT_BUREAU
CUST-100320,2025-02-03,2025-02-11,451,R7,True,CREDIT_BUREAU
CUST-106965,2025-02-03,2025-02-11,724,R3,True,CREDIT_BUREAU
CUST-101793,2025-02-03,2025-02-11,834,R1,True,CREDIT_BUREAU
CUST-105332,2025-02-03,2025-02-11,739,R3,True,CREDIT_BUREAU
