payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9021049,LN-503753,CUST-102215,2025-03-27,213.26,213.26,Scheduled,ACH,Posted,False,False,,2025-03-27,2025-04-06,True,False
PMT-9021930,LN-507707,CUST-107122,2025-04-02,3023.01,3023.01,Scheduled,ACH,Posted,False,False,,2025-04-02,2025-04-06,True,False
PMT-9022007,LN-505548,CUST-102882,2025-04-02,315.71,315.71,Scheduled,ACH,Posted,False,False,,2025-04-02,2025-04-06,True,False
PMT-9022067,LN-507414,CUST-100335,2025-04-02,510.03,510.03,Scheduled,ACH,Posted,False,False,,2025-04-02,2025-04-06,True,False
PMT-9022751,LN-500223,CUST-100203,2025-04-04,574.0,574.0,Scheduled,Debit Card,Posted,False,False,,2025-04-04,2025-04-06,True,False
PMT-9023100,LN-504049,CUST-106407,2025-04-06,316.98,316.98,Scheduled,Debit Card,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023101,LN-503094,CUST-103781,2025-04-06,73.7,73.7,Scheduled,ACH,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023102,LN-504478,CUST-100073,2025-04-06,281.2,281.2,Scheduled,ACH,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023104,LN-503652,CUST-101248,2025-04-06,1049.48,1049.48,Scheduled,ACH,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023105,LN-503875,CUST-106265,2025-04-06,364.26,0.0,Extra,Wire,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023106,LN-500092,CUST-102555,2025-04-06,710.31,710.31,Scheduled,Debit Card,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023107,LN-508807,CUST-104676,2025-04-06,263.6,263.6,Scheduled,Debit Card,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023108,LN-509977,CUST-104790,2025-04-06,1425.12,1425.12,Scheduled,ACH,Posted,False,False,,2025-04-06,2025-04-06,False,False
PMT-9023109,LN-505822,CUST-104038,2025-04-06,847.76,847.76,Scheduled,Check,Posted,False,False,,2025-04-06,2025-04-06,False,False
