customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-104077,2025-02-03,2025-02-16,779,R2,True,CREDIT_BUREAU
CUST-104046,2025-02-03,2025-02-16,645,R5,True,CREDIT_BUREAU
CUST-101040,2025-02-03,2025-02-16,679,R4,True,CREDIT_BUREAU
CUST-105671,2025-02-03,2025-02-16,666,R4,True,CREDIT_BUREAU
CUST-100563,2025-02-03,2025-02-16,661,R4,True,CREDIT_BUREAU
CUST-106255,2025-02-03,2025-02-16,764,R2,True,CREDIT_BUREAU
CUST-107863,2025-02-03,2025-02-16,815,R1,True,CREDIT_BUREAU
CUST-103922,2025-02-03,2025-02-16,648,R5,True,CREDIT_BUREAU
CUST-102901,2025-02-03,2025-02-16,726,R3,True,CREDIT_BUREAU
CUST-104779,2025-02-03,2025-02-16,693,R4,True,CREDIT_BUREAU
CUST-100507,2025-02-03,2025-02-16,671,R4,True,CREDIT_BUREAU
CUST-107628,2025-02-03,2025-02-16,682,R4,True,CREDIT_BUREAU
CUST-104719,2025-02-03,2025-02-16,838,R1,True,CREDIT_BUREAU
CUST-104989,2025-02-03,2025-02-16,757,R2,True,CREDIT_BUREAU
CUST-105605,2025-02-03,2025-02-16,726,R3,True,CREDIT_BUREAU
CUST-101003,2025-02-03,2025-02-16,653,R5,True,CREDIT_BUREAU
CUST-106325,2025-02-03,2025-02-16,681,R4,True,CREDIT_BUREAU
CUST-107874,2025-02-03,2025-02-16,603,R6,True,CREDIT_BUREAU
CUST-107132,2025-02-03,2025-02-16,701,R3,True,CREDIT_BUREAU
CUST-106090,2025-02-03,2025-02-16,729,R3,True,CREDIT_BUREAU
CUST-103810,2025-02-03,2025-02-16,705,R3,True,CREDIT_BUREAU
CUST-102513,2025-02-03,2025-02-16,647,R5,True,CREDIT_BUREAU
CUST-105677,2025-02-03,2025-02-16,820,R1,True,CREDIT_BUREAU
CUST-105833,2025-02-03,2025-02-16,752,R2,True,CREDIT_BUREAU
CUST-107542,2025-02-03,2025-02-16,776,R2,True,CREDIT_BUREAU
CUST-101015,2025-02-03,2025-02-16,824,R1,True,CREDIT_BUREAU
CUST-106473,2025-02-03,2025-02-16,425,R7,True,CREDIT_BUREAU
CUST-107362,2025-02-03,2025-02-16,778,R2,True,CREDIT_BUREAU
CUST-103654,2025-02-03,2025-02-16,693,R4,True,CREDIT_BUREAU
CUST-106298,2025-02-03,2025-02-16,702,R3,True,CREDIT_BUREAU
CUST-101550,2025-02-03,2025-02-16,629,R5,True,CREDIT_BUREAU
CUST-100499,2025-02-03,2025-02-16,681,R4,True,CREDIT_BUREAU
CUST-101420,2025-02-03,2025-02-16,754,R2,True,CREDIT_BUREAU
