payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9005303,LN-508138,CUST-107202,2025-01-23,375.26,375.26,Scheduled,Check,Posted,False,False,,2025-01-23,2025-02-02,True,False
PMT-9005594,LN-508090,CUST-106269,2025-01-24,169.32,0.0,Extra,ACH,Posted,False,False,,2025-01-24,2025-02-02,True,False
PMT-9005670,LN-506945,CUST-103711,2025-01-25,23.7,23.7,Scheduled,ACH,Posted,False,False,,2025-01-25,2025-02-02,True,False
PMT-9005713,LN-501268,CUST-103983,2025-01-25,77.05,0.0,Extra,Debit Card,Posted,False,False,,2025-01-25,2025-02-02,True,False
PMT-9005804,LN-507937,CUST-107238,2025-01-25,305.29,305.29,Scheduled,Debit Card,Posted,False,False,,2025-01-25,2025-02-02,True,False
PMT-9005865,LN-508696,CUST-103397,2025-01-25,640.2,640.2,Scheduled,ACH,Posted,False,False,,2025-01-25,2025-02-02,True,False
PMT-9005994,LN-505069,CUST-101164,2025-01-26,776.65,776.65,Scheduled,ACH,Posted,False,False,,2025-01-26,2025-02-02,True,False
PMT-9006158,LN-509808,CUST-102576,2025-01-27,293.7,293.7,Scheduled,ACH,Posted,False,False,,2025-01-27,2025-02-02,True,False
PMT-9006289,LN-501042,CUST-101705,2025-01-27,153.22,0.0,Extra,Check,Posted,False,False,,2025-01-27,2025-02-02,True,False
PMT-9006504,LN-502239,CUST-106699,2025-01-28,784.64,784.64,Scheduled,Check,Posted,False,False,,2025-01-28,2025-02-02,True,False
PMT-9006927,LN-506970,CUST-106042,2025-02-02,1335.86,1335.86,Scheduled,ACH,Posted,False,False,,2025-02-02,2025-02-02,False,False
PMT-9006928,LN-504321,CUST-103040,2025-02-02,220.02,0.0,Extra,Debit Card,Posted,False,False,,2025-02-02,2025-02-02,False,False
PMT-9006929,LN-501936,CUST-106516,2025-02-02,1236.85,1236.85,Scheduled,Debit Card,Posted,False,False,,2025-02-02,2025-02-02,False,False
