loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500170,APP-200180,CUST-103411,Auto,Auto Standard,2025-04-29,2025-05-01,39420.12,0.0936,72,True,Vehicle,12,R4,LOAN_SERVICING
LN-500303,APP-200325,CUST-103668,Credit Card,Credit Card Standard,2025-04-29,2025-04-29,23158.13,0.1751,0,False,None,19,R2,LOAN_SERVICING
LN-500385,APP-200410,CUST-107606,Auto,Auto Standard,2025-04-29,2025-05-01,53833.42,0.0604,41,True,Vehicle,10,R5,LOAN_SERVICING
LN-500726,APP-200776,CUST-102694,Auto,Auto Standard,2025-04-29,2025-04-30,12896.91,0.0723,49,True,Vehicle,10,R5,LOAN_SERVICING
LN-502551,APP-202765,CUST-106553,Auto,Auto Standard,2025-04-29,2025-04-30,27733.73,0.1079,40,True,Vehicle,4,R1,LOAN_SERVICING
LN-502747,APP-202977,CUST-100693,Auto,Auto Standard,2025-04-29,2025-05-01,11055.11,0.046,57,True,Vehicle,20,R1,LOAN_SERVICING
LN-503211,APP-203481,CUST-102937,Personal,Personal Standard,2025-04-29,2025-04-29,9315.43,0.1764,46,False,None,7,R4,LOAN_SERVICING
LN-503435,APP-203728,CUST-104168,Personal,Personal Standard,2025-04-29,2025-04-30,26967.62,0.1523,31,False,None,9,R3,LOAN_SERVICING
LN-503649,APP-203957,CUST-105669,Credit Card,Credit Card Standard,2025-04-29,2025-05-01,23888.45,0.2543,0,False,None,12,R6,LOAN_SERVICING
LN-503716,APP-204027,CUST-100784,Personal,Personal Standard,2025-04-29,2025-04-29,8924.26,0.1941,14,False,None,17,R4,LOAN_SERVICING
LN-503878,APP-204204,CUST-102462,Auto,Auto Standard,2025-04-29,2025-05-01,8670.65,0.0726,46,True,Vehicle,5,R4,LOAN_SERVICING
LN-504005,APP-204345,CUST-102209,Auto,Auto Standard,2025-04-29,2025-04-30,45885.49,0.0884,70,True,Vehicle,19,R1,LOAN_SERVICING
LN-504175,APP-204532,CUST-105845,Personal,Personal Standard,2025-04-29,2025-04-29,8541.35,0.0943,53,False,None,12,R2,LOAN_SERVICING
LN-504433,APP-204802,CUST-105253,Auto,Auto Standard,2025-04-29,2025-04-30,24662.52,0.1091,50,True,Vehicle,23,R4,LOAN_SERVICING
LN-504815,APP-205219,CUST-101730,Credit Card,Credit Card Standard,2025-04-29,2025-05-01,7979.35,0.16,0,False,None,1,R5,LOAN_SERVICING
LN-506841,APP-207428,CUST-103881,HELOC,HELOC Standard,2025-04-29,2025-04-29,67883.08,0.0805,88,True,Real Estate,6,R2,LOAN_SERVICING
LN-507604,APP-208259,CUST-107465,Personal,Personal Standard,2025-04-29,2025-04-29,14812.77,0.1562,13,False,None,2,R2,LOAN_SERVICING
LN-508220,APP-208914,CUST-101544,Credit Card,Credit Card Standard,2025-04-29,2025-04-29,3332.81,0.2567,0,False,None,20,R2,LOAN_SERVICING
LN-508567,APP-209296,CUST-104356,Credit Card,Credit Card Standard,2025-04-29,2025-04-29,2488.47,0.1532,0,False,None,2,R1,LOAN_SERVICING
LN-509345,APP-210133,CUST-107162,Personal,Personal Standard,2025-04-29,2025-04-30,20158.66,0.1582,54,False,None,28,R6,LOAN_SERVICING
LN-509526,APP-210332,CUST-101935,Personal,Personal Standard,2025-04-29,2025-04-29,17969.83,0.11,44,False,None,7,R4,LOAN_SERVICING
LN-509787,APP-210618,CUST-106026,Personal,Personal Standard,2025-04-29,2025-05-01,18121.37,0.095,21,False,None,16,R3,LOAN_SERVICING
