customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-104241,2025-05-03,2025-05-17,827,R1,True,CREDIT_BUREAU
CUST-103528,2025-05-03,2025-05-17,720,R3,True,CREDIT_BUREAU
CUST-102030,2025-05-03,2025-05-17,705,R3,True,CREDIT_BUREAU
CUST-107695,2025-05-03,2025-05-17,654,R5,True,CREDIT_BUREAU
CUST-101021,2025-05-03,2025-05-17,687,R4,True,CREDIT_BUREAU
CUST-100413,2025-05-03,2025-05-17,765,R2,True,CREDIT_BUREAU
CUST-104131,2025-05-03,2025-05-17,633,R5,True,CREDIT_BUREAU
CUST-105122,2025-05-03,2025-05-17,828,R1,True,CREDIT_BUREAU
CUST-103992,2025-05-03,2025-05-17,655,R5,True,CREDIT_BUREAU
CUST-104186,2025-05-03,2025-05-17,649,R5,True,CREDIT_BUREAU
CUST-100982,2025-05-03,2025-05-17,593,R6,True,CREDIT_BUREAU
CUST-105116,2025-05-03,2025-05-17,729,R3,True,CREDIT_BUREAU
CUST-101373,2025-05-03,2025-05-17,720,R3,True,CREDIT_BUREAU
CUST-107084,2025-05-03,2025-05-17,819,R1,True,CREDIT_BUREAU
CUST-100555,2025-05-03,2025-05-17,740,R2,True,CREDIT_BUREAU
CUST-107111,2025-05-03,2025-05-17,667,R4,True,CREDIT_BUREAU
CUST-100202,2025-05-03,2025-05-17,779,R2,True,CREDIT_BUREAU
CUST-107272,2025-05-03,2025-05-17,719,R3,True,CREDIT_BUREAU
CUST-104573,2025-05-03,2025-05-17,762,R2,True,CREDIT_BUREAU
CUST-107203,2025-05-03,2025-05-17,763,R2,True,CREDIT_BUREAU
CUST-105722,2025-05-03,2025-05-17,760,R2,True,CREDIT_BUREAU
CUST-105295,2025-05-03,2025-05-17,837,R1,True,CREDIT_BUREAU
CUST-105824,2025-05-03,2025-05-17,670,R4,True,CREDIT_BUREAU
CUST-106894,2025-05-03,2025-05-17,762,R2,True,CREDIT_BUREAU
CUST-105612,2025-05-03,2025-05-17,604,R6,True,CREDIT_BUREAU
CUST-103796,2025-05-03,2025-05-17,662,R4,True,CREDIT_BUREAU
CUST-102481,2025-05-03,2025-05-17,827,R1,True,CREDIT_BUREAU
CUST-100380,2025-05-03,2025-05-17,829,R1,True,CREDIT_BUREAU
CUST-104845,2025-05-03,2025-05-17,588,R6,True,CREDIT_BUREAU
CUST-107607,2025-05-03,2025-05-17,644,R5,True,CREDIT_BUREAU
CUST-104767,2025-05-03,2025-05-17,722,R3,True,CREDIT_BUREAU
CUST-104905,2025-05-03,2025-05-17,665,R4,True,CREDIT_BUREAU
CUST-103020,2025-05-03,2025-05-17,774,R2,True,CREDIT_BUREAU
CUST-107125,2025-05-03,2025-05-17,812,R1,True,CREDIT_BUREAU
CUST-106134,2025-05-03,2025-05-17,639,R5,True,CREDIT_BUREAU
CUST-100103,2025-05-03,2025-05-17,709,R3,True,CREDIT_BUREAU
CUST-106722,2025-05-03,2025-05-17,725,R3,True,CREDIT_BUREAU
CUST-103656,2025-05-03,2025-05-17,703,R3,True,CREDIT_BUREAU
CUST-102110,2025-05-03,2025-05-17,624,R5,True,CREDIT_BUREAU
CUST-101222,2025-05-03,2025-05-17,801,R1,True,CREDIT_BUREAU
CUST-103253,2025-05-03,2025-05-17,673,R4,True,CREDIT_BUREAU
CUST-106596,2025-05-03,2025-05-17,622,R5,True,CREDIT_BUREAU
CUST-101476,2025-05-03,2025-05-17,708,R3,True,CREDIT_BUREAU
CUST-105718,2025-05-03,2025-05-17,807,R1,True,CREDIT_BUREAU
CUST-105953,2025-05-03,2025-05-17,816,R1,True,CREDIT_BUREAU
CUST-104642,2025-05-03,2025-05-17,448,R7,True,CREDIT_BUREAU
CUST-106675,2025-05-03,2025-05-17,746,R2,True,CREDIT_BUREAU
CUST-104676,2025-05-03,2025-05-17,696,R4,True,CREDIT_BUREAU
CUST-104945,2025-05-03,2025-05-17,643,R5,True,CREDIT_BUREAU
