application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200506,CUST-101602,Personal,14398.13,R2,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-201800,CUST-104526,Mortgage,211898.73,R5,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-202017,CUST-100350,HELOC,113899.44,R2,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-202119,CUST-107407,Credit Card,10791.61,R2,2025-01-30,Approved,2025-01-31,RISK_ENGINE
APP-202180,CUST-100113,Auto,47574.71,R5,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-202216,CUST-102445,Personal,23149.0,R2,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-202835,CUST-100932,Auto,34467.62,R4,2025-01-30,Approved,2025-01-31,RISK_ENGINE
APP-203451,CUST-100711,Auto,49912.9,R6,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-203594,CUST-103257,Auto,37561.93,R7,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-203620,CUST-104999,Credit Card,22637.87,R1,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-203913,CUST-106404,Personal,27755.75,R4,2025-01-30,Approved,2025-01-31,RISK_ENGINE
APP-204081,CUST-101644,Personal,7593.95,R4,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-204154,CUST-102094,Auto,23062.47,R3,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-204658,CUST-100772,Auto,28087.29,R4,2025-01-30,Approved,2025-02-01,RISK_ENGINE
APP-204815,CUST-104954,Auto,17565.41,R1,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-205353,CUST-102847,Credit Card,2202.4,R6,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-205500,CUST-106663,Mortgage,538330.76,R1,2025-01-30,Approved,2025-01-31,RISK_ENGINE
APP-206152,CUST-102219,Personal,21828.7,R1,2025-01-30,Approved,2025-02-01,RISK_ENGINE
APP-206338,CUST-102045,Auto,50319.66,R1,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-206802,CUST-107440,Auto,12808.23,R6,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-208398,CUST-100734,HELOC,130331.46,R1,2025-01-30,Approved,2025-01-31,RISK_ENGINE
APP-208586,CUST-103349,Personal,19782.62,R2,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-208996,CUST-106807,Credit Card,11663.94,R3,2025-01-30,Approved,2025-02-02,RISK_ENGINE
APP-209756,CUST-104808,Auto,47765.66,R3,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-210035,CUST-102742,Auto,31543.37,R1,2025-01-30,Approved,2025-01-31,RISK_ENGINE
APP-210052,CUST-100531,Personal,13624.09,R5,2025-01-30,Approved,2025-02-03,RISK_ENGINE
APP-210804,CUST-107140,Auto,9349.3,R2,2025-01-30,Approved,2025-02-01,RISK_ENGINE
