application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200225,CUST-100656,Auto,28953.62,R2,2024-09-14,Approved,2024-09-17,RISK_ENGINE
APP-200632,CUST-107609,Credit Card,11091.2,R5,2024-09-14,Approved,2024-09-16,RISK_ENGINE
APP-200642,CUST-105112,Personal,17659.11,R1,2024-09-14,Approved,2024-09-18,RISK_ENGINE
APP-200661,CUST-101429,HELOC,111597.68,R1,2024-09-14,Approved,2024-09-15,RISK_ENGINE
APP-201444,CUST-101527,Auto,8256.78,R1,2024-09-14,Approved,2024-09-18,RISK_ENGINE
APP-202591,CUST-105786,Personal,13773.37,R5,2024-09-14,Approved,2024-09-17,RISK_ENGINE
APP-202756,CUST-105673,Personal,34460.6,R3,2024-09-14,Approved,2024-09-16,RISK_ENGINE
APP-203763,CUST-103357,Credit Card,16799.33,R5,2024-09-14,Approved,2024-09-15,RISK_ENGINE
APP-203862,CUST-104545,Credit Card,10737.57,R3,2024-09-14,Approved,2024-09-17,RISK_ENGINE
APP-204256,CUST-107251,Mortgage,436104.03,R3,2024-09-14,Approved,2024-09-16,RISK_ENGINE
APP-205519,CUST-101536,Mortgage,505906.85,R4,2024-09-14,Approved,2024-09-15,RISK_ENGINE
APP-205790,CUST-107786,Auto,19454.5,R3,2024-09-14,Declined,2024-09-15,RISK_ENGINE
APP-205854,CUST-101466,Auto,25400.64,R3,2024-09-14,Approved,2024-09-18,RISK_ENGINE
APP-205994,CUST-102221,Credit Card,20803.62,R4,2024-09-14,Approved,2024-09-17,RISK_ENGINE
APP-206122,CUST-105088,HELOC,140997.84,R3,2024-09-14,Approved,2024-09-17,RISK_ENGINE
APP-206426,CUST-103179,Mortgage,319832.42,R5,2024-09-14,Approved,2024-09-15,RISK_ENGINE
APP-206976,CUST-101375,Credit Card,23592.96,R2,2024-09-14,Approved,2024-09-15,RISK_ENGINE
APP-207133,CUST-101590,Mortgage,156975.43,R4,2024-09-14,Approved,2024-09-18,RISK_ENGINE
APP-207429,CUST-101610,Personal,31124.31,R2,2024-09-14,Approved,2024-09-17,RISK_ENGINE
APP-208159,CUST-104301,Auto,13676.6,R5,2024-09-14,Approved,2024-09-16,RISK_ENGINE
APP-209475,CUST-107038,Personal,11867.49,R5,2024-09-14,Approved,2024-09-15,RISK_ENGINE
APP-210210,CUST-101579,Credit Card,22556.39,R4,2024-09-14,Approved,2024-09-18,RISK_ENGINE
