payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9010770,LN-507530,CUST-106682,2025-02-16,347.14,347.14,Scheduled,ACH,Posted,False,False,,2025-02-16,2025-02-25,True,False
PMT-9011012,LN-506327,CUST-102276,2025-02-17,1109.18,1109.18,Scheduled,Debit Card,Posted,False,False,,2025-02-17,2025-02-25,True,False
PMT-9011471,LN-500554,CUST-104960,2025-02-19,866.49,866.49,Scheduled,Check,Posted,False,False,,2025-02-19,2025-02-25,True,False
PMT-9011807,LN-508222,CUST-106308,2025-02-21,639.21,639.21,Scheduled,ACH,Posted,False,False,,2025-02-21,2025-02-25,True,False
PMT-9011817,LN-500453,CUST-103973,2025-02-21,920.74,920.74,Scheduled,Check,Posted,False,False,,2025-02-21,2025-02-25,True,False
PMT-9011965,LN-507275,CUST-106093,2025-02-21,351.59,351.59,Scheduled,Check,Posted,False,False,,2025-02-21,2025-02-25,True,False
PMT-9012149,LN-500857,CUST-104770,2025-02-22,181.7,181.7,Scheduled,Cash,Posted,False,False,,2025-02-22,2025-02-25,True,False
PMT-9012167,LN-501700,CUST-104209,2025-02-22,465.53,465.53,Scheduled,ACH,Posted,False,False,,2025-02-22,2025-02-25,True,False
PMT-9012174,LN-508848,CUST-107619,2025-02-22,1189.8,1189.8,Scheduled,ACH,Posted,False,False,,2025-02-22,2025-02-25,True,False
PMT-9012729,LN-507237,CUST-106481,2025-02-25,202.97,202.97,Scheduled,ACH,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012730,LN-507079,CUST-107857,2025-02-25,597.78,597.78,Scheduled,ACH,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012731,LN-509687,CUST-106143,2025-02-25,370.73,0.0,Extra,ACH,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012732,LN-509908,CUST-104904,2025-02-25,489.44,244.72,Scheduled,ACH,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012733,LN-509919,CUST-102098,2025-02-25,756.08,756.08,Scheduled,ACH,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012734,LN-506748,CUST-106721,2025-02-25,364.33,0.0,Extra,ACH,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012735,LN-509700,CUST-101602,2025-02-25,61.64,61.64,Scheduled,Debit Card,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012736,LN-507885,CUST-103325,2025-02-25,801.7,801.7,Scheduled,Wire,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012737,LN-503815,CUST-104063,2025-02-25,665.42,665.42,Scheduled,Debit Card,Posted,False,False,,2025-02-25,2025-02-25,False,False
PMT-9012738,LN-503361,CUST-107430,2025-02-25,393.3,393.3,Scheduled,Check,Posted,False,False,,2025-02-25,2025-02-25,False,False
