contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000570,LN-501022,CUST-102174,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000809,LN-501554,CUST-101835,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000921,LN-501784,CUST-101924,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001025,LN-501984,CUST-106644,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001068,LN-502079,CUST-102739,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001103,LN-502166,CUST-101541,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001309,LN-502597,CUST-102405,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001610,LN-503188,CUST-101996,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001868,LN-503683,CUST-101993,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002260,LN-504425,CUST-105756,2025-04-12,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002408,LN-504757,CUST-101130,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002432,LN-504797,CUST-103219,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002491,LN-504852,CUST-107626,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002912,LN-505823,CUST-100955,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003059,LN-506068,CUST-102536,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003152,LN-506279,CUST-104353,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004067,LN-508061,CUST-101752,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004973,LN-509873,CUST-101438,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005402,LN-500916,CUST-106020,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005523,LN-501261,CUST-104175,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005901,LN-502176,CUST-106518,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006019,LN-502460,CUST-105047,2025-04-12,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006106,LN-502619,CUST-103081,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006355,LN-503343,CUST-106837,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006958,LN-505015,CUST-100436,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007543,LN-506806,CUST-105913,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007572,LN-506845,CUST-104510,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007619,LN-506959,CUST-100577,2025-04-12,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007704,LN-507244,CUST-100430,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007804,LN-507541,CUST-103036,2025-04-12,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007833,LN-507575,CUST-104741,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008236,LN-508602,CUST-102056,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009534,LN-502354,CUST-102146,2025-04-12,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009571,LN-502477,CUST-100598,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009707,LN-502902,CUST-100330,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009837,LN-503300,CUST-102287,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011070,LN-507559,CUST-100595,2025-04-12,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011109,LN-507737,CUST-106439,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011251,LN-508128,CUST-104814,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011620,LN-509396,CUST-100074,2025-04-12,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011824,LN-509925,CUST-103837,2025-04-12,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
