loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500006,APP-200007,CUST-104241,Personal,Personal Standard,2024-01-26,2024-01-27,26068.4,0.1317,28,False,None,18,R1,LOAN_SERVICING
LN-500076,APP-200081,CUST-100715,Personal,Personal Standard,2024-01-26,2024-01-26,22115.51,0.1754,26,False,None,2,R6,LOAN_SERVICING
LN-500504,APP-200535,CUST-106874,Personal,Personal Standard,2024-01-26,2024-01-28,13958.98,0.134,21,False,None,11,R2,LOAN_SERVICING
LN-501449,APP-201558,CUST-107844,Credit Card,Credit Card Standard,2024-01-26,2024-01-26,9258.2,0.219,0,False,None,13,R2,LOAN_SERVICING
LN-502384,APP-202579,CUST-106925,Auto,Auto Standard,2024-01-26,2024-01-26,24232.19,0.0661,53,True,Vehicle,20,R4,LOAN_SERVICING
LN-502867,APP-203104,CUST-101647,Auto,Auto Standard,2024-01-26,2024-01-28,30965.99,0.1096,49,True,Vehicle,25,R1,LOAN_SERVICING
LN-503678,APP-203987,CUST-101821,Auto,Auto Standard,2024-01-26,2024-01-28,31185.03,0.0873,39,True,Vehicle,14,R6,LOAN_SERVICING
LN-504430,APP-204799,CUST-106124,Mortgage,Mortgage Standard,2024-01-26,2024-01-26,337715.78,0.0601,293,True,Real Estate,12,R4,LOAN_SERVICING
LN-504839,APP-205246,CUST-104219,Personal,Personal Standard,2024-01-26,2024-01-27,2947.26,0.115,41,False,None,23,R5,LOAN_SERVICING
LN-504947,APP-205365,CUST-104078,Credit Card,Credit Card Standard,2024-01-26,2024-01-26,23255.35,0.1918,0,False,None,22,R3,LOAN_SERVICING
LN-505053,APP-205490,CUST-106850,Auto,Auto Standard,2024-01-26,2024-01-28,11819.93,0.0533,47,True,Vehicle,28,R6,LOAN_SERVICING
LN-505247,APP-205700,CUST-102948,Auto,Auto Standard,2024-01-26,2024-01-26,46451.53,0.079,40,True,Vehicle,24,R3,LOAN_SERVICING
LN-505306,APP-205762,CUST-102739,Credit Card,Credit Card Standard,2024-01-26,2024-01-26,1031.84,0.1665,0,False,None,16,R4,LOAN_SERVICING
LN-506031,APP-206552,CUST-107540,HELOC,HELOC Standard,2024-01-26,2024-01-27,87374.06,0.0788,112,True,Real Estate,19,R1,LOAN_SERVICING
LN-506522,APP-207092,CUST-103656,Personal,Personal Standard,2024-01-26,2024-01-27,16966.2,0.1477,44,False,None,6,R2,LOAN_SERVICING
LN-506810,APP-207396,CUST-104231,Auto,Auto Standard,2024-01-26,2024-01-27,19328.18,0.0659,59,True,Vehicle,3,R5,LOAN_SERVICING
LN-507374,APP-208006,CUST-106396,Credit Card,Credit Card Standard,2024-01-26,2024-01-26,15673.38,0.1571,0,False,None,24,R1,LOAN_SERVICING
LN-508054,APP-208733,CUST-102618,Personal,Personal Standard,2024-01-26,2024-01-27,22983.67,0.2024,19,False,None,28,R6,LOAN_SERVICING
LN-509221,APP-210002,CUST-103670,Personal,Personal Standard,2024-01-26,2024-01-28,33329.74,0.1807,15,False,None,10,R2,LOAN_SERVICING
LN-509341,APP-210128,CUST-100283,Auto,Auto Standard,2024-01-26,2024-01-27,32569.13,0.0801,45,True,Vehicle,14,R2,LOAN_SERVICING
LN-509350,APP-210138,CUST-103288,Personal,Personal Standard,2024-01-26,2024-01-26,5946.97,0.1414,37,False,None,19,R4,LOAN_SERVICING
LN-509534,APP-210340,CUST-104863,Personal,Personal Standard,2024-01-26,2024-01-26,7070.94,0.1532,26,False,None,1,R2,LOAN_SERVICING
