application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-201530,CUST-101281,Auto,35057.95,R2,2024-04-15,Approved,2024-04-17,RISK_ENGINE
APP-201990,CUST-104738,HELOC,102566.45,R4,2024-04-15,Approved,2024-04-17,RISK_ENGINE
APP-202263,CUST-105473,Personal,12434.24,R6,2024-04-15,Approved,2024-04-17,RISK_ENGINE
APP-202339,CUST-107145,Auto,51895.74,R5,2024-04-15,Approved,2024-04-19,RISK_ENGINE
APP-204107,CUST-102884,Credit Card,19767.62,R3,2024-04-15,Approved,2024-04-18,RISK_ENGINE
APP-205288,CUST-101224,Auto,11919.58,R3,2024-04-15,Declined,2024-04-19,RISK_ENGINE
APP-205622,CUST-107694,Personal,6449.7,R3,2024-04-15,Approved,2024-04-18,RISK_ENGINE
APP-205868,CUST-102596,Personal,3359.89,R1,2024-04-15,Approved,2024-04-16,RISK_ENGINE
APP-205916,CUST-106268,Auto,19072.11,R4,2024-04-15,Approved,2024-04-18,RISK_ENGINE
APP-206356,CUST-102904,Auto,12319.78,R7,2024-04-15,Approved,2024-04-16,RISK_ENGINE
APP-206512,CUST-104422,Credit Card,3505.48,R1,2024-04-15,Approved,2024-04-18,RISK_ENGINE
APP-207339,CUST-104389,Credit Card,15012.22,R2,2024-04-15,Declined,2024-04-18,RISK_ENGINE
APP-207730,CUST-104325,Credit Card,7118.94,R6,2024-04-15,Approved,2024-04-17,RISK_ENGINE
APP-208183,CUST-107734,Credit Card,20160.09,R5,2024-04-15,Approved,2024-04-18,RISK_ENGINE
APP-208404,CUST-103349,HELOC,75396.69,R6,2024-04-15,Approved,2024-04-17,RISK_ENGINE
