loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500054,APP-200057,CUST-106827,Credit Card,Credit Card Standard,2024-10-24,2024-10-24,2434.2,0.2089,0,False,None,14,R4,LOAN_SERVICING
LN-500642,APP-200687,CUST-102673,Personal,Personal Standard,2024-10-24,2024-10-26,8600.35,0.1444,15,False,None,13,R6,LOAN_SERVICING
LN-501375,APP-201478,CUST-102811,Auto,Auto Standard,2024-10-24,2024-10-26,42081.28,0.0987,51,True,Vehicle,22,R5,LOAN_SERVICING
LN-501431,APP-201538,CUST-106499,Auto,Auto Standard,2024-10-24,2024-10-26,46314.76,0.0522,63,True,Vehicle,22,R2,LOAN_SERVICING
LN-501976,APP-202135,CUST-103764,Personal,Personal Standard,2024-10-24,2024-10-24,27105.93,0.1709,52,False,None,1,R2,LOAN_SERVICING
LN-502955,APP-203198,CUST-106565,Mortgage,Mortgage Standard,2024-10-24,2024-10-26,441743.33,0.0672,325,True,Real Estate,7,R6,LOAN_SERVICING
LN-503208,APP-203478,CUST-102124,Auto,Auto Standard,2024-10-24,2024-10-24,32573.67,0.104,50,True,Vehicle,14,R1,LOAN_SERVICING
LN-503313,APP-203593,CUST-107019,Personal,Personal Standard,2024-10-24,2024-10-25,34391.05,0.2021,14,False,None,16,R5,LOAN_SERVICING
LN-503808,APP-204126,CUST-105128,Credit Card,Credit Card Standard,2024-10-24,2024-10-26,18722.33,0.1734,0,False,None,10,R1,LOAN_SERVICING
LN-504777,APP-205179,CUST-101579,Personal,Personal Standard,2024-10-24,2024-10-26,23064.61,0.2198,43,False,None,3,R6,LOAN_SERVICING
LN-505250,APP-205703,CUST-102026,Personal,Personal Standard,2024-10-24,2024-10-26,20096.15,0.1249,33,False,None,8,R2,LOAN_SERVICING
LN-506057,APP-206580,CUST-105360,Personal,Personal Standard,2024-10-24,2024-10-26,8528.09,0.1137,45,False,None,25,R5,LOAN_SERVICING
LN-506343,APP-206896,CUST-103301,Personal,Personal Standard,2024-10-24,2024-10-24,6389.79,0.0835,32,False,None,11,R3,LOAN_SERVICING
LN-506642,APP-207216,CUST-105840,Auto,Auto Standard,2024-10-24,2024-10-26,34899.57,0.0623,62,True,Vehicle,6,R1,LOAN_SERVICING
LN-507308,APP-207935,CUST-103942,Credit Card,Credit Card Standard,2024-10-24,2024-10-24,1642.45,0.1551,0,False,None,23,R2,LOAN_SERVICING
LN-507943,APP-208616,CUST-100427,Auto,Auto Standard,2024-10-24,2024-10-25,47307.48,0.0576,39,True,Vehicle,28,R4,LOAN_SERVICING
LN-508920,APP-209674,CUST-107673,Auto,Auto Standard,2024-10-24,2024-10-24,44147.44,0.1032,48,True,Vehicle,20,R3,LOAN_SERVICING
LN-509766,APP-210595,CUST-105638,Personal,Personal Standard,2024-10-24,2024-10-24,24595.25,0.1702,14,False,None,23,R5,LOAN_SERVICING
LN-509793,APP-210625,CUST-104954,Auto,Auto Standard,2024-10-24,2024-10-24,30260.41,0.0771,46,True,Vehicle,11,R5,LOAN_SERVICING
