loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500428,APP-200458,CUST-104328,Auto,Auto Standard,2025-01-15,2025-01-16,50080.02,0.0826,39,True,Vehicle,3,R5,LOAN_SERVICING
LN-500520,APP-200553,CUST-107180,Auto,Auto Standard,2025-01-15,2025-01-16,52180.44,0.1071,62,True,Vehicle,8,R4,LOAN_SERVICING
LN-500719,APP-200769,CUST-103759,Personal,Personal Standard,2025-01-15,2025-01-17,29971.39,0.2088,24,False,None,16,R3,LOAN_SERVICING
LN-500791,APP-200847,CUST-106656,Auto,Auto Standard,2025-01-15,2025-01-16,11148.51,0.0943,61,True,Vehicle,19,R3,LOAN_SERVICING
LN-501508,APP-201622,CUST-104541,Auto,Auto Standard,2025-01-15,2025-01-16,46449.99,0.0607,72,True,Vehicle,16,R4,LOAN_SERVICING
LN-503056,APP-203307,CUST-100158,Mortgage,Mortgage Standard,2025-01-15,2025-01-15,411471.38,0.0616,235,True,Real Estate,21,R3,LOAN_SERVICING
LN-503426,APP-203716,CUST-106504,Personal,Personal Standard,2025-01-15,2025-01-15,15336.96,0.1021,19,False,None,27,R1,LOAN_SERVICING
LN-503450,APP-203743,CUST-105853,Mortgage,Mortgage Standard,2025-01-15,2025-01-17,381329.32,0.0608,359,True,Real Estate,13,R3,LOAN_SERVICING
LN-504687,APP-205079,CUST-102321,Auto,Auto Standard,2025-01-15,2025-01-15,33718.41,0.0912,52,True,Vehicle,11,R4,LOAN_SERVICING
LN-504710,APP-205108,CUST-104389,Auto,Auto Standard,2025-01-15,2025-01-17,20238.79,0.0513,71,True,Vehicle,12,R4,LOAN_SERVICING
LN-504761,APP-205161,CUST-103407,Auto,Auto Standard,2025-01-15,2025-01-16,34498.43,0.0846,54,True,Vehicle,26,R7,LOAN_SERVICING
LN-504991,APP-205419,CUST-101452,Personal,Personal Standard,2025-01-15,2025-01-16,30906.81,0.1307,17,False,None,28,R6,LOAN_SERVICING
LN-505070,APP-205509,CUST-101726,Auto,Auto Standard,2025-01-15,2025-01-17,24327.41,0.0521,49,True,Vehicle,18,R2,LOAN_SERVICING
LN-505181,APP-205630,CUST-107970,Personal,Personal Standard,2025-01-15,2025-01-15,25546.79,0.1638,51,False,None,20,R4,LOAN_SERVICING
LN-505952,APP-206466,CUST-101007,Personal,Personal Standard,2025-01-15,2025-01-16,31674.76,0.1531,46,False,None,10,R3,LOAN_SERVICING
LN-506143,APP-206672,CUST-107517,Personal,Personal Standard,2025-01-15,2025-01-16,3985.79,0.1976,58,False,None,21,R3,LOAN_SERVICING
LN-506354,APP-206909,CUST-102120,Mortgage,Mortgage Standard,2025-01-15,2025-01-15,604439.82,0.0665,284,True,Real Estate,17,R4,LOAN_SERVICING
LN-507594,APP-208247,CUST-103741,Credit Card,Credit Card Standard,2025-01-15,2025-01-16,2632.35,0.2475,0,False,None,21,R2,LOAN_SERVICING
LN-508276,APP-208974,CUST-102035,HELOC,HELOC Standard,2025-01-15,2025-01-17,22953.22,0.0864,126,True,Real Estate,27,R4,LOAN_SERVICING
LN-508389,APP-209101,CUST-106259,Auto,Auto Standard,2025-01-15,2025-01-16,26393.99,0.1053,69,True,Vehicle,18,R1,LOAN_SERVICING
LN-509111,APP-209881,CUST-100189,Auto,Auto Standard,2025-01-15,2025-01-16,42815.53,0.0643,65,True,Vehicle,19,R4,LOAN_SERVICING
LN-509243,APP-210026,CUST-101849,HELOC,HELOC Standard,2025-01-15,2025-01-15,124644.02,0.0903,150,True,Real Estate,24,R6,LOAN_SERVICING
