contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000208,LN-500345,CUST-101427,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000303,LN-500523,CUST-104306,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000625,LN-501141,CUST-101686,2025-05-06,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000758,LN-501432,CUST-105492,2025-05-06,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001048,LN-502033,CUST-102329,2025-05-06,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001360,LN-502670,CUST-103367,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001463,LN-502866,CUST-104224,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001554,LN-503029,CUST-104708,2025-05-06,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002064,LN-504080,CUST-102150,2025-05-06,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002415,LN-504772,CUST-106373,2025-05-06,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003508,LN-506936,CUST-102283,2025-05-06,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003550,LN-507026,CUST-103345,2025-05-06,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003759,LN-507384,CUST-100320,2025-05-06,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003880,LN-507672,CUST-107259,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003893,LN-507711,CUST-107648,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003945,LN-507835,CUST-100261,2025-05-06,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004866,LN-509703,CUST-106679,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005031,LN-509956,CUST-103722,2025-05-06,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60005160,LN-500233,CUST-105377,2025-05-06,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60005245,LN-500399,CUST-100554,2025-05-06,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005407,LN-500916,CUST-106020,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005778,LN-501755,CUST-107127,2025-05-06,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60005792,LN-501784,CUST-101924,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006168,LN-502888,CUST-107586,2025-05-06,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60006274,LN-503154,CUST-104307,2025-05-06,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006645,LN-504137,CUST-107846,2025-05-06,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
