application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200450,CUST-106369,HELOC,28222.9,R1,2024-03-30,Approved,2024-03-31,RISK_ENGINE
APP-201492,CUST-105648,Personal,18663.14,R6,2024-03-30,Approved,2024-04-03,RISK_ENGINE
APP-202388,CUST-102990,Personal,31941.45,R3,2024-03-30,Approved,2024-04-01,RISK_ENGINE
APP-202850,CUST-101080,Auto,48466.23,R5,2024-03-30,Approved,2024-04-01,RISK_ENGINE
APP-202890,CUST-102202,Personal,6516.77,R3,2024-03-30,Approved,2024-04-03,RISK_ENGINE
APP-203493,CUST-106179,Auto,24840.34,R5,2024-03-30,Approved,2024-04-01,RISK_ENGINE
APP-203547,CUST-100935,Personal,29141.32,R2,2024-03-30,Approved,2024-04-02,RISK_ENGINE
APP-204132,CUST-103046,Auto,36834.77,R1,2024-03-30,Approved,2024-04-01,RISK_ENGINE
APP-206762,CUST-104850,Auto,19219.38,R2,2024-03-30,Approved,2024-04-03,RISK_ENGINE
APP-206887,CUST-107391,Auto,34858.58,R3,2024-03-30,Approved,2024-03-31,RISK_ENGINE
APP-207577,CUST-103975,HELOC,60658.66,R3,2024-03-30,Approved,2024-03-31,RISK_ENGINE
APP-207968,CUST-105875,Credit Card,4499.31,R4,2024-03-30,Approved,2024-04-01,RISK_ENGINE
APP-208097,CUST-103083,Credit Card,4994.56,R1,2024-03-30,Approved,2024-04-02,RISK_ENGINE
APP-209364,CUST-102799,Auto,37735.14,R3,2024-03-30,Approved,2024-04-02,RISK_ENGINE
