loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500241,APP-200256,CUST-104678,Auto,Auto Standard,2025-01-06,2025-01-07,8846.78,0.0511,39,True,Vehicle,2,R5,LOAN_SERVICING
LN-500399,APP-200425,CUST-100554,Credit Card,Credit Card Standard,2025-01-06,2025-01-06,20663.53,0.2378,0,False,None,8,R4,LOAN_SERVICING
LN-500694,APP-200743,CUST-103561,Personal,Personal Standard,2025-01-06,2025-01-08,26809.8,0.1727,43,False,None,17,R5,LOAN_SERVICING
LN-501379,APP-201482,CUST-102679,Auto,Auto Standard,2025-01-06,2025-01-08,28272.05,0.0717,55,True,Vehicle,18,R5,LOAN_SERVICING
LN-501521,APP-201635,CUST-106797,Personal,Personal Standard,2025-01-06,2025-01-07,17383.83,0.1628,13,False,None,6,R5,LOAN_SERVICING
LN-501582,APP-201706,CUST-102813,Auto,Auto Standard,2025-01-06,2025-01-07,43073.56,0.0671,56,True,Vehicle,23,R5,LOAN_SERVICING
LN-503443,APP-203736,CUST-106058,HELOC,HELOC Standard,2025-01-06,2025-01-07,64639.72,0.069,152,True,Real Estate,12,R3,LOAN_SERVICING
LN-503826,APP-204146,CUST-101059,Auto,Auto Standard,2025-01-06,2025-01-07,54230.9,0.0454,48,True,Vehicle,16,R3,LOAN_SERVICING
LN-504534,APP-204909,CUST-106731,Personal,Personal Standard,2025-01-06,2025-01-07,30875.47,0.1304,59,False,None,19,R1,LOAN_SERVICING
LN-504776,APP-205178,CUST-101750,Auto,Auto Standard,2025-01-06,2025-01-07,11979.19,0.0671,53,True,Vehicle,11,R3,LOAN_SERVICING
LN-504804,APP-205208,CUST-107663,Personal,Personal Standard,2025-01-06,2025-01-07,8531.14,0.134,34,False,None,20,R5,LOAN_SERVICING
LN-505761,APP-206260,CUST-105485,Credit Card,Credit Card Standard,2025-01-06,2025-01-08,7063.93,0.2146,0,False,None,3,R4,LOAN_SERVICING
LN-506035,APP-206556,CUST-107809,Auto,Auto Standard,2025-01-06,2025-01-07,36241.23,0.0543,56,True,Vehicle,15,R2,LOAN_SERVICING
LN-506292,APP-206836,CUST-101466,Personal,Personal Standard,2025-01-06,2025-01-06,12319.95,0.2164,12,False,None,25,R4,LOAN_SERVICING
LN-507442,APP-208082,CUST-100950,Personal,Personal Standard,2025-01-06,2025-01-06,19517.57,0.2096,44,False,None,23,R4,LOAN_SERVICING
LN-508337,APP-209043,CUST-101525,Personal,Personal Standard,2025-01-06,2025-01-06,5626.34,0.1773,41,False,None,19,R3,LOAN_SERVICING
LN-509061,APP-209827,CUST-101991,Credit Card,Credit Card Standard,2025-01-06,2025-01-06,1105.91,0.192,0,False,None,7,R1,LOAN_SERVICING
LN-509275,APP-210060,CUST-104518,Credit Card,Credit Card Standard,2025-01-06,2025-01-06,23618.11,0.2047,0,False,None,1,R3,LOAN_SERVICING
LN-509486,APP-210289,CUST-100490,Auto,Auto Standard,2025-01-06,2025-01-08,25547.16,0.0861,42,True,Vehicle,4,R2,LOAN_SERVICING
LN-509647,APP-210465,CUST-106484,Auto,Auto Standard,2025-01-06,2025-01-07,45461.36,0.0517,51,True,Vehicle,3,R4,LOAN_SERVICING
LN-509751,APP-210578,CUST-102038,Auto,Auto Standard,2025-01-06,2025-01-06,13204.5,0.0737,51,True,Vehicle,21,R3,LOAN_SERVICING
