contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60001354,LN-502663,CUST-106510,2025-05-23,COL-1111,OUTBOUND_CALL,Outbound,Right Party Contact,True,58.0,False,CALL_CENTER,False
CTC-60001556,LN-503029,CUST-104708,2025-05-23,COL-1114,OUTBOUND_CALL,Outbound,Right Party Contact,True,388.0,False,CALL_CENTER,False
CTC-60002077,LN-504108,CUST-102425,2025-05-23,COL-1056,OUTBOUND_CALL,Outbound,Wrong Party,False,5.0,False,CALL_CENTER,False
CTC-60003214,LN-506396,CUST-106003,2025-05-23,COL-1067,OUTBOUND_CALL,Outbound,No Answer,False,15.0,False,CALL_CENTER,False
CTC-60003329,LN-506589,CUST-100026,2025-05-23,COL-1020,OUTBOUND_CALL,Outbound,Right Party Contact,True,286.0,False,CALL_CENTER,False
CTC-60006457,LN-503683,CUST-101993,2025-05-23,COL-1014,OUTBOUND_CALL,Outbound,No Answer,False,34.0,False,CALL_CENTER,False
CTC-60006995,LN-505144,CUST-101294,2025-05-23,COL-1072,OUTBOUND_CALL,Outbound,Wrong Party,False,36.0,False,CALL_CENTER,False
CTC-60007157,LN-505589,CUST-104359,2025-05-23,COL-1015,OUTBOUND_CALL,Outbound,Right Party Contact,True,622.0,False,CALL_CENTER,False
CTC-60007405,LN-506373,CUST-101724,2025-05-23,COL-1064,OUTBOUND_CALL,Outbound,Right Party Contact,True,227.0,False,CALL_CENTER,False
CTC-60007416,LN-506463,CUST-103863,2025-05-23,COL-1001,OUTBOUND_CALL,Outbound,Right Party Contact,True,578.0,False,CALL_CENTER,False
CTC-60008988,LN-500399,CUST-100554,2025-05-23,COL-1107,OUTBOUND_CALL,Outbound,Right Party Contact,True,505.0,False,CALL_CENTER,False
CTC-60009463,LN-502176,CUST-106518,2025-05-23,COL-1047,OUTBOUND_CALL,Outbound,Right Party Contact,True,388.0,False,CALL_CENTER,False
CTC-60009746,LN-503015,CUST-100845,2025-05-23,COL-1042,OUTBOUND_CALL,Outbound,No Answer,False,37.0,False,CALL_CENTER,False
CTC-60009910,LN-503517,CUST-104411,2025-05-23,COL-1119,OUTBOUND_CALL,Outbound,Right Party Contact,True,586.0,False,CALL_CENTER,False
CTC-60010085,LN-504128,CUST-102757,2025-05-23,COL-1109,OUTBOUND_CALL,Outbound,Voicemail,False,9.0,False,CALL_CENTER,False
CTC-60010178,LN-504297,CUST-104032,2025-05-23,COL-1077,OUTBOUND_CALL,Outbound,No Answer,False,12.0,False,CALL_CENTER,False
CTC-60010203,LN-504377,CUST-107080,2025-05-23,COL-1042,OUTBOUND_CALL,Outbound,No Answer,False,21.0,False,CALL_CENTER,False
CTC-60010455,LN-505235,CUST-107898,2025-05-23,COL-1053,OUTBOUND_CALL,Outbound,Right Party Contact,True,172.0,False,CALL_CENTER,False
CTC-60010750,LN-506279,CUST-104353,2025-05-23,COL-1109,OUTBOUND_CALL,Outbound,Right Party Contact,True,712.0,False,CALL_CENTER,False
CTC-60011498,LN-508910,CUST-107369,2025-05-23,COL-1058,OUTBOUND_CALL,Outbound,Right Party Contact,True,157.0,False,CALL_CENTER,False
CTC-60011566,LN-509228,CUST-106381,2025-05-23,COL-1095,OUTBOUND_CALL,Outbound,No Answer,False,19.0,False,CALL_CENTER,False
CTC-60012394,LN-501173,CUST-101580,2025-05-23,COL-1082,OUTBOUND_CALL,Outbound,Right Party Contact,True,657.0,False,CALL_CENTER,False
CTC-60013508,LN-503280,CUST-102753,2025-05-23,COL-1083,OUTBOUND_CALL,Outbound,No Answer,False,12.0,False,CALL_CENTER,False
CTC-60013544,LN-503300,CUST-102287,2025-05-23,COL-1110,OUTBOUND_CALL,Outbound,No Answer,False,10.0,False,CALL_CENTER,False
CTC-60014053,LN-504055,CUST-100899,2025-05-23,COL-1093,OUTBOUND_CALL,Outbound,Right Party Contact,True,661.0,False,CALL_CENTER,False
CTC-60014462,LN-504686,CUST-101065,2025-05-23,COL-1055,OUTBOUND_CALL,Outbound,Right Party Contact,True,495.0,False,CALL_CENTER,False
CTC-60014923,LN-505460,CUST-104653,2025-05-23,COL-1017,OUTBOUND_CALL,Outbound,No Answer,False,34.0,False,CALL_CENTER,False
CTC-60015870,LN-507142,CUST-103211,2025-05-23,COL-1065,OUTBOUND_CALL,Outbound,Right Party Contact,True,132.0,False,CALL_CENTER,False
CTC-60015936,LN-507317,CUST-105534,2025-05-23,COL-1083,OUTBOUND_CALL,Outbound,Voicemail,False,31.0,False,CALL_CENTER,False
CTC-60015962,LN-507454,CUST-103416,2025-05-23,COL-1106,OUTBOUND_CALL,Outbound,No Answer,False,27.0,False,CALL_CENTER,True
CTC-60016072,LN-507605,CUST-100388,2025-05-23,COL-1093,OUTBOUND_CALL,Outbound,No Answer,False,8.0,False,CALL_CENTER,False
CTC-60016138,LN-507727,CUST-106645,2025-05-23,COL-1057,OUTBOUND_CALL,Outbound,Right Party Contact,True,586.0,False,CALL_CENTER,False
CTC-60003329,LN-506589,CUST-100026,2025-05-23,COL-1020,OUTBOUND_CALL,Outbound,Right Party Contact,True,286.0,False,CALL_CENTER,False
