application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200330,CUST-103737,Personal,28304.28,R3,2024-10-22,Approved,2024-10-25,RISK_ENGINE
APP-200687,CUST-102673,Personal,13102.77,R6,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-200752,CUST-105886,HELOC,23363.18,R1,2024-10-22,Approved,2024-10-24,RISK_ENGINE
APP-201538,CUST-106499,Auto,22329.47,R2,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-201552,CUST-104444,Auto,21520.37,R4,2024-10-22,Approved,2024-10-26,RISK_ENGINE
APP-202135,CUST-103764,Personal,6709.58,R2,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-202716,CUST-107946,Auto,15627.29,R2,2024-10-22,Declined,2024-10-23,RISK_ENGINE
APP-202816,CUST-102405,Credit Card,8848.32,R5,2024-10-22,Approved,2024-10-24,RISK_ENGINE
APP-203478,CUST-102124,Auto,52922.23,R1,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-203502,CUST-100710,Auto,45222.52,R7,2024-10-22,Declined,2024-10-23,RISK_ENGINE
APP-203593,CUST-107019,Personal,23072.23,R5,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-204026,CUST-107020,Auto,10990.88,R2,2024-10-22,Approved,2024-10-25,RISK_ENGINE
APP-204292,CUST-103355,Auto,38474.08,R3,2024-10-22,Approved,2024-10-25,RISK_ENGINE
APP-205077,CUST-106081,Auto,54376.07,R5,2024-10-22,Approved,2024-10-26,RISK_ENGINE
APP-205179,CUST-101579,Personal,11721.95,R6,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-206351,CUST-106893,Credit Card,7198.6,R2,2024-10-22,Approved,2024-10-24,RISK_ENGINE
APP-206580,CUST-105360,Personal,28586.79,R5,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-209674,CUST-107673,Auto,17687.82,R3,2024-10-22,Approved,2024-10-23,RISK_ENGINE
APP-210757,CUST-105028,Credit Card,8742.32,R3,2024-10-22,Approved,2024-10-26,RISK_ENGINE
APP-210838,CUST-100795,HELOC,77547.13,R1,2024-10-22,Declined,2024-10-26,RISK_ENGINE
