application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200087,CUST-102756,Credit Card,3167.6,R5,2025-01-01,Declined,2025-01-04,RISK_ENGINE
APP-200143,CUST-107347,Credit Card,24714.71,R1,2025-01-01,Approved,2025-01-04,RISK_ENGINE
APP-200496,CUST-103868,Auto,53122.74,R3,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-200714,CUST-100377,Auto,10107.5,R4,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-205208,CUST-107663,Personal,6606.26,R5,2025-01-01,Approved,2025-01-05,RISK_ENGINE
APP-205826,CUST-101770,Personal,8794.0,R3,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-206322,CUST-105699,Auto,50378.51,R2,2025-01-01,Declined,2025-01-02,RISK_ENGINE
APP-207163,CUST-106549,Credit Card,12358.6,R4,2025-01-01,Approved,2025-01-03,RISK_ENGINE
APP-208351,CUST-101655,HELOC,24458.04,R3,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-208406,CUST-105597,Auto,32568.05,R3,2025-01-01,Approved,2025-01-04,RISK_ENGINE
APP-208453,CUST-107510,Auto,17990.12,R5,2025-01-01,Approved,2025-01-04,RISK_ENGINE
APP-208603,CUST-107804,Auto,35628.82,R2,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-208675,CUST-100726,Personal,32830.08,R2,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-209441,CUST-105178,HELOC,84912.57,R4,2025-01-01,Approved,2025-01-03,RISK_ENGINE
APP-209486,CUST-100466,Auto,43753.79,R5,2025-01-01,Approved,2025-01-03,RISK_ENGINE
APP-209827,CUST-101991,Credit Card,24302.94,R1,2025-01-01,Approved,2025-01-05,RISK_ENGINE
APP-210370,CUST-104903,Auto,13364.06,R5,2025-01-01,Approved,2025-01-02,RISK_ENGINE
APP-210578,CUST-102038,Auto,28450.39,R3,2025-01-01,Approved,2025-01-05,RISK_ENGINE
