contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000254,LN-500428,CUST-104328,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000300,LN-500517,CUST-101929,2025-03-26,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000344,LN-500626,CUST-103630,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000605,LN-501079,CUST-107051,2025-03-26,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000636,LN-501172,CUST-103952,2025-03-26,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000917,LN-501765,CUST-106192,2025-03-26,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001920,LN-503809,CUST-106352,2025-03-26,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002102,LN-504132,CUST-100324,2025-03-26,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002286,LN-504494,CUST-100585,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002779,LN-505433,CUST-105674,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003334,LN-506601,CUST-103359,2025-03-26,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003402,LN-506724,CUST-102143,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003405,LN-506726,CUST-104789,2025-03-26,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003545,LN-507003,CUST-107503,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004401,LN-508804,CUST-103857,2025-03-26,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004733,LN-509462,CUST-100982,2025-03-26,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004842,LN-509671,CUST-105195,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004999,LN-509911,CUST-103384,2025-03-26,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005922,LN-502236,CUST-107096,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006032,LN-502477,CUST-100598,2025-03-26,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006622,LN-504055,CUST-100899,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007487,LN-506653,CUST-104926,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007716,LN-507285,CUST-101958,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008121,LN-508232,CUST-103862,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008785,LN-509918,CUST-102766,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008814,LN-509949,CUST-101317,2025-03-26,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009064,LN-500739,CUST-102269,2025-03-26,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
