application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200805,CUST-106580,Credit Card,1595.81,R5,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-201481,CUST-106823,Mortgage,185560.5,R4,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-201978,CUST-101681,Mortgage,314623.45,R2,2024-03-24,Declined,2024-03-27,RISK_ENGINE
APP-202574,CUST-102768,Auto,9076.39,R1,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-203981,CUST-107834,Auto,9379.31,R3,2024-03-24,Approved,2024-03-27,RISK_ENGINE
APP-204538,CUST-107513,Mortgage,381478.6,R4,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-205151,CUST-101391,Personal,30353.92,R3,2024-03-24,Approved,2024-03-26,RISK_ENGINE
APP-206454,CUST-106775,Credit Card,11801.22,R1,2024-03-24,Approved,2024-03-28,RISK_ENGINE
APP-206727,CUST-106134,Auto,9151.14,R5,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-206898,CUST-100972,Personal,23132.04,R3,2024-03-24,Declined,2024-03-26,RISK_ENGINE
APP-207837,CUST-101946,Credit Card,1340.03,R1,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-207928,CUST-101942,Credit Card,1618.89,R1,2024-03-24,Declined,2024-03-28,RISK_ENGINE
APP-208284,CUST-102825,Auto,37912.07,R5,2024-03-24,Approved,2024-03-25,RISK_ENGINE
APP-208377,CUST-104971,Credit Card,3413.99,R3,2024-03-24,Approved,2024-03-27,RISK_ENGINE
APP-209465,CUST-105973,HELOC,30826.14,R2,2024-03-24,Approved,2024-03-28,RISK_ENGINE
APP-210086,CUST-104636,HELOC,116165.39,R3,2024-03-24,Approved,2024-03-26,RISK_ENGINE
APP-210436,CUST-102648,Auto,18539.78,R5,2024-03-24,Approved,2024-03-25,RISK_ENGINE
