loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501516,APP-201630,CUST-104322,Auto,Auto Standard,2024-11-09,2024-11-11,10957.12,0.0855,57,True,Vehicle,8,R1,LOAN_SERVICING
LN-502000,APP-202161,CUST-102009,Personal,Personal Standard,2024-11-09,2024-11-10,19875.91,0.1066,30,False,None,28,R1,LOAN_SERVICING
LN-502583,APP-202798,CUST-104271,Credit Card,Credit Card Standard,2024-11-09,2024-11-11,7793.05,0.2213,0,False,None,5,R3,LOAN_SERVICING
LN-502797,APP-203028,CUST-100224,HELOC,HELOC Standard,2024-11-09,2024-11-11,142929.21,0.0642,107,True,Real Estate,2,R1,LOAN_SERVICING
LN-502903,APP-203143,CUST-106745,Auto,Auto Standard,2024-11-09,2024-11-09,9875.05,0.0618,66,True,Vehicle,18,R1,LOAN_SERVICING
LN-503118,APP-203379,CUST-100566,Personal,Personal Standard,2024-11-09,2024-11-09,18459.6,0.1858,24,False,None,8,R5,LOAN_SERVICING
LN-503163,APP-203428,CUST-100384,Auto,Auto Standard,2024-11-09,2024-11-10,37138.23,0.0548,47,True,Vehicle,19,R2,LOAN_SERVICING
LN-503397,APP-203684,CUST-107922,Credit Card,Credit Card Standard,2024-11-09,2024-11-11,16570.58,0.2155,0,False,None,22,R3,LOAN_SERVICING
LN-504155,APP-204511,CUST-103495,HELOC,HELOC Standard,2024-11-09,2024-11-11,79387.5,0.0915,92,True,Real Estate,28,R7,LOAN_SERVICING
LN-504580,APP-204960,CUST-106660,Credit Card,Credit Card Standard,2024-11-09,2024-11-09,21895.36,0.1812,0,False,None,26,R5,LOAN_SERVICING
LN-504630,APP-205015,CUST-100942,Personal,Personal Standard,2024-11-09,2024-11-11,14787.73,0.2161,18,False,None,21,R3,LOAN_SERVICING
LN-504937,APP-205355,CUST-105511,Auto,Auto Standard,2024-11-09,2024-11-09,20556.96,0.0816,63,True,Vehicle,20,R5,LOAN_SERVICING
LN-505170,APP-205619,CUST-101734,Personal,Personal Standard,2024-11-09,2024-11-10,15085.37,0.0946,15,False,None,19,R5,LOAN_SERVICING
LN-505333,APP-205793,CUST-101503,Personal,Personal Standard,2024-11-09,2024-11-10,15523.73,0.2072,45,False,None,21,R5,LOAN_SERVICING
LN-505843,APP-206350,CUST-105123,Auto,Auto Standard,2024-11-09,2024-11-09,22485.27,0.0888,38,True,Vehicle,15,R3,LOAN_SERVICING
LN-507147,APP-207761,CUST-105530,HELOC,HELOC Standard,2024-11-09,2024-11-10,74282.71,0.0985,127,True,Real Estate,6,R1,LOAN_SERVICING
LN-507408,APP-208044,CUST-104416,Credit Card,Credit Card Standard,2024-11-09,2024-11-09,19376.03,0.1925,0,False,None,5,R3,LOAN_SERVICING
LN-508010,APP-208687,CUST-107686,Credit Card,Credit Card Standard,2024-11-09,2024-11-09,18675.98,0.2004,0,False,None,4,R5,LOAN_SERVICING
LN-508145,APP-208835,CUST-102522,Auto,Auto Standard,2024-11-09,2024-11-11,23790.79,0.0501,67,True,Vehicle,22,R5,LOAN_SERVICING
LN-508875,APP-209624,CUST-104343,Personal,Personal Standard,2024-11-09,2024-11-10,8339.57,0.1572,42,False,None,21,R5,LOAN_SERVICING
