contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000505,LN-500917,CUST-106385,2025-05-19,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000518,LN-500932,CUST-100243,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001060,LN-502046,CUST-106412,2025-05-19,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001255,LN-502518,CUST-100088,2025-05-19,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001612,LN-503191,CUST-106884,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001847,LN-503648,CUST-107592,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002147,LN-504220,CUST-105241,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002770,LN-505419,CUST-101336,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003231,LN-506436,CUST-100018,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003243,LN-506448,CUST-103387,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003932,LN-507815,CUST-103110,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004029,LN-507994,CUST-100168,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004226,LN-508389,CUST-106259,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004309,LN-508575,CUST-104218,2025-05-19,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004440,LN-508860,CUST-107392,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004497,LN-508975,CUST-105256,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004535,LN-509052,CUST-106258,2025-05-19,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004806,LN-509609,CUST-101808,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004836,LN-509645,CUST-103916,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004892,LN-509731,CUST-104578,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005213,LN-500333,CUST-101118,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005484,LN-501141,CUST-101686,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005782,LN-501755,CUST-107127,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006477,LN-503737,CUST-101157,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006721,LN-504249,CUST-107459,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006810,LN-504494,CUST-100585,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006913,LN-504841,CUST-103691,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007063,LN-505293,CUST-104036,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007161,LN-505592,CUST-100653,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007465,LN-506601,CUST-103359,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007692,LN-507221,CUST-105423,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009129,LN-501022,CUST-102174,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009448,LN-502169,CUST-106815,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009461,LN-502176,CUST-106518,2025-05-19,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60009484,LN-502212,CUST-100036,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009744,LN-503015,CUST-100845,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009915,LN-503573,CUST-102960,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010962,LN-507167,CUST-107774,2025-05-19,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60011100,LN-507684,CUST-103321,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011554,LN-509201,CUST-104308,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011753,LN-509779,CUST-100373,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011980,LN-500285,,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,True
CTC-60011999,LN-500317,CUST-102210,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012073,LN-500569,CUST-103902,2025-05-19,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012698,LN-501714,CUST-104015,2025-05-19,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60013057,LN-502347,CUST-100608,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013542,LN-503300,CUST-102287,2025-05-19,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014429,LN-504650,CUST-100551,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014748,LN-505204,CUST-102027,2025-05-19,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014793,LN-505225,CUST-102680,2025-05-19,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
