application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200092,CUST-102086,Personal,17977.42,R5,2025-01-06,Approved,2025-01-10,RISK_ENGINE
APP-200583,CUST-104163,Credit Card,3755.77,R5,2025-01-06,Approved,2025-01-08,RISK_ENGINE
APP-202269,CUST-100921,Credit Card,20880.14,R1,2025-01-06,Approved,2025-01-07,RISK_ENGINE
APP-202898,CUST-102762,Credit Card,22072.65,R2,2025-01-06,Approved,2025-01-09,RISK_ENGINE
APP-203821,CUST-105589,Auto,16302.94,R5,2025-01-06,Approved,2025-01-10,RISK_ENGINE
APP-203961,CUST-105024,Auto,51788.31,R2,2025-01-06,Approved,2025-01-10,RISK_ENGINE
APP-203980,CUST-101241,Auto,52766.95,R5,2025-01-06,Approved,2025-01-08,RISK_ENGINE
APP-204287,CUST-103649,Credit Card,12550.98,R1,2025-01-06,Approved,2025-01-10,RISK_ENGINE
APP-204457,CUST-104553,Credit Card,3271.8,R2,2025-01-06,Approved,2025-01-09,RISK_ENGINE
APP-204938,CUST-107931,Auto,27512.56,R4,2025-01-06,Declined,2025-01-07,RISK_ENGINE
APP-205050,CUST-106510,Auto,50804.3,R3,2025-01-06,Approved,2025-01-09,RISK_ENGINE
APP-207510,CUST-105611,Auto,27088.36,R3,2025-01-06,Approved,2025-01-10,RISK_ENGINE
APP-207956,CUST-102304,Auto,41575.83,R1,2025-01-06,Approved,2025-01-08,RISK_ENGINE
APP-208812,CUST-105654,Auto,22820.42,R5,2025-01-06,Approved,2025-01-09,RISK_ENGINE
APP-208852,CUST-104901,HELOC,23334.29,R3,2025-01-06,Approved,2025-01-09,RISK_ENGINE
APP-208853,CUST-103564,Mortgage,530676.79,R2,2025-01-06,Approved,2025-01-07,RISK_ENGINE
APP-209054,CUST-100040,Auto,37414.38,R3,2025-01-06,Approved,2025-01-07,RISK_ENGINE
APP-210258,CUST-103085,Auto,10874.62,R5,2025-01-06,Approved,2025-01-07,RISK_ENGINE
APP-210657,CUST-106245,Personal,2146.84,R4,2025-01-06,Approved,2025-01-10,RISK_ENGINE
