loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501200,APP-201286,CUST-100521,Credit Card,Credit Card Standard,2024-02-20,2024-02-22,1593.04,0.1794,0,False,None,22,R5,LOAN_SERVICING
LN-501505,APP-201619,CUST-100401,Auto,Auto Standard,2024-02-20,2024-02-20,47645.42,0.0474,71,True,Vehicle,15,R3,LOAN_SERVICING
LN-502191,APP-202368,CUST-105854,Credit Card,Credit Card Standard,2024-02-20,2024-02-21,19189.66,0.2096,0,False,None,4,R4,LOAN_SERVICING
LN-502405,APP-202600,CUST-100166,Personal,Personal Standard,2024-02-20,2024-02-21,14128.84,0.1758,26,False,None,27,R5,LOAN_SERVICING
LN-502585,APP-202801,CUST-106035,Personal,Personal Standard,2024-02-20,2024-02-20,13840.12,0.1782,52,False,None,25,R4,LOAN_SERVICING
LN-502742,APP-202972,CUST-104687,Auto,Auto Standard,2024-02-20,2024-02-20,54640.82,0.0811,70,True,Vehicle,7,R4,LOAN_SERVICING
LN-503410,APP-203699,CUST-107012,Auto,Auto Standard,2024-02-20,2024-02-20,34223.55,0.0808,60,True,Vehicle,19,R3,LOAN_SERVICING
LN-503831,APP-204152,CUST-106969,HELOC,HELOC Standard,2024-02-20,2024-02-21,67498.19,0.0953,152,True,Real Estate,14,R3,LOAN_SERVICING
LN-504117,APP-204471,CUST-101282,Auto,Auto Standard,2024-02-20,2024-02-22,11124.25,0.0482,43,True,Vehicle,18,R5,LOAN_SERVICING
LN-504194,APP-204553,CUST-106843,Auto,Auto Standard,2024-02-20,2024-02-20,8722.42,0.0686,56,True,Vehicle,26,R2,LOAN_SERVICING
LN-504294,APP-204657,CUST-105878,Personal,Personal Standard,2024-02-20,2024-02-21,31052.98,0.1866,49,False,None,24,R4,LOAN_SERVICING
LN-504729,APP-205127,CUST-106152,Auto,Auto Standard,2024-02-20,2024-02-22,40230.4,0.075,69,True,Vehicle,17,R3,LOAN_SERVICING
LN-506054,APP-206577,CUST-106360,Personal,Personal Standard,2024-02-20,2024-02-22,29766.35,0.0914,37,False,None,3,R4,LOAN_SERVICING
LN-506070,APP-206594,CUST-105489,Auto,Auto Standard,2024-02-20,2024-02-20,21630.19,0.1073,57,True,Vehicle,22,R5,LOAN_SERVICING
LN-507021,APP-207619,CUST-105666,Auto,Auto Standard,2024-02-20,2024-02-22,29819.52,0.0845,61,True,Vehicle,2,R4,LOAN_SERVICING
LN-507564,APP-208216,CUST-106169,Personal,Personal Standard,2024-02-20,2024-02-22,14082.68,0.1754,54,False,None,24,R2,LOAN_SERVICING
LN-508154,APP-208844,CUST-106902,Auto,Auto Standard,2024-02-20,2024-02-22,37689.38,0.0616,68,True,Vehicle,23,R3,LOAN_SERVICING
LN-508714,APP-209456,CUST-102397,Personal,Personal Standard,2024-02-20,2024-02-20,17276.46,0.1248,22,False,None,13,R6,LOAN_SERVICING
LN-509794,APP-210626,CUST-100369,Credit Card,Credit Card Standard,2024-02-20,2024-02-22,17426.86,0.1533,0,False,None,26,R2,LOAN_SERVICING
LN-509932,APP-210774,CUST-105051,Personal,Personal Standard,2024-02-20,2024-02-22,28130.45,0.092,14,False,None,10,R4,LOAN_SERVICING
