loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500470,APP-200501,CUST-101174,Auto,Auto Standard,2024-07-29,2024-07-31,47868.91,0.067,71,True,Vehicle,10,R1,LOAN_SERVICING
LN-501368,APP-201471,CUST-104313,HELOC,HELOC Standard,2024-07-29,2024-07-30,90146.81,0.0653,169,True,Real Estate,27,R6,LOAN_SERVICING
LN-502061,APP-202227,CUST-102138,Auto,Auto Standard,2024-07-29,2024-07-29,52116.58,0.0664,46,True,Vehicle,25,R5,LOAN_SERVICING
LN-502445,APP-202647,CUST-106249,Personal,Personal Standard,2024-07-29,2024-07-31,25438.64,0.1573,39,False,None,28,R2,LOAN_SERVICING
LN-502502,APP-202712,CUST-105416,Personal,Personal Standard,2024-07-29,2024-07-31,13528.85,0.1008,43,False,None,23,R4,LOAN_SERVICING
LN-502535,APP-202748,CUST-104826,Auto,Auto Standard,2024-07-29,2024-07-31,51224.69,0.0722,53,True,Vehicle,16,R1,LOAN_SERVICING
LN-502640,APP-202863,CUST-101554,Auto,Auto Standard,2024-07-29,2024-07-29,18721.83,0.1072,65,True,Vehicle,15,R1,LOAN_SERVICING
LN-502685,APP-202909,CUST-102366,Mortgage,Mortgage Standard,2024-07-29,2024-07-30,642387.27,0.0732,296,True,Real Estate,10,R4,LOAN_SERVICING
LN-503396,APP-203683,CUST-101897,Credit Card,Credit Card Standard,2024-07-29,2024-07-30,10570.12,0.2588,0,False,None,1,R4,LOAN_SERVICING
LN-504502,APP-204876,CUST-102089,Personal,Personal Standard,2024-07-29,2024-07-29,4943.44,0.1961,27,False,None,4,R5,LOAN_SERVICING
LN-505379,APP-205845,CUST-103286,Credit Card,Credit Card Standard,2024-07-29,2024-07-29,11902.85,0.151,0,False,None,20,R6,LOAN_SERVICING
LN-505841,APP-206348,CUST-106219,Auto,Auto Standard,2024-07-29,2024-07-29,34604.49,0.0852,54,True,Vehicle,13,R4,LOAN_SERVICING
LN-506547,APP-207117,CUST-101562,Auto,Auto Standard,2024-07-29,2024-07-29,42910.36,0.0735,71,True,Vehicle,23,R4,LOAN_SERVICING
LN-506614,APP-207187,CUST-107872,Mortgage,Mortgage Standard,2024-07-29,2024-07-30,550831.07,0.0694,341,True,Real Estate,8,R5,LOAN_SERVICING
LN-507356,APP-207986,CUST-101874,Credit Card,Credit Card Standard,2024-07-29,2024-07-29,1922.27,0.1598,0,False,None,20,R6,LOAN_SERVICING
LN-508222,APP-208917,CUST-106308,Auto,Auto Standard,2024-07-29,2024-07-29,32599.58,0.0711,51,True,Vehicle,21,R3,LOAN_SERVICING
LN-508910,APP-209663,CUST-107369,Auto,Auto Standard,2024-07-29,2024-07-31,15660.86,0.0476,53,True,Vehicle,15,R3,LOAN_SERVICING
LN-508925,APP-209679,CUST-102196,Personal,Personal Standard,2024-07-29,2024-07-31,18678.82,0.1036,35,False,None,25,R2,LOAN_SERVICING
LN-509091,APP-209858,CUST-107070,Credit Card,Credit Card Standard,2024-07-29,2024-07-29,10871.7,0.1568,0,False,None,14,R1,LOAN_SERVICING
LN-509198,APP-209974,CUST-102479,Auto,Auto Standard,2024-07-29,2024-07-29,39589.83,0.0602,52,True,Vehicle,19,R7,LOAN_SERVICING
LN-509722,APP-210547,CUST-102152,Personal,Personal Standard,2024-07-29,2024-07-29,20677.2,0.2075,34,False,None,1,R5,LOAN_SERVICING
LN-509821,APP-210656,CUST-102122,Auto,Auto Standard,2024-07-29,2024-07-29,50181.29,0.0534,38,True,Vehicle,21,R1,LOAN_SERVICING
LN-509878,APP-210718,CUST-104898,Personal,Personal Standard,2024-07-29,2024-07-29,21914.62,0.1465,42,False,None,5,R3,LOAN_SERVICING
