application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200419,CUST-105134,Personal,11953.48,R1,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-200511,CUST-105582,Personal,32732.16,R3,2025-01-16,Approved,2025-01-17,RISK_ENGINE
APP-200861,CUST-105133,Auto,21284.78,R4,2025-01-16,Declined,2025-01-20,RISK_ENGINE
APP-201196,CUST-101012,Auto,38030.89,R5,2025-01-16,Approved,2025-01-17,RISK_ENGINE
APP-201580,CUST-103138,Personal,26267.87,R4,2025-01-16,Approved,2025-01-17,RISK_ENGINE
APP-201934,CUST-104897,Personal,4567.87,R7,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-202697,CUST-104714,Auto,50706.54,R3,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-202747,CUST-101111,Auto,12396.9,R2,2025-01-16,Approved,2025-01-20,RISK_ENGINE
APP-203654,CUST-107118,Personal,6222.49,R5,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-205561,CUST-103829,HELOC,30838.72,R5,2025-01-16,Approved,2025-01-19,RISK_ENGINE
APP-205794,CUST-102249,Personal,28736.36,R3,2025-01-16,Approved,2025-01-20,RISK_ENGINE
APP-206288,CUST-106650,Credit Card,8332.08,R3,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-207239,CUST-105109,Mortgage,282348.33,R2,2025-01-16,Declined,2025-01-20,RISK_ENGINE
APP-207894,CUST-102301,Credit Card,8305.5,R2,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-208355,CUST-105084,Auto,29449.71,R4,2025-01-16,Approved,2025-01-20,RISK_ENGINE
APP-208701,CUST-103647,Auto,33278.09,R4,2025-01-16,Approved,2025-01-18,RISK_ENGINE
APP-208792,CUST-103400,Auto,47401.75,R2,2025-01-16,Declined,2025-01-19,RISK_ENGINE
APP-209285,CUST-106514,Auto,11835.83,R2,2025-01-16,Approved,2025-01-19,RISK_ENGINE
APP-210473,CUST-102721,Auto,12011.31,R2,2025-01-16,Approved,2025-01-17,RISK_ENGINE
